,stim_file,condition,subtlety,slider,RT,accuracy,subID,trial_ind,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
15313,1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,88.0,2.201,1,282,25,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15314,398e7f33-6d63-47e3-9a9a-74e474cd8a1d,chase,30,82.0,1.945,1,282,26,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15315,411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,82.0,2.472,1,282,27,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15316,65c87d60-ca32-4b8c-862c-41cd8e585b4b,chase,0,90.0,2.231,1,282,28,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15317,21ca5095-0a92-499b-9d26-d8a5f4a0841a,wander,180,30.0,3.977,1,282,29,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15318,599df54c-434d-46db-a56a-5698a4ae9a9e,chase,150,30.0,2.681,1,282,30,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15319,58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,78.0,3.431,1,282,31,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15320,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,9.0,2.353,1,282,32,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15321,45126725-a7eb-4318-86c4-1af84082e8b8,chase,30,87.0,2.555,1,282,33,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15322,b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,73.0,2.174,1,282,34,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15323,f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,86.0,3.232,1,282,35,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15324,2b3090fe-a6e0-4e32-8e43-767b0d526444,chase,60,93.0,2.3,1,282,36,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15325,2667cf6b-8ba8-4919-a871-ecd9b2852bce,chase,120,16.0,2.764,0,282,37,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15326,1c695094-312c-450a-ac7f-f994dabb958d,wander,180,12.0,2.591,1,282,38,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15327,7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,90.0,2.458,1,282,39,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15328,496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,62.0,2.537,1,282,40,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15329,81f068e9-cbbc-4d88-8e31-206979547986,chase,120,73.0,2.479,1,282,41,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15330,46975d67-ead1-4d29-93d2-9fbd40dad49d,wander,180,30.0,3.273,1,282,42,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15331,12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,71.0,2.476,1,282,43,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15332,bc18f2bb-8e1a-4fcf-bc63-d56da485f828,chase,90,78.0,1.893,1,282,44,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15333,6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,97.0,2.014,1,282,45,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15334,1d35e834-4947-46b2-9cbd-816ea4587c6f,wander,180,5.0,2.369,1,282,46,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15335,f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,34.0,2.954,1,282,47,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15336,84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,66.0,2.383,0,282,48,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15337,a763322d-d8ef-4998-b3d2-05767e0273f2,chase,150,31.0,2.931,1,282,49,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15338,f8c01499-8009-448b-9476-a38a582d3db6,chase,150,19.0,2.169,1,282,50,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15339,4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,95.0,2.341,1,282,51,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15340,6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,72.0,2.821,1,282,52,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15341,68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,57.0,2.869,1,282,53,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15342,18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,65.0,2.371,0,282,54,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15343,ebb2b54b-03ef-482e-98e6-c30b11e93f54,chase,90,88.0,2.991,1,282,55,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15344,e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,88.0,2.475,1,282,56,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15345,5ce017a9-f595-403c-a861-53e49993751a,wander,180,23.0,2.946,1,282,57,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15346,67a027b6-67e1-4784-aaad-ab48b5731cca,chase,0,91.0,2.619,1,282,58,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15347,9d561139-a905-406b-83a0-38ea62293ed9,chase,90,88.0,2.33,1,282,59,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15348,c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,78.0,2.752,1,282,60,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15349,0ea38b84-b2dc-4072-b4b8-3dce5f53debc,chase,120,86.0,1.849,1,282,61,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15350,dad72227-6303-403d-8c8f-61b79d192ff4,chase,120,70.0,2.298,0,282,62,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15351,884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,99.0,2.825,1,282,63,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15352,dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,64.0,3.288,1,282,64,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15353,ae7d3eb8-dc5d-447b-b5c5-9b30fb3b8314,chase,60,74.0,2.677,1,282,65,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15354,86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,98.0,2.872,1,282,66,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15355,cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,92.0,3.37,1,282,67,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15356,c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,93.0,2.485,1,282,68,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15357,4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,88.0,2.4,1,282,69,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15358,738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,83.0,3.517,1,282,70,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15359,2cf66fb7-ab1d-466b-be40-d9f856dc213f,wander,180,80.0,2.135,1,282,71,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15360,7ef8daac-db75-4ee8-a071-f88ace7368fa,chase,60,83.0,3.553,1,282,72,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15361,d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,88.0,2.376,1,282,73,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15362,f1ea4cb7-98d0-45a4-8269-16f1aebf05e3,chase,30,86.0,2.764,1,282,74,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15363,2d4bdbd9-d1de-4787-8cc8-a317b9d4c68d,wander,180,24.0,2.428,1,282,75,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15364,4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,87.0,2.597,1,282,76,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15365,116d4cf9-2d22-4e06-8fbf-248789f8212c,chase,150,4.0,2.351,1,282,77,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15366,7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,39.0,2.781,1,282,78,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15367,977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,12.0,2.337,1,282,79,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15368,c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,81.0,2.261,1,282,80,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15369,981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,70.0,2.43,1,282,81,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15370,0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,82.0,2.764,1,282,82,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15371,c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,85.0,2.729,1,282,83,20.0,21.0,18.0,11.0,18.0,11.0,25.0,46.0,30.0,41.0,38.0,36.0,60.0,1.0,0.2457171806066457,0.5444667643414707
15372,1a3da098-0a3a-43af-af4a-a9fad5adcce6,chase,90,51.0,2.56,1,14,0,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15373,93865245-a3be-41b2-a17e-29b2b6043800,chase,90,51.0,2.322,1,14,1,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15374,2383c97c-89dc-495f-8ec8-8a517a45ca6c,chase,90,39.0,2.85,1,14,2,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15375,f9e978d5-51e5-401a-8c9a-df747f2dec53,chase,0,41.0,4.332,1,14,3,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15376,81f068e9-cbbc-4d88-8e31-206979547986,chase,120,79.0,2.593,1,14,4,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15377,cd9d4d31-b57e-4c3d-86c6-267ce9eec948,chase,60,86.0,2.754,1,14,5,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15378,b75e278a-0fbd-474b-92b0-7038934dda4b,chase,30,100.0,2.53,1,14,6,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15379,884bc951-67a6-42bd-8ea7-ece0c8745d3f,chase,0,96.0,3.577,1,14,7,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15380,12ba80f8-98cb-4c76-836d-72c2d6364a8e,chase,120,6.0,3.342,1,14,8,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15381,58ff2cb6-e661-4be4-945c-d3f9ab5180c6,chase,150,40.0,4.006,1,14,9,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15382,d145a05f-e3c9-4244-b83b-2792e29b0493,chase,150,19.0,4.164,1,14,10,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15383,e4dd3e31-b4f2-4f66-9e70-0665b6bcd089,chase,30,89.0,3.225,1,14,11,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15384,4f1db8f7-63a7-4e49-b31b-12adcf107bf0,chase,150,8.0,3.429,0,14,12,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15385,8af66fd7-6ab4-47a3-a88c-02fd34772ac6,wander,180,2.0,3.665,1,14,13,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15386,7d329546-ecf4-4612-8f00-c127c77d5d6c,chase,60,92.0,2.963,1,14,14,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15387,24724e9a-8a79-4ab8-a58f-e007c5d00714,chase,120,7.0,3.05,1,14,15,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15388,cf6ad30a-98ab-45d8-98d9-92352096afee,chase,30,100.0,2.862,1,14,16,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15389,c51864d5-4cd9-435e-8d8b-210c8454248a,chase,0,100.0,2.997,1,14,17,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15390,64673dfa-0706-4fb2-a297-b988740292d5,chase,90,94.0,3.102,1,14,18,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15391,411043c2-72c5-48c5-8cb7-febcebc40f98,chase,30,98.0,3.384,1,14,19,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15392,bee25e5c-74fd-4f63-b2e7-43b8af6bb08c,chase,90,100.0,3.17,1,14,20,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15393,c8a1258a-1920-42bf-98e8-6c2dcc03a258,chase,60,97.0,3.589,1,14,21,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15394,9d561139-a905-406b-83a0-38ea62293ed9,chase,90,88.0,4.434,1,14,22,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15395,f4c4b671-d1de-4b8d-adad-ab6e05900d81,chase,90,42.0,3.248,1,14,23,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15396,dbce0a8f-ba45-4265-a60e-b98acd0e16d0,chase,150,10.0,3.241,1,14,24,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15397,0ea90462-f5e2-47a7-bd4b-2ea1c0bb7293,chase,60,95.0,3.448,1,14,25,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15398,68be0cf8-ea92-4566-b84a-cbd60b2e5547,wander,180,4.0,3.782,1,14,26,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15399,c40a4196-baf2-4992-afe5-aeca6b69a170,chase,30,98.0,3.12,1,14,27,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15400,b3b1ce6f-50f4-4922-80d2-b53f06819db2,chase,120,99.0,3.489,1,14,28,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15401,2437aa32-b54d-48e7-b20d-fafb63156eb0,chase,0,98.0,3.341,1,14,29,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15402,c4c5c990-2898-4b30-8454-9be48985cf75,chase,150,10.0,3.741,1,14,30,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15403,3dbf8de7-1bf7-4a43-a5e3-4366a94ea690,chase,90,93.0,3.269,1,14,31,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15404,cd35aaa0-2e49-4c68-9db3-f26fb9be29c5,chase,0,100.0,2.74,1,14,32,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15405,6164475a-8bff-4ee0-8fef-043a34cd7da5,chase,120,10.0,3.168,1,14,33,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15406,e5de8a7b-b080-44aa-9279-c42f7862e210,chase,0,100.0,2.786,1,14,34,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15407,184c8795-2f00-4c7d-bc10-bd7de3066a20,chase,60,100.0,3.285,1,14,35,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15408,977e0607-6332-4db4-ab12-9d17dce4dc85,wander,180,8.0,3.368,0,14,36,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15409,4fb304a5-e4d9-4469-a34d-360a50cb0d09,chase,60,94.0,3.487,1,14,37,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15410,86edbcec-0b0a-41d9-9c9e-d5df43732237,chase,30,97.0,2.849,1,14,38,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15411,738dba2c-d7cb-488e-b971-0dc50c74bf4b,chase,30,97.0,3.96,1,14,39,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15412,7f76ce9f-1463-4e78-87a4-6a54cd80ee88,chase,90,90.0,3.679,1,14,40,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15413,4b3782e4-fafc-4dd1-96aa-9b339f19d004,chase,0,95.0,3.346,1,14,41,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15414,4fb58057-109b-400f-8b1d-d9afc6926a6c,chase,60,100.0,2.839,1,14,42,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15415,c5cf3c4d-84e7-4c90-a33b-9d7db4b01300,chase,0,100.0,2.636,1,14,43,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15416,4e913eda-699f-4aa1-831d-c82fb169914c,chase,60,81.0,2.631,1,14,44,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15417,18c4991b-f4d6-47a6-b29a-81f425410c0e,chase,120,34.0,3.509,1,14,45,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15418,7da2bf99-2525-456c-889d-33e4d57cefac,chase,150,19.0,3.384,1,14,46,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15419,496c052f-24cd-4731-b1a3-dc6a8076719b,chase,120,4.0,3.669,1,14,47,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15420,6d712780-43b4-49f9-9bb8-c6ef920b78bd,chase,0,100.0,3.091,1,14,48,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15421,5dbc75c6-6973-4ae1-aaf0-d3b84feb4723,wander,180,0.0,3.059,1,14,49,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15422,84e883bc-3ec7-4bef-bdb3-2016001d7f47,chase,120,0.0,2.658,1,14,50,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15423,64e6dcf6-35e5-46ef-8d1c-80a6786a24f6,chase,90,93.0,3.591,1,14,51,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
15424,981221b7-2aa0-476c-b101-390d6cc3dd1a,chase,120,12.0,3.383,1,14,52,5.0,7.0,3.0,22.0,1.0,33.0,0.0,41.0,48.0,48.0,48.0,60.0,61.0,2.0,0.0707663124713476,0.8835818527655397
