,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num,bias,amplitude
109,21,120,42.916666666666664,3.5227500000000003,0.6666666666666666,42.416666666666664,25.083333333333332,17.833333333333332,5.0,8.0,5.0,11.0,4.0,26.0,0.0,18.0,42.0,43.0,51.0,47.0,23.0,4.0,0.1586663086389395,0.7854996817902773
110,21,150,17.75,3.06475,0.5833333333333334,32.416666666666664,25.083333333333332,-7.333333333333332,5.0,8.0,5.0,11.0,4.0,26.0,0.0,18.0,42.0,43.0,51.0,47.0,23.0,4.0,0.1586663086389395,0.7854996817902773
111,21,180,25.083333333333332,3.637916666666667,0.4166666666666667,40.0,25.083333333333332,0.0,5.0,8.0,5.0,11.0,4.0,26.0,0.0,18.0,42.0,43.0,51.0,47.0,23.0,4.0,0.1586663086389395,0.7854996817902773
112,25,0,97.66666666666667,2.607083333333333,1.0,38.0,17.166666666666668,80.5,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
113,25,30,96.66666666666667,2.282,1.0,50.833333333333336,17.166666666666668,79.5,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
114,25,60,97.66666666666667,2.6145,1.0,31.0,17.166666666666668,80.5,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
115,25,90,97.83333333333333,2.519,1.0,48.666666666666664,17.166666666666668,80.66666666666666,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
116,25,120,81.91666666666667,2.6281666666666665,1.0,36.666666666666664,17.166666666666668,64.75,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
117,25,150,32.916666666666664,2.983083333333333,0.75,36.583333333333336,17.166666666666668,15.749999999999996,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
118,25,180,17.166666666666668,3.2118333333333333,0.75,48.75,17.166666666666668,0.0,25.0,16.0,7.0,18.0,12.0,19.0,1.0,20.0,23.0,50.0,32.0,40.0,64.0,0.0,0.1607843068321129,0.7958782352342743
119,26,0,98.25,3.78175,1.0,47.333333333333336,12.083333333333334,86.16666666666667,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
120,26,30,98.08333333333333,3.162333333333333,1.0,45.833333333333336,12.083333333333334,86.0,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
121,26,60,95.58333333333333,3.0635833333333333,1.0,37.0,12.083333333333334,83.5,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
122,26,90,77.25,3.018666666666667,1.0,47.583333333333336,12.083333333333334,65.16666666666667,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
123,26,120,45.583333333333336,3.2234166666666666,0.8333333333333334,41.25,12.083333333333334,33.5,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
124,26,150,10.181818181818182,3.83975,0.5,27.5,12.083333333333334,-1.9015151515151523,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
125,26,180,12.083333333333334,3.156833333333333,0.6666666666666666,44.0,12.083333333333334,0.0,20.0,18.0,12.0,11.0,7.0,22.0,15.0,35.0,26.0,33.0,45.0,59.0,31.0,1.0,0.0937333544038591,0.8698974918431605
126,27,0,94.5,3.4924999999999997,1.0,40.916666666666664,11.666666666666666,82.83333333333333,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
127,27,30,97.91666666666667,3.186916666666667,1.0,46.25,11.666666666666666,86.25,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
128,27,60,81.0,3.765333333333333,1.0,40.083333333333336,11.666666666666666,69.33333333333333,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
129,27,90,89.5,3.78125,1.0,48.833333333333336,11.666666666666666,77.83333333333333,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
130,27,120,41.81818181818182,4.499083333333333,0.5833333333333334,36.916666666666664,11.666666666666666,30.151515151515156,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
131,27,150,11.363636363636363,4.265,0.5,43.416666666666664,11.666666666666666,-0.30303030303030276,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
132,27,180,11.666666666666666,4.223833333333333,0.5833333333333334,34.083333333333336,11.666666666666666,0.0,24.0,21.0,16.0,13.0,11.0,16.0,10.0,44.0,20.0,37.0,33.0,45.0,71.0,0.0,0.0951332909480381,0.8631140959412215
133,28,0,91.25,1.9580833333333334,1.0,35.166666666666664,23.454545454545453,67.79545454545455,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
134,28,30,88.83333333333333,2.05425,1.0,42.0,23.454545454545453,65.37878787878788,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
135,28,60,85.83333333333333,2.3205,0.75,50.416666666666664,23.454545454545453,62.378787878787875,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
136,28,90,80.25,1.9669166666666669,1.0,47.25,23.454545454545453,56.79545454545455,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
137,28,120,41.75,2.3998333333333335,0.75,41.5,23.454545454545453,18.295454545454547,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
138,28,150,31.916666666666668,2.5054166666666666,0.5833333333333334,36.333333333333336,23.454545454545453,8.462121212121215,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
139,28,180,23.454545454545453,3.0056666666666665,0.5,37.833333333333336,23.454545454545453,0.0,20.0,19.0,15.0,16.0,16.0,23.0,3.0,41.0,33.81818181818182,37.0,40.0,41.0,53.0,2.0,0.1507627650459557,0.6737171192681225
140,29,0,95.91666666666667,3.87675,1.0,47.666666666666664,4.333333333333333,91.58333333333334,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
141,29,30,96.08333333333333,3.9431666666666665,1.0,43.0,4.333333333333333,91.75,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
142,29,60,91.45454545454545,4.6705,0.9166666666666666,42.25,4.333333333333333,87.12121212121212,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
143,29,90,75.63636363636364,5.359666666666667,0.8333333333333334,32.583333333333336,4.333333333333333,71.30303030303031,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
144,29,120,23.083333333333332,4.933833333333333,0.75,41.5,4.333333333333333,18.75,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
145,29,150,22.75,4.6045,0.75,33.0,4.333333333333333,18.416666666666668,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
146,29,180,4.333333333333333,5.303833333333333,0.6666666666666666,50.5,4.333333333333333,0.0,20.0,20.0,12.0,20.0,14.0,24.0,14.0,38.0,33.0,44.0,43.0,43.0,39.0,1.0,0.0095424183944353,0.9105899539009936
147,31,0,87.25,3.5595,1.0,35.416666666666664,41.416666666666664,45.833333333333336,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
148,31,30,84.75,3.4559166666666665,1.0,47.333333333333336,41.416666666666664,43.333333333333336,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
149,31,60,74.0,3.39125,1.0,47.0,41.416666666666664,32.583333333333336,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
150,31,90,68.33333333333333,3.248416666666667,1.0,37.166666666666664,41.416666666666664,26.916666666666664,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
151,31,120,54.583333333333336,3.57075,1.0,39.416666666666664,41.416666666666664,13.166666666666671,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
152,31,150,21.25,3.4384166666666665,0.75,48.75,41.416666666666664,-20.166666666666664,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
153,31,180,41.416666666666664,3.5584166666666666,0.5,35.416666666666664,41.416666666666664,0.0,19.0,17.0,22.0,25.0,18.0,6.0,10.0,46.0,31.0,35.0,37.0,42.0,64.0,5.0,0.13087086417465,0.5854687417930172
154,33,0,97.83333333333333,3.1193333333333335,1.0,36.166666666666664,19.416666666666668,78.41666666666666,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
155,33,30,96.91666666666667,2.717166666666667,1.0,29.666666666666668,19.416666666666668,77.5,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
156,33,60,89.66666666666667,3.0664166666666666,1.0,40.083333333333336,19.416666666666668,70.25,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
157,33,90,75.58333333333333,3.0188333333333333,1.0,36.0,19.416666666666668,56.16666666666666,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
158,33,120,22.083333333333332,3.7095833333333332,1.0,52.0,19.416666666666668,2.6666666666666643,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
159,33,150,18.416666666666668,3.68575,0.75,45.5,19.416666666666668,-1.0,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
160,33,180,19.416666666666668,3.845333333333333,0.6666666666666666,51.083333333333336,19.416666666666668,0.0,19.0,20.0,9.0,10.0,15.0,30.0,3.0,30.0,41.0,45.0,46.0,59.0,52.0,3.0,0.1625339905739665,0.7941190596858322
161,34,0,84.25,2.5103333333333335,1.0,46.916666666666664,56.166666666666664,28.083333333333336,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
162,34,30,82.41666666666667,2.4094166666666665,1.0,39.916666666666664,56.166666666666664,26.250000000000007,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
163,34,60,76.58333333333333,2.596833333333333,1.0,47.166666666666664,56.166666666666664,20.416666666666664,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
164,34,90,75.25,2.6489166666666666,0.9166666666666666,35.416666666666664,56.166666666666664,19.083333333333336,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
165,34,120,52.25,2.5010833333333333,1.0,34.416666666666664,56.166666666666664,-3.9166666666666643,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
166,34,150,26.75,3.405,0.75,42.666666666666664,56.166666666666664,-29.416666666666664,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
167,34,180,56.166666666666664,2.6775,0.5833333333333334,44.0,56.166666666666664,0.0,7.0,11.0,8.0,13.0,6.0,30.0,5.0,28.0,48.0,43.0,47.0,44.0,28.5,10.0,0.1722514976055547,0.4869898115950786
168,35,0,90.58333333333333,3.1200833333333335,1.0,47.083333333333336,15.916666666666666,74.66666666666666,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
169,35,30,97.91666666666667,3.1459166666666665,1.0,37.333333333333336,15.916666666666666,82.0,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
170,35,60,97.91666666666667,3.0111666666666665,1.0,35.5,15.916666666666666,82.0,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
171,35,90,90.83333333333333,2.9242500000000002,0.9166666666666666,49.416666666666664,15.916666666666666,74.91666666666666,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
172,35,120,39.75,3.3209166666666667,0.75,39.666666666666664,15.916666666666666,23.833333333333336,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
173,35,150,25.25,2.9576666666666664,0.8333333333333334,42.333333333333336,15.916666666666666,9.333333333333334,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
174,35,180,15.916666666666666,3.3064999999999998,0.5,39.166666666666664,15.916666666666666,0.0,14.0,14.0,13.0,17.0,12.0,29.0,5.0,27.0,39.0,41.0,42.0,48.0,50.0,5.0,0.1393899410849385,0.8189123714475001
175,37,0,100.0,2.0683333333333334,1.0,41.5,6.75,93.25,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
176,37,30,100.0,2.049916666666667,1.0,47.166666666666664,6.75,93.25,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
177,37,60,100.0,2.082666666666667,1.0,37.833333333333336,6.75,93.25,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
178,37,90,83.33333333333333,2.1658333333333335,1.0,33.25,6.75,76.58333333333333,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
179,37,120,17.916666666666668,2.00225,0.9166666666666666,36.416666666666664,6.75,11.166666666666668,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
180,37,150,8.333333333333334,2.029166666666667,0.9166666666666666,46.916666666666664,6.75,1.583333333333334,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
181,37,180,6.75,2.3061666666666665,0.5,47.416666666666664,6.75,0.0,9.0,17.0,8.0,18.0,5.0,34.0,14.0,43.0,40.0,41.0,44.0,48.0,47.0,5.0,0.0676074432689132,0.9323819031311652
182,41,0,87.5,3.6285833333333333,1.0,54.25,66.5,21.0,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
183,41,30,86.66666666666667,3.3067499999999996,1.0,29.416666666666668,66.5,20.16666666666667,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
184,41,60,84.75,3.43875,1.0,26.333333333333332,66.5,18.25,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
185,41,90,75.5,3.5684166666666663,1.0,51.25,66.5,9.0,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
186,41,120,74.83333333333333,3.750666666666667,0.9166666666666666,48.25,66.5,8.333333333333329,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
187,41,150,63.25,4.582999999999999,0.9166666666666666,44.666666666666664,66.5,-3.25,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
188,41,180,66.5,4.443666666666666,0.6666666666666666,36.333333333333336,66.5,0.0,16.0,18.0,7.0,17.0,11.0,13.0,18.0,44.0,30.0,39.0,37.0,25.0,56.0,5.0,0.5145965251374045,0.2263251200984526
189,42,0,96.0,3.7077500000000003,0.9166666666666666,31.75,3.5833333333333335,92.41666666666667,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
190,42,30,95.91666666666667,3.2464999999999997,1.0,43.0,3.5833333333333335,92.33333333333334,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
191,42,60,88.33333333333333,3.051833333333333,0.9166666666666666,44.083333333333336,3.5833333333333335,84.75,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
192,42,90,54.0,3.33625,0.75,37.583333333333336,3.5833333333333335,50.416666666666664,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
193,42,120,20.0,2.7914999999999996,0.6666666666666666,44.083333333333336,3.5833333333333335,16.416666666666668,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
194,42,150,3.9166666666666665,3.43975,0.75,49.583333333333336,3.5833333333333335,0.33333333333333304,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
195,42,180,3.5833333333333335,3.0661666666666663,0.5,40.416666666666664,3.5833333333333335,0.0,14.0,20.0,12.0,14.0,15.0,15.0,12.0,43.63636363636363,36.0,34.0,39.0,37.0,44.0,5.0,-0.0028303150838303,0.9187275115108166
196,43,0,83.41666666666667,3.62575,1.0,45.416666666666664,39.666666666666664,43.75000000000001,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
197,43,30,78.33333333333333,3.2904166666666668,1.0,27.666666666666668,39.666666666666664,38.666666666666664,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
198,43,60,70.58333333333333,3.230166666666667,0.9166666666666666,31.0,39.666666666666664,30.916666666666664,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
199,43,90,69.36363636363636,4.175833333333333,0.75,44.25,39.666666666666664,29.696969696969695,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
200,43,120,66.66666666666667,3.012,0.75,51.083333333333336,39.666666666666664,27.000000000000007,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
201,43,150,50.083333333333336,3.0941666666666667,0.8333333333333334,46.583333333333336,39.666666666666664,10.416666666666671,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
202,43,180,39.666666666666664,3.2225,0.6666666666666666,44.5,39.666666666666664,0.0,14.0,18.0,11.0,24.0,21.0,31.0,0.0,37.0,48.0,51.0,47.0,37.0,29.0,4.0,0.2735938934427236,0.36381143587781
203,44,0,82.25,1.8774166666666667,0.9166666666666666,50.583333333333336,21.75,60.5,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
204,44,30,88.83333333333333,1.6294166666666667,1.0,49.0,21.75,67.08333333333333,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
205,44,60,83.91666666666667,1.72875,1.0,44.416666666666664,21.75,62.16666666666667,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
206,44,90,68.25,1.7283333333333333,1.0,45.25,21.75,46.5,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
207,44,120,46.333333333333336,1.8125833333333334,0.6666666666666666,26.0,21.75,24.583333333333336,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
208,44,150,21.166666666666668,2.028,0.75,32.333333333333336,21.75,-0.5833333333333321,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
209,44,180,21.75,1.854,0.6666666666666666,42.916666666666664,21.75,0.0,14.0,15.0,9.0,22.0,10.0,17.0,4.0,52.0,38.0,44.0,40.0,46.0,47.0,6.0,0.1089324574155152,0.6644985172004566
210,45,0,92.16666666666667,3.762083333333333,1.0,40.5,8.416666666666666,83.75,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
211,45,30,97.66666666666667,3.599,1.0,34.0,8.416666666666666,89.25,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
212,45,60,95.25,4.079166666666667,1.0,42.333333333333336,8.416666666666666,86.83333333333333,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
213,45,90,89.75,3.6180833333333333,1.0,46.833333333333336,8.416666666666666,81.33333333333333,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
214,45,120,41.916666666666664,3.753916666666667,1.0,42.833333333333336,8.416666666666666,33.5,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
215,45,150,15.416666666666666,3.7885000000000004,0.5,46.583333333333336,8.416666666666666,7.0,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
216,45,180,8.416666666666666,3.52,0.3333333333333333,37.416666666666664,8.416666666666666,0.0,21.0,16.0,15.0,15.0,13.0,10.0,0.0,20.0,20.0,30.0,39.0,50.0,42.0,1.0,0.0640266946637513,0.8892135499193081
217,46,0,92.0,4.641416666666667,1.0,46.25,29.5,62.5,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
218,46,30,88.5,4.315416666666667,1.0,36.416666666666664,29.5,59.0,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
219,46,60,78.25,3.694333333333333,1.0,52.583333333333336,29.5,48.75,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
220,46,90,65.16666666666667,4.1120833333333335,1.0,38.833333333333336,29.5,35.66666666666667,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
221,46,120,51.25,4.274583333333333,0.75,40.166666666666664,29.5,21.75,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
222,46,150,32.90909090909091,4.71875,0.6666666666666666,33.583333333333336,29.5,3.4090909090909065,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
223,46,180,29.5,4.089166666666666,0.6666666666666666,42.666666666666664,29.5,0.0,23.0,25.0,22.0,17.0,23.0,23.0,12.0,53.0,31.0,46.0,36.0,32.0,44.0,5.0,0.224982794716133,0.5893191124765312
