,subID,subtlety,block_type,responses_subt_1,responses_pf,RT,accuracy,rating180,diff_from_180
68,30014,150.0,1.0,32.666666666666664,,3046.1666666666665,0.6666666666666666,0.0,32.666666666666664
69,30014,180.0,1.0,0.0,,2749.3333333333335,0.5,0.0,0.0
70,30016,0.0,1.0,90.0,,4487.333333333333,1.0,19.666666666666668,70.33333333333333
71,30016,30.0,1.0,80.5,,3742.6666666666665,1.0,19.666666666666668,60.83333333333333
72,30016,60.0,1.0,82.83333333333333,,3850.6666666666665,1.0,19.666666666666668,63.16666666666666
73,30016,90.0,1.0,60.833333333333336,,3790.6666666666665,0.8333333333333334,19.666666666666668,41.16666666666667
74,30016,120.0,1.0,54.8,,4290.5,1.0,19.666666666666668,35.133333333333326
75,30016,150.0,1.0,41.666666666666664,,3623.6666666666665,0.5,19.666666666666668,21.999999999999996
76,30016,180.0,1.0,19.666666666666668,,3882.6666666666665,0.6666666666666666,19.666666666666668,0.0
77,30017,0.0,1.0,100.0,,4569.0,0.8333333333333334,16.666666666666668,83.33333333333333
78,30017,30.0,1.0,100.0,,4961.0,1.0,16.666666666666668,83.33333333333333
79,30017,60.0,1.0,83.33333333333333,,4734.833333333333,1.0,16.666666666666668,66.66666666666666
80,30017,90.0,1.0,33.333333333333336,,4700.833333333333,1.0,16.666666666666668,16.666666666666668
81,30017,120.0,1.0,0.0,,5131.166666666667,0.8333333333333334,16.666666666666668,-16.666666666666668
82,30017,150.0,1.0,0.0,,5767.666666666667,0.6666666666666666,16.666666666666668,-16.666666666666668
83,30017,180.0,1.0,16.666666666666668,,5133.166666666667,0.8333333333333334,16.666666666666668,0.0
84,30018,0.0,1.0,100.0,,1844.8333333333333,1.0,18.666666666666668,81.33333333333333
85,30018,30.0,1.0,98.0,,2012.3333333333333,1.0,18.666666666666668,79.33333333333333
86,30018,60.0,1.0,92.5,,2021.8333333333333,1.0,18.666666666666668,73.83333333333333
87,30018,90.0,1.0,56.5,,2125.3333333333335,1.0,18.666666666666668,37.83333333333333
88,30018,120.0,1.0,19.166666666666668,,2081.8333333333335,1.0,18.666666666666668,0.5
89,30018,150.0,1.0,9.333333333333334,,2808.8333333333335,0.5,18.666666666666668,-9.333333333333334
90,30018,180.0,1.0,18.666666666666668,,3190.6666666666665,0.5,18.666666666666668,0.0
91,30019,0.0,1.0,94.5,,2913.1666666666665,1.0,35.833333333333336,58.666666666666664
92,30019,30.0,1.0,97.16666666666667,,2230.1666666666665,1.0,35.833333333333336,61.333333333333336
93,30019,60.0,1.0,92.83333333333333,,2602.1666666666665,1.0,35.833333333333336,56.99999999999999
94,30019,90.0,1.0,89.83333333333333,,2898.1666666666665,1.0,35.833333333333336,53.99999999999999
95,30019,120.0,1.0,59.333333333333336,,2655.3333333333335,1.0,35.833333333333336,23.5
96,30019,150.0,1.0,55.333333333333336,,3047.5,0.6666666666666666,35.833333333333336,19.5
97,30019,180.0,1.0,35.833333333333336,,2790.8333333333335,0.5,35.833333333333336,0.0
98,30020,0.0,1.0,74.16666666666667,,2722.8333333333335,1.0,16.166666666666668,58.0
99,30020,30.0,1.0,71.33333333333333,,2431.3333333333335,1.0,16.166666666666668,55.16666666666666
100,30020,60.0,1.0,63.333333333333336,,2356.6666666666665,1.0,16.166666666666668,47.16666666666667
101,30020,90.0,1.0,42.166666666666664,,2160.3333333333335,1.0,16.166666666666668,25.999999999999996
102,30020,120.0,1.0,26.5,,2692.3333333333335,1.0,16.166666666666668,10.333333333333332
103,30020,150.0,1.0,15.333333333333334,,2534.8333333333335,0.6666666666666666,16.166666666666668,-0.8333333333333339
104,30020,180.0,1.0,16.166666666666668,,2719.0,0.6666666666666666,16.166666666666668,0.0
105,30022,0.0,1.0,100.0,,4886.5,1.0,0.0,100.0
106,30022,30.0,1.0,100.0,,4743.0,1.0,0.0,100.0
107,30022,60.0,1.0,100.0,,5431.333333333333,1.0,0.0,100.0
108,30022,90.0,1.0,100.0,,4633.833333333333,1.0,0.0,100.0
109,30022,120.0,1.0,16.666666666666668,,4865.0,0.3333333333333333,0.0,16.666666666666668
110,30022,150.0,1.0,16.666666666666668,,5135.333333333333,0.6666666666666666,0.0,16.666666666666668
111,30022,180.0,1.0,0.0,,6000.5,0.3333333333333333,0.0,0.0
112,30024,0.0,1.0,94.16666666666667,,3440.6666666666665,1.0,7.0,87.16666666666667
113,30024,30.0,1.0,75.0,,4139.333333333333,1.0,7.0,68.0
114,30024,60.0,1.0,73.5,,4129.0,0.8333333333333334,7.0,66.5
115,30024,90.0,1.0,52.5,,3643.8333333333335,1.0,7.0,45.5
116,30024,120.0,1.0,13.8,,4376.333333333333,0.4,7.0,6.800000000000001
117,30024,150.0,1.0,6.333333333333333,,3478.5,0.6666666666666666,7.0,-0.666666666666667
118,30024,180.0,1.0,7.0,,4926.166666666667,0.6,7.0,0.0
119,30027,0.0,1.0,98.83333333333333,,2005.3333333333333,1.0,23.0,75.83333333333333
120,30027,30.0,1.0,98.66666666666667,,2477.1666666666665,1.0,23.0,75.66666666666667
121,30027,60.0,1.0,93.83333333333333,,1965.0,1.0,23.0,70.83333333333333
122,30027,90.0,1.0,74.66666666666667,,2219.3333333333335,1.0,23.0,51.66666666666667
123,30027,120.0,1.0,52.833333333333336,,3077.5,1.0,23.0,29.833333333333336
124,30027,150.0,1.0,33.833333333333336,,2912.0,0.6666666666666666,23.0,10.833333333333336
125,30027,180.0,1.0,23.0,,2751.3333333333335,0.6666666666666666,23.0,0.0
126,30028,0.0,1.0,100.0,,3758.3333333333335,1.0,16.5,83.5
127,30028,30.0,1.0,100.0,,2894.6666666666665,1.0,16.5,83.5
128,30028,60.0,1.0,97.16666666666667,,3508.5,1.0,16.5,80.66666666666667
129,30028,90.0,1.0,72.66666666666667,,4291.5,0.8333333333333334,16.5,56.16666666666667
130,30028,120.0,1.0,50.666666666666664,,3499.5,1.0,16.5,34.166666666666664
131,30028,150.0,1.0,36.4,,4743.666666666667,1.0,16.5,19.9
132,30028,180.0,1.0,16.5,,3663.5,0.6666666666666666,16.5,0.0
133,30029,0.0,1.0,97.83333333333333,,3672.3333333333335,1.0,33.833333333333336,63.99999999999999
134,30029,30.0,1.0,86.16666666666667,,4829.666666666667,1.0,33.833333333333336,52.333333333333336
135,30029,60.0,1.0,87.33333333333333,,3916.0,1.0,33.833333333333336,53.49999999999999
136,30029,90.0,1.0,60.333333333333336,,4100.333333333333,1.0,33.833333333333336,26.5
137,30029,120.0,1.0,45.166666666666664,,3700.3333333333335,0.8333333333333334,33.833333333333336,11.333333333333329
138,30029,150.0,1.0,43.666666666666664,,3892.3333333333335,1.0,33.833333333333336,9.833333333333329
139,30029,180.0,1.0,33.833333333333336,,4487.833333333333,0.5,33.833333333333336,0.0
140,30030,0.0,1.0,78.66666666666667,,2612.8333333333335,1.0,62.166666666666664,16.500000000000007
141,30030,30.0,1.0,81.83333333333333,,2603.5,1.0,62.166666666666664,19.666666666666664
142,30030,60.0,1.0,88.5,,2599.1666666666665,1.0,62.166666666666664,26.333333333333336
143,30030,90.0,1.0,78.0,,2360.6666666666665,1.0,62.166666666666664,15.833333333333336
144,30030,120.0,1.0,63.166666666666664,,3761.8333333333335,0.6666666666666666,62.166666666666664,1.0
145,30030,150.0,1.0,47.0,,3423.6666666666665,0.5,62.166666666666664,-15.166666666666664
146,30030,180.0,1.0,62.166666666666664,,3147.3333333333335,0.5,62.166666666666664,0.0
147,30031,0.0,1.0,92.16666666666667,,3787.3333333333335,0.8333333333333334,18.5,73.66666666666667
148,30031,30.0,1.0,98.33333333333333,,3409.3333333333335,1.0,18.5,79.83333333333333
149,30031,60.0,1.0,92.83333333333333,,3208.8333333333335,1.0,18.5,74.33333333333333
150,30031,90.0,1.0,78.16666666666667,,3551.3333333333335,1.0,18.5,59.66666666666667
151,30031,120.0,1.0,25.333333333333332,,4312.166666666667,0.6666666666666666,18.5,6.833333333333332
152,30031,150.0,1.0,13.5,,4113.166666666667,0.5,18.5,-5.0
153,30031,180.0,1.0,18.5,,3772.5,0.8333333333333334,18.5,0.0
154,30032,0.0,1.0,97.6,,5141.833333333333,1.0,26.0,71.6
155,30032,30.0,1.0,98.83333333333333,,3860.3333333333335,1.0,26.0,72.83333333333333
156,30032,60.0,1.0,99.0,,3450.0,1.0,26.0,73.0
157,30032,90.0,1.0,86.5,,3910.3333333333335,1.0,26.0,60.5
158,30032,120.0,1.0,74.0,,3391.6666666666665,1.0,26.0,48.0
159,30032,150.0,1.0,49.0,,4260.0,0.6666666666666666,26.0,23.0
160,30032,180.0,1.0,26.0,,4205.0,0.5,26.0,0.0
161,30033,0.0,1.0,100.0,,4214.666666666667,1.0,0.0,100.0
162,30033,30.0,1.0,100.0,,3963.0,1.0,0.0,100.0
163,30033,60.0,1.0,100.0,,4236.666666666667,1.0,0.0,100.0
164,30033,90.0,1.0,90.66666666666667,,4335.333333333333,1.0,0.0,90.66666666666667
165,30033,120.0,1.0,39.0,,6275.166666666667,1.0,0.0,39.0
166,30033,150.0,1.0,2.0,,6902.0,0.4,0.0,2.0
167,30033,180.0,1.0,0.0,,6434.666666666667,0.5,0.0,0.0
168,30034,0.0,1.0,100.0,,2858.8333333333335,1.0,16.833333333333332,83.16666666666667
169,30034,30.0,1.0,100.0,,3036.3333333333335,1.0,16.833333333333332,83.16666666666667
170,30034,60.0,1.0,95.33333333333333,,2695.0,1.0,16.833333333333332,78.5
171,30034,90.0,1.0,78.33333333333333,,3208.5,1.0,16.833333333333332,61.5
172,30034,120.0,1.0,67.16666666666667,,3056.0,1.0,16.833333333333332,50.33333333333334
173,30034,150.0,1.0,31.5,,2709.3333333333335,0.5,16.833333333333332,14.666666666666668
174,30034,180.0,1.0,16.833333333333332,,3147.5,0.3333333333333333,16.833333333333332,0.0
175,30035,0.0,1.0,100.0,,2740.6666666666665,1.0,27.333333333333332,72.66666666666667
176,30035,30.0,1.0,97.33333333333333,,3032.6666666666665,1.0,27.333333333333332,70.0
177,30035,60.0,1.0,91.33333333333333,,2872.8333333333335,1.0,27.333333333333332,64.0
178,30035,90.0,1.0,68.66666666666667,,3644.3333333333335,1.0,27.333333333333332,41.33333333333334
179,30035,120.0,1.0,40.0,,4017.5,1.0,27.333333333333332,12.666666666666668
180,30035,150.0,1.0,22.666666666666668,,4176.5,1.0,27.333333333333332,-4.666666666666664
181,30035,180.0,1.0,27.333333333333332,,5146.666666666667,0.5,27.333333333333332,0.0
182,30036,0.0,1.0,93.33333333333333,,2308.5,1.0,17.666666666666668,75.66666666666666
183,30036,30.0,1.0,88.83333333333333,,2123.0,1.0,17.666666666666668,71.16666666666666
184,30036,60.0,1.0,75.66666666666667,,2245.5,1.0,17.666666666666668,58.0
185,30036,90.0,1.0,54.5,,2681.1666666666665,1.0,17.666666666666668,36.83333333333333
186,30036,120.0,1.0,26.333333333333332,,2626.3333333333335,0.8333333333333334,17.666666666666668,8.666666666666664
187,30036,150.0,1.0,14.0,,2806.6666666666665,0.6666666666666666,17.666666666666668,-3.666666666666668
188,30036,180.0,1.0,17.666666666666668,,2559.1666666666665,0.6666666666666666,17.666666666666668,0.0
189,30037,0.0,1.0,87.33333333333333,,1944.0,1.0,38.666666666666664,48.666666666666664
190,30037,30.0,1.0,85.33333333333333,,2111.1666666666665,1.0,38.666666666666664,46.666666666666664
191,30037,60.0,1.0,86.0,,2099.5,1.0,38.666666666666664,47.333333333333336
192,30037,90.0,1.0,79.33333333333333,,2573.0,1.0,38.666666666666664,40.666666666666664
193,30037,120.0,1.0,46.0,,2209.6666666666665,0.5,38.666666666666664,7.333333333333336
194,30037,150.0,1.0,55.666666666666664,,2632.6666666666665,0.6666666666666666,38.666666666666664,17.0
195,30037,180.0,1.0,38.666666666666664,,2455.5,0.5,38.666666666666664,0.0
196,30039,0.0,1.0,91.33333333333333,,2952.5,1.0,23.666666666666668,67.66666666666666
197,30039,30.0,1.0,94.0,,2802.5,1.0,23.666666666666668,70.33333333333333
198,30039,60.0,1.0,88.0,,3207.0,1.0,23.666666666666668,64.33333333333333
199,30039,90.0,1.0,81.16666666666667,,3249.0,1.0,23.666666666666668,57.5
200,30039,120.0,1.0,44.5,,3274.8333333333335,1.0,23.666666666666668,20.833333333333332
201,30039,150.0,1.0,23.666666666666668,,3531.6666666666665,0.8333333333333334,23.666666666666668,0.0
202,30039,180.0,1.0,23.666666666666668,,4003.0,0.6666666666666666,23.666666666666668,0.0
203,30041,0.0,1.0,90.83333333333333,,3612.5,1.0,15.5,75.33333333333333
204,30041,30.0,1.0,93.66666666666667,,2980.3333333333335,1.0,15.5,78.16666666666667
205,30041,60.0,1.0,89.0,,3042.0,1.0,15.5,73.5
206,30041,90.0,1.0,77.33333333333333,,3471.8333333333335,1.0,15.5,61.83333333333333
207,30041,120.0,1.0,49.0,,3652.5,1.0,15.5,33.5
208,30041,150.0,1.0,27.666666666666668,,5700.833333333333,0.6666666666666666,15.5,12.166666666666668
209,30041,180.0,1.0,15.5,,4751.833333333333,0.6666666666666666,15.5,0.0
210,30042,0.0,1.0,98.83333333333333,,2670.1666666666665,1.0,18.666666666666668,80.16666666666666
211,30042,30.0,1.0,93.0,,2800.5,1.0,18.666666666666668,74.33333333333333
212,30042,60.0,1.0,86.33333333333333,,2802.8333333333335,0.8333333333333334,18.666666666666668,67.66666666666666
213,30042,90.0,1.0,79.83333333333333,,3439.0,1.0,18.666666666666668,61.16666666666666
214,30042,120.0,1.0,47.166666666666664,,3192.3333333333335,1.0,18.666666666666668,28.499999999999996
215,30042,150.0,1.0,27.166666666666668,,3179.6666666666665,1.0,18.666666666666668,8.5
216,30042,180.0,1.0,18.666666666666668,,3449.5,0.8333333333333334,18.666666666666668,0.0
217,30044,0.0,1.0,60.5,,4498.833333333333,0.8333333333333334,0.3333333333333333,60.166666666666664
218,30044,30.0,1.0,71.66666666666667,,4080.6666666666665,1.0,0.3333333333333333,71.33333333333334
219,30044,60.0,1.0,61.333333333333336,,4261.5,1.0,0.3333333333333333,61.0
220,30044,90.0,1.0,50.666666666666664,,4009.5,0.8333333333333334,0.3333333333333333,50.33333333333333
221,30044,120.0,1.0,24.5,,4540.0,0.8333333333333334,0.3333333333333333,24.166666666666668
222,30044,150.0,1.0,12.4,,5821.666666666667,0.8,0.3333333333333333,12.066666666666666
223,30044,180.0,1.0,0.3333333333333333,,5232.5,0.5,0.3333333333333333,0.0
224,30045,0.0,1.0,96.66666666666667,,6175.0,1.0,24.2,72.46666666666667
225,30045,30.0,1.0,99.8,,6778.166666666667,0.6,24.2,75.6
226,30045,60.0,1.0,98.83333333333333,,5316.0,1.0,24.2,74.63333333333333
227,30045,90.0,1.0,82.5,,5845.0,0.8333333333333334,24.2,58.3
228,30045,120.0,1.0,35.666666666666664,,6332.666666666667,0.8333333333333334,24.2,11.466666666666665
229,30045,150.0,1.0,81.4,,6794.5,0.8,24.2,57.2
230,30045,180.0,1.0,24.2,,6305.666666666667,0.8,24.2,0.0
231,30046,0.0,1.0,100.0,,2226.5,1.0,2.1666666666666665,97.83333333333333
232,30046,30.0,1.0,100.0,,1849.6666666666667,1.0,2.1666666666666665,97.83333333333333
233,30046,60.0,1.0,87.16666666666667,,2803.8333333333335,1.0,2.1666666666666665,85.0
234,30046,90.0,1.0,75.16666666666667,,2528.3333333333335,1.0,2.1666666666666665,73.0
235,30046,120.0,1.0,30.5,,2687.3333333333335,1.0,2.1666666666666665,28.333333333333332
236,30046,150.0,1.0,13.666666666666666,,2190.1666666666665,0.6666666666666666,2.1666666666666665,11.5
237,30046,180.0,1.0,2.1666666666666665,,2501.5,0.6666666666666666,2.1666666666666665,0.0
238,30050,0.0,1.0,76.33333333333333,,2293.6666666666665,1.0,22.333333333333332,54.0
239,30050,30.0,1.0,84.66666666666667,,2577.3333333333335,1.0,22.333333333333332,62.33333333333334
240,30050,60.0,1.0,74.5,,2365.1666666666665,1.0,22.333333333333332,52.16666666666667
241,30050,90.0,1.0,68.33333333333333,,2581.6666666666665,1.0,22.333333333333332,46.0
242,30050,120.0,1.0,26.833333333333332,,2704.3333333333335,1.0,22.333333333333332,4.5
243,30050,150.0,1.0,16.333333333333332,,3276.0,0.5,22.333333333333332,-6.0
244,30050,180.0,1.0,22.333333333333332,,2526.0,0.5,22.333333333333332,0.0
245,30051,0.0,1.0,92.66666666666667,,4019.8333333333335,1.0,23.5,69.16666666666667
246,30051,30.0,1.0,91.83333333333333,,5255.0,1.0,23.5,68.33333333333333
247,30051,60.0,1.0,87.33333333333333,,4242.166666666667,1.0,23.5,63.83333333333333
248,30051,90.0,1.0,68.0,,5049.833333333333,1.0,23.5,44.5
249,30051,120.0,1.0,21.333333333333332,,5124.166666666667,1.0,23.5,-2.166666666666668
250,30051,150.0,1.0,11.166666666666666,,4603.5,0.6666666666666666,23.5,-12.333333333333334
251,30051,180.0,1.0,23.5,,5947.0,0.16666666666666666,23.5,0.0
252,30053,0.0,1.0,89.66666666666667,,5282.5,1.0,30.166666666666668,59.5
253,30053,30.0,1.0,87.16666666666667,,4988.5,1.0,30.166666666666668,57.0
254,30053,60.0,1.0,83.33333333333333,,4746.833333333333,1.0,30.166666666666668,53.16666666666666
255,30053,90.0,1.0,73.66666666666667,,4528.666666666667,0.8333333333333334,30.166666666666668,43.5
256,30053,120.0,1.0,56.666666666666664,,4870.833333333333,0.8333333333333334,30.166666666666668,26.499999999999996
257,30053,150.0,1.0,42.0,,4492.666666666667,0.6666666666666666,30.166666666666668,11.833333333333332
258,30053,180.0,1.0,30.166666666666668,,6102.333333333333,0.3333333333333333,30.166666666666668,0.0
259,30054,0.0,1.0,94.83333333333333,,2889.5,1.0,30.2,64.63333333333333
260,30054,30.0,1.0,77.83333333333333,,2473.5,1.0,30.2,47.633333333333326
261,30054,60.0,1.0,85.66666666666667,,2686.8333333333335,1.0,30.2,55.46666666666667
262,30054,90.0,1.0,57.833333333333336,,4215.5,0.6666666666666666,30.2,27.633333333333336
263,30054,120.0,1.0,52.333333333333336,,3386.5,0.5,30.2,22.133333333333336
264,30054,150.0,1.0,33.4,,4922.666666666667,0.2,30.2,3.1999999999999993
265,30054,180.0,1.0,30.2,,4318.666666666667,0.6,30.2,0.0
266,30055,0.0,1.0,99.33333333333333,,3111.5,1.0,9.166666666666666,90.16666666666666
267,30055,30.0,1.0,99.83333333333333,,3241.0,0.8333333333333334,9.166666666666666,90.66666666666666
268,30055,60.0,1.0,97.16666666666667,,3280.5,1.0,9.166666666666666,88.0
269,30055,90.0,1.0,78.83333333333333,,3172.3333333333335,1.0,9.166666666666666,69.66666666666666
270,30055,120.0,1.0,12.333333333333334,,4151.5,1.0,9.166666666666666,3.166666666666668
271,30055,150.0,1.0,4.166666666666667,,3704.3333333333335,0.8333333333333334,9.166666666666666,-4.999999999999999
272,30055,180.0,1.0,9.166666666666666,,3795.5,0.3333333333333333,9.166666666666666,0.0
273,30056,0.0,1.0,92.83333333333333,,2533.3333333333335,1.0,37.666666666666664,55.166666666666664
274,30056,30.0,1.0,85.33333333333333,,2012.8333333333333,1.0,37.666666666666664,47.666666666666664
275,30056,60.0,1.0,82.66666666666667,,2122.0,1.0,37.666666666666664,45.00000000000001
276,30056,90.0,1.0,81.5,,2338.6666666666665,1.0,37.666666666666664,43.833333333333336
277,30056,120.0,1.0,50.166666666666664,,3958.5,0.8333333333333334,37.666666666666664,12.5
278,30056,150.0,1.0,40.666666666666664,,3604.6666666666665,0.6666666666666666,37.666666666666664,3.0
279,30056,180.0,1.0,37.666666666666664,,2587.5,0.16666666666666666,37.666666666666664,0.0
280,30057,0.0,1.0,95.5,,2286.6666666666665,1.0,15.0,80.5
281,30057,30.0,1.0,94.83333333333333,,2272.0,1.0,15.0,79.83333333333333
282,30057,60.0,1.0,91.33333333333333,,2650.8333333333335,1.0,15.0,76.33333333333333
283,30057,90.0,1.0,78.66666666666667,,2320.3333333333335,1.0,15.0,63.66666666666667
284,30057,120.0,1.0,34.833333333333336,,2802.1666666666665,1.0,15.0,19.833333333333336
285,30057,150.0,1.0,34.0,,2559.0,0.8333333333333334,15.0,19.0
286,30057,180.0,1.0,15.0,,2906.1666666666665,0.8333333333333334,15.0,0.0
287,30059,0.0,1.0,65.66666666666667,,3039.3333333333335,1.0,11.333333333333334,54.333333333333336
288,30059,30.0,1.0,80.83333333333333,,3087.0,1.0,11.333333333333334,69.5
289,30059,60.0,1.0,67.16666666666667,,3563.6666666666665,1.0,11.333333333333334,55.833333333333336
290,30059,90.0,1.0,50.0,,2805.0,0.8333333333333334,11.333333333333334,38.666666666666664
291,30059,120.0,1.0,29.5,,2409.3333333333335,1.0,11.333333333333334,18.166666666666664
292,30059,150.0,1.0,19.666666666666668,,3873.0,0.6666666666666666,11.333333333333334,8.333333333333334
293,30059,180.0,1.0,11.333333333333334,,3072.8333333333335,0.6666666666666666,11.333333333333334,0.0
294,30061,0.0,1.0,75.83333333333333,,2363.3333333333335,1.0,30.0,45.83333333333333
295,30061,30.0,1.0,75.33333333333333,,2589.6666666666665,1.0,30.0,45.33333333333333
296,30061,60.0,1.0,73.33333333333333,,2357.5,1.0,30.0,43.33333333333333
297,30061,90.0,1.0,54.5,,2740.6666666666665,0.8333333333333334,30.0,24.5
298,30061,120.0,1.0,52.0,,2869.0,0.8333333333333334,30.0,22.0
299,30061,150.0,1.0,38.0,,2503.3333333333335,0.8333333333333334,30.0,8.0
300,30061,180.0,1.0,30.0,,2542.6666666666665,0.6666666666666666,30.0,0.0
301,30062,0.0,1.0,96.0,,3356.1666666666665,1.0,11.0,85.0
302,30062,30.0,1.0,94.16666666666667,,3225.1666666666665,1.0,11.0,83.16666666666667
303,30062,60.0,1.0,90.0,,3439.8333333333335,1.0,11.0,79.0
304,30062,90.0,1.0,74.5,,3434.3333333333335,1.0,11.0,63.5
305,30062,120.0,1.0,17.166666666666668,,3548.0,1.0,11.0,6.166666666666668
306,30062,150.0,1.0,6.166666666666667,,3465.8333333333335,0.5,11.0,-4.833333333333333
307,30062,180.0,1.0,11.0,,2954.8333333333335,0.5,11.0,0.0
308,30063,0.0,1.0,94.5,,2992.5,1.0,0.16666666666666666,94.33333333333333
309,30063,30.0,1.0,100.0,,4309.0,1.0,0.16666666666666666,99.83333333333333
310,30063,60.0,1.0,87.33333333333333,,3091.6666666666665,0.8333333333333334,0.16666666666666666,87.16666666666666
311,30063,90.0,1.0,76.33333333333333,,3270.1666666666665,1.0,0.16666666666666666,76.16666666666666
312,30063,120.0,1.0,41.833333333333336,,2645.3333333333335,1.0,0.16666666666666666,41.66666666666667
313,30063,150.0,1.0,10.833333333333334,,3079.6666666666665,0.16666666666666666,0.16666666666666666,10.666666666666668
314,30063,180.0,1.0,0.16666666666666666,,4894.166666666667,0.6666666666666666,0.16666666666666666,0.0
315,30064,0.0,1.0,96.16666666666667,,2654.0,1.0,43.333333333333336,52.833333333333336
316,30064,30.0,1.0,96.0,,2479.5,1.0,43.333333333333336,52.666666666666664
317,30064,60.0,1.0,91.33333333333333,,2438.5,1.0,43.333333333333336,47.99999999999999
318,30064,90.0,1.0,75.66666666666667,,2887.0,1.0,43.333333333333336,32.333333333333336
319,30064,120.0,1.0,62.5,,3035.1666666666665,1.0,43.333333333333336,19.166666666666664
320,30064,150.0,1.0,33.833333333333336,,3089.0,0.6666666666666666,43.333333333333336,-9.5
321,30064,180.0,1.0,43.333333333333336,,3260.0,0.16666666666666666,43.333333333333336,0.0
322,30065,0.0,1.0,99.33333333333333,,2983.8333333333335,1.0,10.0,89.33333333333333
323,30065,30.0,1.0,95.83333333333333,,2906.8333333333335,1.0,10.0,85.83333333333333
324,30065,60.0,1.0,92.5,,2481.8333333333335,1.0,10.0,82.5
325,30065,90.0,1.0,42.666666666666664,,2667.8333333333335,0.8333333333333334,10.0,32.666666666666664
326,30065,120.0,1.0,11.166666666666666,,2281.1666666666665,0.3333333333333333,10.0,1.166666666666666
327,30065,150.0,1.0,2.1666666666666665,,4042.6666666666665,0.16666666666666666,10.0,-7.833333333333334
328,30065,180.0,1.0,10.0,,2444.6666666666665,0.3333333333333333,10.0,0.0
329,30066,0.0,1.0,66.16666666666667,,4696.333333333333,1.0,18.5,47.66666666666667
330,30066,30.0,1.0,79.5,,5292.166666666667,1.0,18.5,61.0
331,30066,60.0,1.0,87.66666666666667,,4399.166666666667,1.0,18.5,69.16666666666667
332,30066,90.0,1.0,77.16666666666667,,3758.0,1.0,18.5,58.66666666666667
333,30066,120.0,1.0,42.333333333333336,,5045.5,0.6666666666666666,18.5,23.833333333333336
334,30066,150.0,1.0,30.833333333333332,,4243.166666666667,0.16666666666666666,18.5,12.333333333333332
335,30066,180.0,1.0,18.5,,4832.5,0.5,18.5,0.0
336,30067,0.0,1.0,95.33333333333333,,3123.8333333333335,1.0,19.8,75.53333333333333
337,30067,30.0,1.0,90.5,,3764.3333333333335,1.0,19.8,70.7
338,30067,60.0,1.0,98.5,,3496.0,1.0,19.8,78.7
339,30067,90.0,1.0,89.0,,3540.8333333333335,1.0,19.8,69.2
340,30067,120.0,1.0,54.0,,3613.0,1.0,19.8,34.2
341,30067,150.0,1.0,23.2,,5000.5,0.6,19.8,3.3999999999999986
342,30067,180.0,1.0,19.8,,4490.0,0.6,19.8,0.0
343,30068,0.0,1.0,85.16666666666667,,3170.8333333333335,1.0,15.0,70.16666666666667
344,30068,30.0,1.0,70.5,,5142.833333333333,1.0,15.0,55.5
345,30068,60.0,1.0,75.16666666666667,,3605.3333333333335,1.0,15.0,60.16666666666667
346,30068,90.0,1.0,63.5,,3675.5,1.0,15.0,48.5
347,30068,120.0,1.0,15.0,,3964.8333333333335,0.5,15.0,0.0
348,30068,150.0,1.0,12.6,,5436.666666666667,0.4,15.0,-2.4000000000000004
349,30068,180.0,1.0,15.0,,4059.3333333333335,0.5,15.0,0.0
350,30069,0.0,1.0,74.66666666666667,,2039.0,1.0,44.333333333333336,30.333333333333336
351,30069,30.0,1.0,77.33333333333333,,1949.3333333333333,1.0,44.333333333333336,32.99999999999999
352,30069,60.0,1.0,76.66666666666667,,1688.5,1.0,44.333333333333336,32.333333333333336
353,30069,90.0,1.0,66.83333333333333,,1850.6666666666667,1.0,44.333333333333336,22.499999999999993
354,30069,120.0,1.0,29.333333333333332,,2241.8333333333335,0.5,44.333333333333336,-15.000000000000004
355,30069,150.0,1.0,27.5,,2542.0,0.8333333333333334,44.333333333333336,-16.833333333333336
356,30069,180.0,1.0,44.333333333333336,,2059.1666666666665,0.6666666666666666,44.333333333333336,0.0
357,30070,0.0,1.0,96.83333333333333,,2745.6666666666665,1.0,15.166666666666666,81.66666666666666
358,30070,30.0,1.0,93.5,,2840.3333333333335,1.0,15.166666666666666,78.33333333333333
359,30070,60.0,1.0,84.33333333333333,,3101.1666666666665,1.0,15.166666666666666,69.16666666666666
360,30070,90.0,1.0,69.2,,4299.833333333333,1.0,15.166666666666666,54.03333333333334
361,30070,120.0,1.0,36.666666666666664,,3203.1666666666665,1.0,15.166666666666666,21.5
362,30070,150.0,1.0,6.833333333333333,,2577.5,0.3333333333333333,15.166666666666666,-8.333333333333332
363,30070,180.0,1.0,15.166666666666666,,2778.1666666666665,0.8333333333333334,15.166666666666666,0.0
364,30071,0.0,1.0,84.0,,2661.3333333333335,1.0,32.0,52.0
365,30071,30.0,1.0,74.33333333333333,,2597.6666666666665,1.0,32.0,42.33333333333333
366,30071,60.0,1.0,69.66666666666667,,2755.5,0.6666666666666666,32.0,37.66666666666667
367,30071,90.0,1.0,52.5,,3139.0,0.6666666666666666,32.0,20.5
368,30071,120.0,1.0,40.5,,3109.3333333333335,0.8333333333333334,32.0,8.5
369,30071,150.0,1.0,34.0,,2832.1666666666665,0.5,32.0,2.0
370,30071,180.0,1.0,32.0,,2844.1666666666665,0.8333333333333334,32.0,0.0
