,subID,subtlety,slider,RT,accuracy,trial_ind,rating180,diff_from_180
148,31,30,84.75,3.4559166666666665,1.0,47.333333333333336,41.416666666666664,43.333333333333336
149,31,60,74.0,3.39125,1.0,47.0,41.416666666666664,32.583333333333336
150,31,90,68.33333333333333,3.248416666666667,1.0,37.166666666666664,41.416666666666664,26.916666666666664
151,31,120,54.583333333333336,3.57075,1.0,39.416666666666664,41.416666666666664,13.166666666666671
152,31,150,21.25,3.4384166666666665,0.75,48.75,41.416666666666664,-20.166666666666664
153,31,180,41.416666666666664,3.5584166666666666,0.5,35.416666666666664,41.416666666666664,0.0
154,33,0,97.83333333333333,3.1193333333333335,1.0,36.166666666666664,19.416666666666668,78.41666666666666
155,33,30,96.91666666666667,2.717166666666667,1.0,29.666666666666668,19.416666666666668,77.5
156,33,60,89.66666666666667,3.0664166666666666,1.0,40.083333333333336,19.416666666666668,70.25
157,33,90,75.58333333333333,3.0188333333333333,1.0,36.0,19.416666666666668,56.16666666666666
158,33,120,22.083333333333332,3.7095833333333332,1.0,52.0,19.416666666666668,2.6666666666666643
159,33,150,18.416666666666668,3.68575,0.75,45.5,19.416666666666668,-1.0
160,33,180,19.416666666666668,3.845333333333333,0.6666666666666666,51.083333333333336,19.416666666666668,0.0
161,34,0,84.25,2.5103333333333335,1.0,46.916666666666664,56.166666666666664,28.083333333333336
162,34,30,82.41666666666667,2.4094166666666665,1.0,39.916666666666664,56.166666666666664,26.250000000000007
163,34,60,76.58333333333333,2.596833333333333,1.0,47.166666666666664,56.166666666666664,20.416666666666664
164,34,90,75.25,2.6489166666666666,0.9166666666666666,35.416666666666664,56.166666666666664,19.083333333333336
165,34,120,52.25,2.5010833333333333,1.0,34.416666666666664,56.166666666666664,-3.9166666666666643
166,34,150,26.75,3.405,0.75,42.666666666666664,56.166666666666664,-29.416666666666664
167,34,180,56.166666666666664,2.6775,0.5833333333333334,44.0,56.166666666666664,0.0
168,35,0,90.58333333333333,3.1200833333333335,1.0,47.083333333333336,15.916666666666666,74.66666666666666
169,35,30,97.91666666666667,3.1459166666666665,1.0,37.333333333333336,15.916666666666666,82.0
170,35,60,97.91666666666667,3.0111666666666665,1.0,35.5,15.916666666666666,82.0
171,35,90,90.83333333333333,2.9242500000000002,0.9166666666666666,49.416666666666664,15.916666666666666,74.91666666666666
172,35,120,39.75,3.3209166666666667,0.75,39.666666666666664,15.916666666666666,23.833333333333336
173,35,150,25.25,2.9576666666666664,0.8333333333333334,42.333333333333336,15.916666666666666,9.333333333333334
174,35,180,15.916666666666666,3.3064999999999998,0.5,39.166666666666664,15.916666666666666,0.0
175,37,0,100.0,2.0683333333333334,1.0,41.5,6.75,93.25
176,37,30,100.0,2.049916666666667,1.0,47.166666666666664,6.75,93.25
177,37,60,100.0,2.082666666666667,1.0,37.833333333333336,6.75,93.25
178,37,90,83.33333333333333,2.1658333333333335,1.0,33.25,6.75,76.58333333333333
179,37,120,17.916666666666668,2.00225,0.9166666666666666,36.416666666666664,6.75,11.166666666666668
180,37,150,8.333333333333334,2.029166666666667,0.9166666666666666,46.916666666666664,6.75,1.583333333333334
181,37,180,6.75,2.3061666666666665,0.5,47.416666666666664,6.75,0.0
182,41,0,87.5,3.6285833333333333,1.0,54.25,66.5,21.0
183,41,30,86.66666666666667,3.3067499999999996,1.0,29.416666666666668,66.5,20.16666666666667
184,41,60,84.75,3.43875,1.0,26.333333333333332,66.5,18.25
185,41,90,75.5,3.5684166666666663,1.0,51.25,66.5,9.0
186,41,120,74.83333333333333,3.750666666666667,0.9166666666666666,48.25,66.5,8.333333333333329
187,41,150,63.25,4.582999999999999,0.9166666666666666,44.666666666666664,66.5,-3.25
188,41,180,66.5,4.443666666666666,0.6666666666666666,36.333333333333336,66.5,0.0
189,42,0,96.0,3.7077500000000003,0.9166666666666666,31.75,3.5833333333333335,92.41666666666667
190,42,30,95.91666666666667,3.2464999999999997,1.0,43.0,3.5833333333333335,92.33333333333334
