,stim_file,condition,subtlety,pred_color,slider,button_response,RT,accuracy,subID,trial_ind,aq_social_skill,aq_attn_switch,aq_img,aq_attn_to_det,aq_comm,panas_pos,panas_neg,ffi_neuroticism,ffi_extraversion,ffi_openness,ffi_agreeableness,ffi_conscientiousness,ucla,friend_num
17718,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,71.0,grey,2.137,1,232,78,10.0,14.0,9.0,11.0,8.0,24.0,7.0,25.0,42.0,50.0,45.0,34.0,30.0,5.0
17719,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,41.0,grey,2.902,1,232,79,10.0,14.0,9.0,11.0,8.0,24.0,7.0,25.0,42.0,50.0,45.0,34.0,30.0,5.0
17720,804f9681-f112-463c-a764-a40a823d6845,chase,60,black,99.0,black,1.983,1,232,80,10.0,14.0,9.0,11.0,8.0,24.0,7.0,25.0,42.0,50.0,45.0,34.0,30.0,5.0
17721,68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,61.0,black,5.424,1,232,81,10.0,14.0,9.0,11.0,8.0,24.0,7.0,25.0,42.0,50.0,45.0,34.0,30.0,5.0
17722,42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,87.0,black,3.272,1,232,82,10.0,14.0,9.0,11.0,8.0,24.0,7.0,25.0,42.0,50.0,45.0,34.0,30.0,5.0
17723,1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,55.0,black,2.532,1,232,83,10.0,14.0,9.0,11.0,8.0,24.0,7.0,25.0,42.0,50.0,45.0,34.0,30.0,5.0
17724,18487641-212a-4e1e-8730-31709d721382,chase,150,grey,14.0,grey,3.354,1,233,0,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17725,27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,44.0,black,2.971,0,233,1,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17726,7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,63.0,grey,2.521,1,233,2,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17727,70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,23.0,black,2.667,1,233,3,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17728,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,17.0,black,3.03,1,233,4,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17729,cf5e29cd-eacd-4164-96d2-05de1fad88ba,chase,30,black,93.0,black,3.015,1,233,5,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17730,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,73.0,black,2.552,1,233,6,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17731,2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,40.0,grey,4.649,1,233,7,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17732,53613c0d-b07e-4b22-b6ec-56dda26edc8f,chase,0,grey,96.0,grey,3.164,1,233,8,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17733,c53236a2-f564-41ec-89aa-2bd90765b0a4,chase,30,black,60.0,black,2.975,1,233,9,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17734,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,75.0,black,2.414,1,233,10,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17735,1bc0b0c8-e058-4a68-bdab-65b544a8848d,chase,120,grey,0.0,grey,3.391,1,233,11,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17736,cca827ad-af9d-4cfd-ae71-7e028e3f8520,chase,60,black,100.0,black,2.715,1,233,12,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17737,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,15.0,grey,2.936,0,233,13,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17738,5d84c995-f49b-42d0-bf89-eb7f4bfcb1d4,chase,120,black,55.0,black,3.288,1,233,14,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17739,7bee52f4-919b-4633-b742-a0181f5f7f01,wander,180,grey,35.0,grey,3.353,1,233,15,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17740,22162d51-e2bc-4fd2-af29-7d21f36eca1d,chase,90,black,53.0,black,2.243,1,233,16,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17741,85aa46c9-fe72-469c-a4cd-96f72ab4ccba,chase,60,black,100.0,black,2.289,1,233,17,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17742,94a4e86e-f727-4ed5-85c3-c9ab9c1c8e73,chase,120,black,17.0,black,4.338,1,233,18,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17743,00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,0.0,black,3.109,1,233,19,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17744,816e0a69-dfb6-4a6f-8ffe-97d092e27835,chase,0,black,100.0,black,2.901,1,233,20,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17745,804f9681-f112-463c-a764-a40a823d6845,chase,60,black,97.0,black,3.324,1,233,21,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17746,0ea53c63-8350-4a50-8dec-ccbbf0e401dc,wander,180,black,38.0,black,3.406,1,233,22,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17747,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,55.0,grey,3.524,1,233,23,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17748,a68cb7dc-2812-45a9-b8f6-862ff43630fb,chase,120,grey,0.0,grey,3.06,1,233,24,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17749,adf2a5c5-86f0-4a90-976a-f3fdfdf528fc,chase,60,grey,100.0,grey,2.634,1,233,25,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17750,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,49.0,grey,2.628,1,233,26,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17751,06f1dd04-cfbc-433c-9833-32cdb01c0683,chase,90,grey,96.0,grey,2.72,1,233,27,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17752,99fed5db-be9d-4d5f-8fef-1baaad5f1b70,chase,150,grey,56.0,grey,2.194,1,233,28,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17753,9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,100.0,grey,2.415,1,233,29,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17754,75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,100.0,grey,2.718,1,233,30,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17755,c7f85153-52e8-4379-839f-9596d6a3ee62,chase,90,grey,92.0,grey,2.587,1,233,31,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17756,16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,91.0,black,3.017,1,233,32,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17757,4a6f7598-dc16-47d6-987e-a48c1f938428,wander,180,grey,0.0,grey,3.1,1,233,33,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17758,12a3cd27-040f-4199-9edb-5cd4bb71b3d0,wander,180,black,23.0,grey,2.864,0,233,34,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17759,9dfa52b0-9e95-49de-bddb-e53316f2b4ae,chase,0,grey,100.0,grey,2.767,1,233,35,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17760,68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,86.0,black,3.069,1,233,36,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17761,1841b8a9-ff1d-481d-80de-2134f2461e8b,chase,90,grey,92.0,grey,2.995,1,233,37,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17762,42ffed3d-edac-4ca7-9b33-6f525cb7c364,chase,90,black,100.0,black,2.758,1,233,38,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17763,a8c7fb1b-9db5-4f8f-a05c-2ea241668e0f,chase,90,grey,89.0,grey,2.619,1,233,39,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17764,7b3797d6-d4cc-4819-b3ad-adfd144217e2,chase,60,grey,92.0,grey,3.347,1,233,40,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17765,124f53c2-90c6-4716-8221-e86088f8d257,wander,180,grey,47.0,black,5.336,0,233,41,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17766,1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,0.0,black,2.882,1,233,42,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17767,4bc5af99-ede5-49ec-a929-d4fc6fae9b43,wander,180,black,0.0,black,2.213,1,233,43,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17768,0ea51ff3-f8ac-4d29-a981-0a167d74909c,chase,30,black,100.0,black,2.603,1,233,44,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17769,9c46112a-3307-42b7-8386-bdf38ba679af,chase,150,grey,62.0,grey,2.732,1,233,45,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17770,987cd79f-7d6a-426b-8983-8bee8675f0ba,chase,120,black,62.0,black,3.13,1,233,46,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17771,19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,100.0,grey,2.807,1,233,47,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17772,b7261f19-79df-4505-b935-0cb890ebda9c,chase,120,grey,66.0,grey,2.631,1,233,48,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17773,57dbdc86-9c49-4214-a908-c4a254e90229,chase,30,grey,100.0,grey,2.774,1,233,49,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17774,a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,100.0,grey,2.794,1,233,50,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17775,802575f0-631d-4eeb-9e49-3b401b11b953,wander,180,black,0.0,black,2.639,1,233,51,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17776,8d9b8961-4fb1-4413-b875-966e01b9963a,chase,60,black,100.0,black,2.699,1,233,52,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17777,17e4063d-b2f1-4406-8a8f-be7151fd23c1,chase,30,black,100.0,black,2.79,1,233,53,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17778,6480385b-e9eb-45a9-88e3-aade6c90476d,chase,120,black,55.0,black,2.388,1,233,54,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17779,275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,0.0,grey,2.533,1,233,55,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17780,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,100.0,black,2.491,1,233,56,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17781,0b80e3d6-cded-42b9-b7ff-67c9cdbcb3c5,chase,30,grey,100.0,grey,2.804,1,233,57,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17782,49e5ac90-6e7f-4243-9552-8c4c10545895,chase,0,black,100.0,black,2.896,1,233,58,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17783,4270e833-4dad-483f-85cb-3dee1fccc571,chase,150,grey,53.0,grey,2.444,1,233,59,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17784,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,61.0,black,3.097,1,233,60,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17785,07cdb9d7-6577-428d-9498-8a7243527554,chase,0,grey,100.0,grey,2.422,1,233,61,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17786,9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,68.0,grey,2.622,1,233,62,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17787,a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,100.0,black,2.628,1,233,63,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17788,ceedd529-39a5-4c29-8103-d6ac89521de6,chase,90,grey,100.0,grey,2.248,1,233,64,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17789,1d4805c2-68cf-415b-af2f-f7c0564b59aa,chase,90,black,100.0,black,3.269,1,233,65,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17790,47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,100.0,black,2.743,1,233,66,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17791,c188e383-94d7-475e-9da5-6d1f0a1184bb,chase,0,black,100.0,black,2.495,1,233,67,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17792,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,87.0,grey,3.005,1,233,68,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17793,31932267-3908-4599-ba56-ba5043757838,chase,30,grey,100.0,grey,2.654,1,233,69,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17794,10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,0.0,black,2.661,0,233,70,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17795,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,100.0,black,2.412,1,233,71,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17796,0a730462-ba50-4dbe-97c6-911f61a40346,chase,30,grey,100.0,grey,2.286,1,233,72,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17797,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,93.0,grey,2.769,1,233,73,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17798,7e113c5d-92b4-4c01-9588-dae0fb76eb5f,chase,150,black,3.0,black,3.869,1,233,74,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17799,4cd79935-2124-4c73-9bff-ce0554f08119,chase,150,black,5.0,black,2.857,1,233,75,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17800,c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,93.0,grey,2.347,1,233,76,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17801,7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,60.0,black,2.463,1,233,77,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17802,00ccc21a-d63a-41eb-8d3b-a2315d7b0d3e,wander,180,grey,0.0,black,2.359,0,233,78,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17803,72e764e1-0b34-4efd-96db-5df7934b2395,chase,0,grey,100.0,grey,2.591,1,233,79,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17804,5744f837-93bf-4eba-bddf-e630dedf974e,chase,150,black,27.0,black,4.605,1,233,80,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17805,91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,85.0,grey,2.51,1,233,81,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17806,bbdbec2b-0ce6-4f9c-ad2d-e6392388d4fb,chase,0,black,100.0,black,2.407,1,233,82,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17807,35fbacfe-f7fd-45d5-9266-5f6631809d11,chase,60,black,93.0,black,3.144,1,233,83,10.0,10.0,13.0,16.0,4.0,20.0,0.0,18.0,46.0,42.0,45.0,53.45454545454545,32.0,3.0
17808,a4bd654a-f8f1-44b4-907f-0114e1caa391,chase,30,black,89.0,black,4.269,1,234,0,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17809,70f615a0-31d5-42b9-a44b-f5746c0b41a8,wander,180,black,19.0,grey,4.277,0,234,1,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17810,7d6cad69-203a-49a4-9c6e-b0423a669e50,chase,90,grey,83.0,grey,3.276,1,234,2,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17811,75182d69-6502-4d35-9298-e331061c7829,chase,0,grey,84.0,grey,1.572,1,234,3,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17812,68c0fec8-cf83-48bf-8079-a5f414fe7504,chase,90,black,84.0,black,3.543,1,234,4,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17813,27771508-6d61-4618-83ca-4bc020efddfe,wander,180,grey,25.0,black,2.766,0,234,5,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17814,275adee0-f228-423e-816a-e5e70b874bf3,chase,150,grey,22.0,grey,3.026,1,234,6,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17815,8bb5c4ad-b420-47c6-8e6a-c74a127a30ce,chase,60,grey,80.0,grey,1.625,1,234,7,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17816,2a1ab94f-201b-4fa2-9947-1eab7365fb0f,chase,150,black,19.0,black,3.123,1,234,8,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17817,16088d09-c11d-4b03-8c77-f92a33554c1e,chase,90,black,84.0,black,3.249,1,234,9,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17818,9996b324-9da6-4bd7-a5d5-305513d257ce,chase,120,grey,89.0,grey,1.907,1,234,10,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17819,19c65966-3d88-4851-afe4-ae34c498748c,chase,0,grey,83.0,grey,1.724,1,234,11,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17820,14f7fa8d-a7a5-4171-bdbf-8a076fb08d9c,chase,150,black,25.0,black,2.397,1,234,12,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17821,7da9ad01-3df5-45e9-8edf-4af0795536e1,chase,120,black,89.0,black,1.775,1,234,13,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17822,1247c2a3-9c1a-478d-ad2b-6640715d76a4,chase,150,black,33.0,black,3.437,1,234,14,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17823,3d2cbd5f-05d3-4457-8c01-5b302d4c5de7,chase,120,black,89.0,black,1.907,1,234,15,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17824,00139b14-fa60-4af8-9eba-0b4965060c34,wander,180,black,18.0,black,2.962,1,234,16,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17825,a7fd07d1-e946-43a4-882d-0b3b7882ed21,chase,60,grey,90.0,grey,2.052,1,234,17,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17826,87b8564c-7590-4001-b1e8-6f26c4e4bf8a,chase,120,grey,84.0,grey,2.516,1,234,18,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17827,c6499c88-e947-4ab5-8cde-3013da4d084f,chase,30,grey,91.0,grey,2.173,1,234,19,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17828,10a07293-2c74-4b8a-bbef-b0f436cde5fb,chase,150,grey,16.0,black,2.821,0,234,20,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17829,249089b6-ef6d-4ddb-973d-6d7b9d53baf8,chase,60,black,88.0,black,2.079,1,234,21,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17830,9093ecfa-6a76-4110-b88c-dd9330281781,chase,30,grey,93.0,grey,1.519,1,234,22,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17831,3273fde2-4b65-4cc7-b9b3-ef2604e8a514,chase,60,grey,90.0,grey,1.541,1,234,23,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17832,91659665-5079-44c4-96c1-49da784170fa,chase,60,grey,87.0,grey,1.807,1,234,24,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17833,5d69d5c8-83dd-43c4-be85-f1c2ff45960d,chase,120,grey,84.0,grey,3.041,1,234,25,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17834,31932267-3908-4599-ba56-ba5043757838,chase,30,grey,90.0,grey,2.575,1,234,26,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17835,69cbd581-b3e6-4aa9-8cc0-319380d1e9ce,chase,30,black,89.0,black,2.056,1,234,27,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17836,47505654-05f0-4b92-a9a3-978c80bda46b,chase,0,black,85.0,black,1.472,1,234,28,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17837,37b0c4a3-57d4-4b4a-9bf7-e4d2eb48cee6,chase,0,black,89.0,black,2.828,1,234,29,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17838,89ce6bb6-b2cb-44cb-ba57-d78ab0224625,chase,90,black,84.0,black,1.508,1,234,30,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
17839,2176e0c4-bf6c-4f4a-a64b-23825205a150,wander,180,grey,91.0,black,1.721,0,234,31,20.0,22.0,10.0,15.0,16.0,8.0,32.0,54.0,28.0,39.0,34.0,24.0,61.0,1.0
