,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
51,26111,248,7.75,8041,56,4.03,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,51
56,26111,248,7.75,8194,50,3.41,7f445daf-d952-4bf3-b733-def683994895,56
62,26111,248,7.75,8199,45,2.47,3dbdd697-e200-4003-92f8-47202577ad0a,62
63,26111,248,7.75,8046,19,5.51,085d7298-e568-4752-a909-8eecf82e3ebc,63
13,26111,248,9.0,8245,45,3.16,3322caf5-0aeb-4230-89db-c56b23e94819,13
17,26111,248,9.0,8130,58,4.01,91327185-f59e-4ae7-a000-fd66526bab82,17
18,26111,248,9.0,8292,44,3.58,2abe0875-f8ff-4373-aad8-bca142211a09,18
20,26111,248,9.0,8272,32,2.51,9301277e-6b35-4aa7-bd52-4f56ae0f029b,20
26,26111,248,9.0,8305,71,5.13,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,26
35,26111,248,9.0,7761,58,3.44,8e6be05b-c10c-43db-b062-a559f5033312,35
41,26111,248,9.0,8200,75,3.58,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,41
52,26111,248,9.0,8297,67,3.4,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,52
58,26111,248,9.0,8234,66,3.69,16718611-6bca-4e79-8071-94d68c181ba1,58
69,26111,248,9.0,8032,87,5.3,87da47db-3d5c-48b2-b3f2-123123d766f0,69
9,26112,149,1.5,7938,13,2.56,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,9
10,26112,149,1.5,7997,9,3.14,1a8cf3c1-690b-449c-bb36-fd3b251837c1,10
16,26112,149,1.5,7991,10,2.43,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,16
23,26112,149,1.5,8048,4,1.97,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,23
33,26112,149,1.5,8039,5,2.0,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,33
51,26112,149,1.5,7980,14,2.08,95aaf072-b6be-4da4-9857-deaf20ab49f2,51
55,26112,149,1.5,7952,10,1.86,15dfbaca-4429-4c18-90f4-8d4804129e6f,55
62,26112,149,1.5,8029,2,2.04,e4bc0778-6eb7-4065-bf77-a9b6e293735f,62
63,26112,149,1.5,7965,7,3.25,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,63
68,26112,149,1.5,7989,9,2.39,7e595f18-f375-4ca5-b922-61b8d693804d,68
2,26112,149,2.75,8023,46,4.3,88ff8e25-5b4f-453c-add2-298ef66c683c,2
8,26112,149,2.75,8028,22,2.19,c49bbdbd-6e52-4da5-887c-72db9cec7d93,8
13,26112,149,2.75,7989,38,3.02,8fa1d226-bf98-4c72-8961-7121546d4a11,13
14,26112,149,2.75,8008,28,2.36,4a2adf87-0f15-4bc0-9837-899addfb179c,14
15,26112,149,2.75,7960,19,3.48,32110051-52cf-4952-a6e5-4c5fe75760b7,15
17,26112,149,2.75,8019,41,4.85,112b96b3-6518-4053-ad9f-ff77320acc23,17
19,26112,149,2.75,8003,28,3.22,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,19
31,26112,149,2.75,8017,9,1.82,42a6675b-868f-488d-a671-17a04c97ab01,31
44,26112,149,2.75,7976,29,3.21,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,44
64,26112,149,2.75,7997,29,3.08,46c1720a-0af5-44e9-b008-09b89ef78bd9,64
3,26112,149,4.0,8040,59,2.69,1d41f125-7386-42b4-8250-f6c540c627a8,3
4,26112,149,4.0,7989,36,3.36,83dec58f-0765-4ddc-b785-670d8025c467,4
6,26112,149,4.0,8027,37,2.62,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,6
20,26112,149,4.0,7992,30,2.18,9f53cd68-f278-45d6-806a-74eeef55bbcc,20
34,26112,149,4.0,8009,41,1.96,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,34
39,26112,149,4.0,7991,38,1.66,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,39
47,26112,149,4.0,8067,36,2.12,0890b767-b394-4f89-aea1-c60cab7014af,47
56,26112,149,4.0,8023,49,1.51,68382d9c-6cc5-4669-84bf-c8058e3c1472,56
59,26112,149,4.0,8010,13,4.76,114b2369-dce5-4979-8319-c64c85175e6a,59
66,26112,149,4.0,7979,40,2.34,1f7aa6f4-6516-4b90-8eeb-142b1437644b,66
0,26112,149,5.25,8079,72,2.82,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,0
1,26112,149,5.25,8024,68,3.19,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,1
7,26112,149,5.25,8046,37,2.46,124d9b3a-acac-4627-93e0-f05b493598f3,7
11,26112,149,5.25,8013,46,3.91,2ef99e5f-bc49-429b-b086-41ed4571b58a,11
22,26112,149,5.25,8010,57,2.52,4cf04acf-6776-453a-a811-1c5e51c2ece4,22
29,26112,149,5.25,7979,57,1.53,8e0deaa9-1ac5-4e69-817a-3204f157f360,29
38,26112,149,5.25,7991,45,1.99,8a889364-bfa4-42f7-8d4c-ee7478ea863c,38
49,26112,149,5.25,8042,34,1.92,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,49
52,26112,149,5.25,7983,32,1.35,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,52
54,26112,149,5.25,8040,38,2.4,82cc23d1-ba4b-48c5-995a-a30d865ea249,54
21,26112,149,6.5,8007,65,1.75,13e24563-ab7e-41df-adf6-e8e88b4d9e08,21
26,26112,149,6.5,7969,60,1.89,d80f638e-7e4b-4e80-bc19-a4b764fd7614,26
35,26112,149,6.5,8055,47,3.69,187f8493-9a30-43cc-a2bd-5d96f6d2263d,35
40,26112,149,6.5,7979,62,2.28,8bee64f6-a3cb-48f4-be48-142b9065f5d7,40
42,26112,149,6.5,7944,52,3.11,e3160d16-fe5e-4987-918b-0921ab937804,42
48,26112,149,6.5,7987,57,4.12,5456278f-d454-4194-af69-2784112cffb9,48
57,26112,149,6.5,7985,42,2.9,93e661c0-3f68-4205-9141-04164911b7e4,57
58,26112,149,6.5,7978,39,2.02,40860eea-1c44-4896-96b1-ee2d42a6c522,58
65,26112,149,6.5,7997,54,2.65,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,65
67,26112,149,6.5,7943,55,1.37,debe6245-13a4-4a31-b28a-e7b25ce8fa93,67
24,26112,149,7.75,8027,78,2.23,3dbdd697-e200-4003-92f8-47202577ad0a,24
36,26112,149,7.75,7988,59,1.7,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,36
41,26112,149,7.75,8019,67,1.95,09060d5d-c3e1-451b-a3b5-4b2b567660ff,41
43,26112,149,7.75,7853,54,1.57,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,43
45,26112,149,7.75,7906,51,7.76,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,45
46,26112,149,7.75,7959,55,5.64,7f445daf-d952-4bf3-b733-def683994895,46
53,26112,149,7.75,7888,52,3.32,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,53
60,26112,149,7.75,8039,61,1.74,015f75aa-de90-4fdc-8657-d630f1963869,60
61,26112,149,7.75,7887,36,8.64,085d7298-e568-4752-a909-8eecf82e3ebc,61
69,26112,149,7.75,7965,47,2.37,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,69
5,26112,149,9.0,8004,69,4.9,abb20336-74c4-448b-a5f7-252c765a55f4,5
12,26112,149,9.0,7990,72,1.94,7d40f846-95bc-4c08-b7a1-b4a410852b77,12
18,26112,149,9.0,8058,80,1.59,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,18
25,26112,149,9.0,7557,77,3.31,8e6be05b-c10c-43db-b062-a559f5033312,25
27,26112,149,9.0,7845,60,2.02,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,27
28,26112,149,9.0,7991,64,2.01,6a57f963-5846-4eaa-a5d2-0e658499a4a9,28
30,26112,149,9.0,7998,59,1.25,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,30
32,26112,149,9.0,7942,68,2.03,3322caf5-0aeb-4230-89db-c56b23e94819,32
37,26112,149,9.0,7940,55,2.07,91327185-f59e-4ae7-a000-fd66526bab82,37
50,26112,149,9.0,7920,53,1.67,87da47db-3d5c-48b2-b3f2-123123d766f0,50
20,26113,85,1.5,8062,32.0,2.86,7e595f18-f375-4ca5-b922-61b8d693804d,20
25,26113,85,1.5,8098,18.0,4.66,50919f52-6a9c-4824-b24f-2f1aebd58e1b,25
37,26113,85,1.5,8002,14.0,3.2,1f6c6525-a740-48c2-8dfc-9c4fb520c630,37
46,26113,85,1.5,8060,29.0,3.59,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,46
47,26113,85,1.5,8048,28.0,3.64,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,47
51,26113,85,1.5,8019,14.0,3.25,95aaf072-b6be-4da4-9857-deaf20ab49f2,51
53,26113,85,1.5,8074,,,9d425f58-501f-43f3-955e-05126bd09bb5,53
55,26113,85,1.5,8000,37.0,3.88,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,55
60,26113,85,1.5,8067,27.0,2.94,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,60
61,26113,85,1.5,7944,28.0,2.76,b3a507ff-2289-4ad3-8922-1a3d0532e154,61
0,26113,85,2.75,8253,36.0,3.64,215ead11-5650-429d-b541-0b107fbb996a,0
5,26113,85,2.75,8000,43.0,3.12,94eac034-9d70-40c0-89d4-d9a030a03d26,5
17,26113,85,2.75,8038,43.0,3.26,c49bbdbd-6e52-4da5-887c-72db9cec7d93,17
22,26113,85,2.75,8082,48.0,5.59,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,22
30,26113,85,2.75,8018,51.0,4.05,0bad25fa-4a38-4561-9d35-56f1108797cd,30
40,26113,85,2.75,8028,49.0,4.25,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,40
42,26113,85,2.75,8114,40.0,3.69,112b96b3-6518-4053-ad9f-ff77320acc23,42
49,26113,85,2.75,8043,50.0,3.28,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,49
50,26113,85,2.75,8102,52.0,5.05,3fd185a3-34a1-4f1a-9d01-aee3deee3988,50
67,26113,85,2.75,7991,52.0,2.69,8fa1d226-bf98-4c72-8961-7121546d4a11,67
1,26113,85,4.0,8019,45.0,3.63,50781782-fbf2-4226-a593-5173be906638,1
2,26113,85,4.0,8016,56.0,2.83,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,2
4,26113,85,4.0,8043,52.0,2.88,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,4
23,26113,85,4.0,8064,50.0,5.23,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,23
27,26113,85,4.0,8024,57.0,3.31,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,27
31,26113,85,4.0,7988,52.0,8.44,1d41f125-7386-42b4-8250-f6c540c627a8,31
33,26113,85,4.0,8011,60.0,3.71,fb491605-8f46-43ab-ba62-bfd86d95e4d6,33
52,26113,85,4.0,8064,64.0,4.69,1f7aa6f4-6516-4b90-8eeb-142b1437644b,52
64,26113,85,4.0,8112,51.0,2.98,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,64
69,26113,85,4.0,8005,51.0,3.93,1a1c3419-9320-46a3-8b48-10e9514c3e7d,69
12,26113,85,5.25,8109,65.0,2.96,124d9b3a-acac-4627-93e0-f05b493598f3,12
13,26113,85,5.25,7865,60.0,3.12,46786fd0-ca59-4ffa-a772-fe489fdbd94c,13
19,26113,85,5.25,8067,52.0,4.66,2ef99e5f-bc49-429b-b086-41ed4571b58a,19
24,26113,85,5.25,8080,55.0,4.78,8b72023d-88b1-4615-b871-cac794edf1d9,24
32,26113,85,5.25,8076,59.0,3.48,8a889364-bfa4-42f7-8d4c-ee7478ea863c,32
43,26113,85,5.25,8014,62.0,4.38,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,43
54,26113,85,5.25,7987,54.0,3.9,384dc3de-9717-4531-83a1-683588fe1381,54
62,26113,85,5.25,8016,54.0,3.93,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,62
63,26113,85,5.25,8025,64.0,3.37,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,63
66,26113,85,5.25,7965,60.0,3.73,86e934a2-75ef-4084-a167-ce0ca737532d,66
3,26113,85,6.5,8009,64.0,3.38,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,3
11,26113,85,6.5,7985,64.0,3.6,40860eea-1c44-4896-96b1-ee2d42a6c522,11
16,26113,85,6.5,7972,60.0,3.2,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,16
18,26113,85,6.5,8028,51.0,3.1,93e661c0-3f68-4205-9141-04164911b7e4,18
26,26113,85,6.5,8083,65.0,3.63,2c174300-1111-477c-b605-e34e6031cd26,26
38,26113,85,6.5,7948,54.0,5.57,e3160d16-fe5e-4987-918b-0921ab937804,38
44,26113,85,6.5,8014,53.0,2.6,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,44
57,26113,85,6.5,8110,62.0,3.36,d98f2d5f-eb3b-4ebd-b714-878343382f2a,57
59,26113,85,6.5,8009,,,5456278f-d454-4194-af69-2784112cffb9,59
65,26113,85,6.5,7907,57.0,2.54,e2c787c5-5358-4a21-bb35-c422b37ef982,65
6,26113,85,7.75,7302,75.0,3.58,981d9d90-47c5-4443-a939-26060914c7e4,6
8,26113,85,7.75,7988,86.0,2.99,015f75aa-de90-4fdc-8657-d630f1963869,8
14,26113,85,7.75,8049,70.0,2.69,3dbdd697-e200-4003-92f8-47202577ad0a,14
21,26113,85,7.75,7905,51.0,3.08,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,21
28,26113,85,7.75,7965,84.0,4.06,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,28
35,26113,85,7.75,8080,73.0,3.41,5a652d01-49a0-4b52-a54c-51c21b53e0fe,35
36,26113,85,7.75,7913,64.0,3.67,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,36
41,26113,85,7.75,7843,71.0,7.38,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,41
58,26113,85,7.75,7953,63.0,3.89,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,58
68,26113,85,7.75,8031,60.0,3.66,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,68
7,26113,85,9.0,7940,71.0,2.74,87da47db-3d5c-48b2-b3f2-123123d766f0,7
9,26113,85,9.0,8032,81.0,2.85,2abe0875-f8ff-4373-aad8-bca142211a09,9
10,26113,85,9.0,8029,76.0,2.61,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,10
15,26113,85,9.0,7996,81.0,3.56,1be4605b-9f78-45d4-8eb0-87bdc69537e2,15
29,26113,85,9.0,8025,76.0,4.07,16718611-6bca-4e79-8071-94d68c181ba1,29
34,26113,85,9.0,7560,77.0,3.3,8e6be05b-c10c-43db-b062-a559f5033312,34
39,26113,85,9.0,8079,67.0,3.5,059f8cfb-52c8-47fd-8d26-b0fec58eafae,39
45,26113,85,9.0,8041,83.0,3.13,a5228b86-ba0a-42f2-aa38-23b5369f0e56,45
48,26113,85,9.0,7870,76.0,3.86,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,48
56,26113,85,9.0,8046,71.0,4.6,3322caf5-0aeb-4230-89db-c56b23e94819,56
0,26114,213,1.5,8068,11,3.53,e4bc0778-6eb7-4065-bf77-a9b6e293735f,0
14,26114,213,1.5,7955,67,1.98,9d425f58-501f-43f3-955e-05126bd09bb5,14
32,26114,213,1.5,8033,13,1.31,8ed7c0fc-1490-4e35-a000-7f7357a0772a,32
33,26114,213,1.5,7937,0,2.55,1b1159fc-de2b-4ae5-a736-d98d8524a366,33
37,26114,213,1.5,7954,50,1.47,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,37
40,26114,213,1.5,8069,50,3.18,0e704828-9ccd-480e-8056-3a2a8158df0f,40
45,26114,213,1.5,8071,41,4.91,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,45
53,26114,213,1.5,8051,32,1.29,50919f52-6a9c-4824-b24f-2f1aebd58e1b,53
56,26114,213,1.5,7951,40,2.11,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,56
61,26114,213,1.5,7991,29,2.63,1a8cf3c1-690b-449c-bb36-fd3b251837c1,61
6,26114,213,2.75,8006,50,1.73,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,6
20,26114,213,2.75,8001,21,1.66,3fd185a3-34a1-4f1a-9d01-aee3deee3988,20
24,26114,213,2.75,7993,0,2.28,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,24
28,26114,213,2.75,7968,50,1.85,59df47e5-696a-407f-aa33-94dab9b3e492,28
36,26114,213,2.75,7970,33,2.06,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,36
43,26114,213,2.75,8002,16,1.62,c49bbdbd-6e52-4da5-887c-72db9cec7d93,43
52,26114,213,2.75,8008,50,3.27,112b96b3-6518-4053-ad9f-ff77320acc23,52
59,26114,213,2.75,7965,59,1.46,8dc79a0d-b826-4ac2-8483-04346b06960d,59
60,26114,213,2.75,7991,44,2.15,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,60
65,26114,213,2.75,7952,46,1.4,32110051-52cf-4952-a6e5-4c5fe75760b7,65
7,26114,213,4.0,7968,50,2.0,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,7
16,26114,213,4.0,7983,50,1.71,70326c05-1133-4c5d-8a4c-3e71e0da8479,16
19,26114,213,4.0,8002,50,1.51,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,19
21,26114,213,4.0,7980,50,1.2,9f53cd68-f278-45d6-806a-74eeef55bbcc,21
22,26114,213,4.0,7959,22,1.43,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,22
35,26114,213,4.0,7991,29,1.46,fb491605-8f46-43ab-ba62-bfd86d95e4d6,35
46,26114,213,4.0,8070,0,2.94,68382d9c-6cc5-4669-84bf-c8058e3c1472,46
49,26114,213,4.0,7992,50,2.6,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,49
55,26114,213,4.0,8014,41,1.78,7413c064-c0e5-4104-89aa-79d64ef9d6d9,55
68,26114,213,4.0,8006,50,1.31,1a1c3419-9320-46a3-8b48-10e9514c3e7d,68
8,26114,213,5.25,8062,56,2.43,27f4d7f8-d998-48b2-a3e4-f885f21c713d,8
9,26114,213,5.25,7981,60,1.86,8b72023d-88b1-4615-b871-cac794edf1d9,9
18,26114,213,5.25,7996,50,1.65,2d3d47a2-03c8-4642-84ec-a8f67c64868c,18
23,26114,213,5.25,7979,81,1.67,384dc3de-9717-4531-83a1-683588fe1381,23
30,26114,213,5.25,7974,61,1.45,8e0deaa9-1ac5-4e69-817a-3204f157f360,30
48,26114,213,5.25,8006,48,1.76,35ae5b09-f580-4922-91bd-f22c23175a47,48
51,26114,213,5.25,7962,35,2.88,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,51
57,26114,213,5.25,8003,61,1.69,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,57
58,26114,213,5.25,7937,74,1.38,86e934a2-75ef-4084-a167-ce0ca737532d,58
67,26114,213,5.25,8059,82,1.29,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,67
10,26114,213,6.5,7991,50,2.17,755a600e-d336-4f66-8771-52eed84faf02,10
11,26114,213,6.5,7971,50,1.33,93e661c0-3f68-4205-9141-04164911b7e4,11
26,26114,213,6.5,7951,50,1.22,d80f638e-7e4b-4e80-bc19-a4b764fd7614,26
27,26114,213,6.5,7922,43,2.07,e2c787c5-5358-4a21-bb35-c422b37ef982,27
31,26114,213,6.5,7979,9,2.45,40860eea-1c44-4896-96b1-ee2d42a6c522,31
34,26114,213,6.5,8012,54,1.38,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,34
44,26114,213,6.5,7930,36,3.53,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,44
47,26114,213,6.5,8043,50,3.07,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,47
64,26114,213,6.5,8012,50,1.15,d98f2d5f-eb3b-4ebd-b714-878343382f2a,64
66,26114,213,6.5,7901,40,2.84,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,66
5,26114,213,7.75,7887,57,1.25,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,5
12,26114,213,7.75,7818,78,3.35,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,12
13,26114,213,7.75,7843,65,1.28,65eed33d-db39-4b87-b8a4-de20693d3821,13
15,26114,213,7.75,8027,73,1.81,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,15
25,26114,213,7.75,7951,50,1.71,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,25
29,26114,213,7.75,7968,42,1.86,5a652d01-49a0-4b52-a54c-51c21b53e0fe,29
38,26114,213,7.75,7859,56,2.24,534a6ddb-dbec-42ac-b559-3f4cbdd66423,38
39,26114,213,7.75,8020,48,1.56,3dbdd697-e200-4003-92f8-47202577ad0a,39
42,26114,213,7.75,7994,42,2.41,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,42
63,26114,213,7.75,7863,35,1.7,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,63
1,26114,213,9.0,8022,29,2.5,7d40f846-95bc-4c08-b7a1-b4a410852b77,1
2,26114,213,9.0,7996,30,4.51,abb20336-74c4-448b-a5f7-252c765a55f4,2
3,26114,213,9.0,8014,50,1.39,059f8cfb-52c8-47fd-8d26-b0fec58eafae,3
4,26114,213,9.0,7932,50,1.38,91327185-f59e-4ae7-a000-fd66526bab82,4
17,26114,213,9.0,7992,59,1.73,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,17
41,26114,213,9.0,7912,50,1.88,3322caf5-0aeb-4230-89db-c56b23e94819,41
50,26114,213,9.0,7958,51,2.67,9f7e489f-4076-4332-b57e-13a42d4c75fd,50
54,26114,213,9.0,7953,89,1.6,1be4605b-9f78-45d4-8eb0-87bdc69537e2,54
62,26114,213,9.0,8038,100,4.33,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,62
69,26114,213,9.0,7920,50,5.22,132133b4-5554-4500-9494-87f534100012,69
3,26115,60,1.5,7986,1.0,3.68,1b1159fc-de2b-4ae5-a736-d98d8524a366,3
9,26115,60,1.5,7993,,,9d425f58-501f-43f3-955e-05126bd09bb5,9
10,26115,60,1.5,8102,16.0,5.71,e4bc0778-6eb7-4065-bf77-a9b6e293735f,10
13,26115,60,1.5,8115,0.0,4.17,50919f52-6a9c-4824-b24f-2f1aebd58e1b,13
24,26115,60,1.5,8037,,,7e595f18-f375-4ca5-b922-61b8d693804d,24
25,26115,60,1.5,8033,0.0,3.9,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,25
28,26115,60,1.5,8058,1.0,6.17,8ed7c0fc-1490-4e35-a000-7f7357a0772a,28
48,26115,60,1.5,8014,3.0,3.27,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,48
56,26115,60,1.5,7980,4.0,4.12,b3a507ff-2289-4ad3-8922-1a3d0532e154,56
67,26115,60,1.5,8019,0.0,2.86,e838dadb-c02f-4273-ae93-210720dcd06c,67
0,26115,60,2.75,8122,65.0,5.43,32110051-52cf-4952-a6e5-4c5fe75760b7,0
18,26115,60,2.75,8074,2.0,3.66,215ead11-5650-429d-b541-0b107fbb996a,18
19,26115,60,2.75,8058,4.0,3.86,3fd185a3-34a1-4f1a-9d01-aee3deee3988,19
32,26115,60,2.75,7999,43.0,2.9,8dc79a0d-b826-4ac2-8483-04346b06960d,32
33,26115,60,2.75,8040,30.0,2.17,bcca6dd9-a0e7-4373-9ebc-93e6e619ca4a,33
45,26115,60,2.75,8005,3.0,2.98,59df47e5-696a-407f-aa33-94dab9b3e492,45
53,26115,60,2.75,8064,43.0,2.35,46c1720a-0af5-44e9-b008-09b89ef78bd9,53
59,26115,60,2.75,8042,3.0,3.0,88ff8e25-5b4f-453c-add2-298ef66c683c,59
62,26115,60,2.75,8050,50.0,2.53,4a2adf87-0f15-4bc0-9837-899addfb179c,62
65,26115,60,2.75,8006,6.0,3.02,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,65
17,26115,60,4.0,8029,49.0,3.28,68382d9c-6cc5-4669-84bf-c8058e3c1472,17
31,26115,60,4.0,7974,48.0,4.17,70326c05-1133-4c5d-8a4c-3e71e0da8479,31
37,26115,60,4.0,8019,67.0,2.42,fb491605-8f46-43ab-ba62-bfd86d95e4d6,37
43,26115,60,4.0,8064,31.0,2.86,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,43
44,26115,60,4.0,8025,43.0,2.6,1d41f125-7386-42b4-8250-f6c540c627a8,44
47,26115,60,4.0,8039,32.0,2.09,0890b767-b394-4f89-aea1-c60cab7014af,47
49,26115,60,4.0,8090,50.0,1.68,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,49
54,26115,60,4.0,8017,54.0,4.02,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,54
55,26115,60,4.0,8002,45.0,1.89,1a1c3419-9320-46a3-8b48-10e9514c3e7d,55
68,26115,60,4.0,7995,52.0,3.28,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,68
6,26115,60,5.25,8110,60.0,2.7,124d9b3a-acac-4627-93e0-f05b493598f3,6
14,26115,60,5.25,8027,29.0,5.37,2d3d47a2-03c8-4642-84ec-a8f67c64868c,14
15,26115,60,5.25,8050,50.0,2.45,8a889364-bfa4-42f7-8d4c-ee7478ea863c,15
20,26115,60,5.25,8034,51.0,3.16,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,20
23,26115,60,5.25,7986,40.0,4.08,86e934a2-75ef-4084-a167-ce0ca737532d,23
29,26115,60,5.25,8072,51.0,3.78,35ae5b09-f580-4922-91bd-f22c23175a47,29
36,26115,60,5.25,8090,70.0,3.7,5f5a825b-b433-4986-b5d6-5239eb407d32,36
57,26115,60,5.25,8105,49.0,4.79,82cc23d1-ba4b-48c5-995a-a30d865ea249,57
61,26115,60,5.25,7976,72.0,2.48,384dc3de-9717-4531-83a1-683588fe1381,61
66,26115,60,5.25,8062,53.0,3.41,27f4d7f8-d998-48b2-a3e4-f885f21c713d,66
5,26115,60,6.5,7999,57.0,7.12,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,5
7,26115,60,6.5,8012,56.0,2.86,40860eea-1c44-4896-96b1-ee2d42a6c522,7
8,26115,60,6.5,8034,57.0,2.44,5456278f-d454-4194-af69-2784112cffb9,8
26,26115,60,6.5,8028,56.0,2.84,8bee64f6-a3cb-48f4-be48-142b9065f5d7,26
27,26115,60,6.5,7991,50.0,2.74,debe6245-13a4-4a31-b28a-e7b25ce8fa93,27
30,26115,60,6.5,8044,58.0,2.29,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,30
35,26115,60,6.5,8044,67.0,4.6,e3160d16-fe5e-4987-918b-0921ab937804,35
41,26115,60,6.5,7963,36.0,4.36,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,41
42,26115,60,6.5,8114,29.0,4.88,13e24563-ab7e-41df-adf6-e8e88b4d9e08,42
64,26115,60,6.5,7950,53.0,2.63,1827c058-6388-491a-b84c-d4d6c512039e,64
1,26115,60,7.75,8003,90.0,3.46,085d7298-e568-4752-a909-8eecf82e3ebc,1
2,26115,60,7.75,8064,95.0,3.78,015f75aa-de90-4fdc-8657-d630f1963869,2
12,26115,60,7.75,7972,87.0,4.83,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,12
21,26115,60,7.75,8015,20.0,6.7,3dbdd697-e200-4003-92f8-47202577ad0a,21
34,26115,60,7.75,8060,98.0,4.26,09060d5d-c3e1-451b-a3b5-4b2b567660ff,34
