,subID,stimset_rows,chargeSpeeds,stim_dur,responses,RT,movie,trial_num
35,26250,,6.5,7922,56.0,2.04,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,35
37,26250,,6.5,8050,61.0,3.26,40860eea-1c44-4896-96b1-ee2d42a6c522,37
49,26250,,6.5,8009,52.0,2.27,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,49
51,26250,,6.5,8039,50.0,2.36,187f8493-9a30-43cc-a2bd-5d96f6d2263d,51
52,26250,,6.5,8009,57.0,2.08,5456278f-d454-4194-af69-2784112cffb9,52
55,26250,,6.5,7994,52.0,3.1,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,55
60,26250,,6.5,7926,53.0,2.03,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,60
64,26250,,6.5,8020,50.0,1.8,13e24563-ab7e-41df-adf6-e8e88b4d9e08,64
0,26250,,7.75,8067,64.0,3.95,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,0
4,26250,,7.75,7919,47.0,3.1,085d7298-e568-4752-a909-8eecf82e3ebc,4
14,26250,,7.75,8014,87.0,3.1,8b590505-e40d-4ff8-802d-5430cc2802b6,14
16,26250,,7.75,7954,83.0,3.4,7f445daf-d952-4bf3-b733-def683994895,16
18,26250,,7.75,7864,76.0,2.41,534a6ddb-dbec-42ac-b559-3f4cbdd66423,18
41,26250,,7.75,7297,75.0,2.44,981d9d90-47c5-4443-a939-26060914c7e4,41
50,26250,,7.75,7940,64.0,2.12,8845e64c-078b-4a3a-a732-1efe937de14a,50
62,26250,,7.75,7897,64.0,2.49,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,62
66,26250,,7.75,7853,59.0,2.26,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,66
68,26250,,7.75,7807,62.0,1.96,65eed33d-db39-4b87-b8a4-de20693d3821,68
5,26250,,9.0,8086,80.0,3.46,9301277e-6b35-4aa7-bd52-4f56ae0f029b,5
6,26250,,9.0,8027,80.0,3.63,1be4605b-9f78-45d4-8eb0-87bdc69537e2,6
7,26250,,9.0,7994,77.0,3.43,132133b4-5554-4500-9494-87f534100012,7
17,26250,,9.0,8046,67.0,2.89,16718611-6bca-4e79-8071-94d68c181ba1,17
21,26250,,9.0,8016,79.0,2.51,2abe0875-f8ff-4373-aad8-bca142211a09,21
27,26250,,9.0,8057,85.0,2.33,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,27
43,26250,,9.0,8072,72.0,2.77,abb20336-74c4-448b-a5f7-252c765a55f4,43
45,26250,,9.0,8060,85.0,2.17,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,45
53,26250,,9.0,8009,76.0,2.06,059f8cfb-52c8-47fd-8d26-b0fec58eafae,53
69,26250,,9.0,8081,67.0,1.9,6a57f963-5846-4eaa-a5d2-0e658499a4a9,69
1,26251,,1.5,8183,,,8ed7c0fc-1490-4e35-a000-7f7357a0772a,1
3,26251,,1.5,8200,27.0,3.88,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,3
14,26251,,1.5,8139,6.0,2.62,1a8cf3c1-690b-449c-bb36-fd3b251837c1,14
17,26251,,1.5,8247,6.0,2.74,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,17
36,26251,,1.5,8164,7.0,2.65,e4bc0778-6eb7-4065-bf77-a9b6e293735f,36
44,26251,,1.5,8228,5.0,3.21,7e595f18-f375-4ca5-b922-61b8d693804d,44
46,26251,,1.5,8130,5.0,2.51,95aaf072-b6be-4da4-9857-deaf20ab49f2,46
48,26251,,1.5,8077,51.0,2.8,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,48
64,26251,,1.5,8228,25.0,2.49,e838dadb-c02f-4273-ae93-210720dcd06c,64
67,26251,,1.5,8233,43.0,3.92,1f6c6525-a740-48c2-8dfc-9c4fb520c630,67
0,26251,,2.75,8342,30.0,2.73,94eac034-9d70-40c0-89d4-d9a030a03d26,0
5,26251,,2.75,8260,27.0,2.92,8dc79a0d-b826-4ac2-8483-04346b06960d,5
11,26251,,2.75,8157,28.0,2.42,88ff8e25-5b4f-453c-add2-298ef66c683c,11
13,26251,,2.75,8120,23.0,2.53,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,13
21,26251,,2.75,8098,17.0,2.42,32110051-52cf-4952-a6e5-4c5fe75760b7,21
45,26251,,2.75,8254,56.0,2.71,c49bbdbd-6e52-4da5-887c-72db9cec7d93,45
47,26251,,2.75,8203,52.0,2.7,0bad25fa-4a38-4561-9d35-56f1108797cd,47
50,26251,,2.75,8264,53.0,2.87,3fd185a3-34a1-4f1a-9d01-aee3deee3988,50
57,26251,,2.75,8281,54.0,2.59,4a2adf87-0f15-4bc0-9837-899addfb179c,57
66,26251,,2.75,8149,46.0,3.36,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,66
10,26251,,4.0,8274,32.0,2.7,114b2369-dce5-4979-8319-c64c85175e6a,10
19,26251,,4.0,8210,65.0,3.45,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,19
24,26251,,4.0,8242,55.0,2.53,70326c05-1133-4c5d-8a4c-3e71e0da8479,24
27,26251,,4.0,8120,55.0,2.63,fb491605-8f46-43ab-ba62-bfd86d95e4d6,27
33,26251,,4.0,8236,54.0,2.68,7413c064-c0e5-4104-89aa-79d64ef9d6d9,33
34,26251,,4.0,8129,59.0,2.74,50781782-fbf2-4226-a593-5173be906638,34
38,26251,,4.0,8247,54.0,3.54,1a1c3419-9320-46a3-8b48-10e9514c3e7d,38
52,26251,,4.0,8155,56.0,2.8,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,52
56,26251,,4.0,8122,55.0,2.81,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,56
65,26251,,4.0,8096,53.0,2.82,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,65
7,26251,,5.25,8186,51.0,4.25,86e934a2-75ef-4084-a167-ce0ca737532d,7
8,26251,,5.25,8232,55.0,3.42,39d4c0f1-9195-4761-98c6-457bad8a2291,8
25,26251,,5.25,8151,58.0,2.93,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,25
35,26251,,5.25,8102,67.0,2.74,46786fd0-ca59-4ffa-a772-fe489fdbd94c,35
37,26251,,5.25,8279,76.0,4.06,2ef99e5f-bc49-429b-b086-41ed4571b58a,37
39,26251,,5.25,8305,66.0,2.38,8a889364-bfa4-42f7-8d4c-ee7478ea863c,39
40,26251,,5.25,8129,67.0,3.22,8e0deaa9-1ac5-4e69-817a-3204f157f360,40
49,26251,,5.25,8283,74.0,3.66,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,49
53,26251,,5.25,8118,67.0,3.5,384dc3de-9717-4531-83a1-683588fe1381,53
60,26251,,5.25,8132,61.0,2.83,35ae5b09-f580-4922-91bd-f22c23175a47,60
16,26251,,6.5,8256,30.0,3.29,93e661c0-3f68-4205-9141-04164911b7e4,16
20,26251,,6.5,8112,61.0,2.81,8bee64f6-a3cb-48f4-be48-142b9065f5d7,20
22,26251,,6.5,8160,69.0,3.7,187f8493-9a30-43cc-a2bd-5d96f6d2263d,22
28,26251,,6.5,8130,58.0,2.82,d98f2d5f-eb3b-4ebd-b714-878343382f2a,28
30,26251,,6.5,8139,72.0,5.12,1827c058-6388-491a-b84c-d4d6c512039e,30
31,26251,,6.5,8132,54.0,3.12,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,31
58,26251,,6.5,8152,66.0,2.56,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,58
59,26251,,6.5,8216,59.0,2.94,debe6245-13a4-4a31-b28a-e7b25ce8fa93,59
63,26251,,6.5,8174,38.0,3.74,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,63
68,26251,,6.5,8305,62.0,3.64,13e24563-ab7e-41df-adf6-e8e88b4d9e08,68
6,26251,,7.75,8079,75.0,3.6,7f445daf-d952-4bf3-b733-def683994895,6
9,26251,,7.75,8033,62.0,2.92,085d7298-e568-4752-a909-8eecf82e3ebc,9
15,26251,,7.75,7945,56.0,2.94,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,15
26,26251,,7.75,8216,66.0,2.86,015f75aa-de90-4fdc-8657-d630f1963869,26
42,26251,,7.75,8019,71.0,3.03,534a6ddb-dbec-42ac-b559-3f4cbdd66423,42
51,26251,,7.75,8103,79.0,2.6,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,51
54,26251,,7.75,8191,69.0,3.13,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,54
55,26251,,7.75,8104,61.0,2.96,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,55
61,26251,,7.75,8016,60.0,3.16,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,61
69,26251,,7.75,8154,71.0,2.88,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,69
2,26251,,9.0,8163,34.0,4.16,87da47db-3d5c-48b2-b3f2-123123d766f0,2
4,26251,,9.0,8245,29.0,3.07,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,4
12,26251,,9.0,8134,55.0,2.93,abb20336-74c4-448b-a5f7-252c765a55f4,12
18,26251,,9.0,8035,74.0,2.48,132133b4-5554-4500-9494-87f534100012,18
23,26251,,9.0,8209,74.0,2.81,3322caf5-0aeb-4230-89db-c56b23e94819,23
29,26251,,9.0,7694,69.0,2.75,8e6be05b-c10c-43db-b062-a559f5033312,29
32,26251,,9.0,8188,68.0,3.06,9f7e489f-4076-4332-b57e-13a42d4c75fd,32
41,26251,,9.0,8182,66.0,3.0,2abe0875-f8ff-4373-aad8-bca142211a09,41
43,26251,,9.0,8131,66.0,3.23,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,43
62,26251,,9.0,8159,74.0,3.29,a5228b86-ba0a-42f2-aa38-23b5369f0e56,62
1,26252,,1.5,8293,0.0,3.86,b3a507ff-2289-4ad3-8922-1a3d0532e154,1
15,26252,,1.5,8156,0.0,2.29,9d425f58-501f-43f3-955e-05126bd09bb5,15
16,26252,,1.5,8178,0.0,2.3,e4bc0778-6eb7-4065-bf77-a9b6e293735f,16
27,26252,,1.5,8182,0.0,2.51,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,27
30,26252,,1.5,8212,0.0,2.77,50919f52-6a9c-4824-b24f-2f1aebd58e1b,30
32,26252,,1.5,8143,30.0,2.79,1b1159fc-de2b-4ae5-a736-d98d8524a366,32
45,26252,,1.5,8172,23.0,2.4,1f6c6525-a740-48c2-8dfc-9c4fb520c630,45
54,26252,,1.5,8187,0.0,2.54,38ad4b16-44e2-4e52-8d02-b23eca73a48d,54
63,26252,,1.5,8084,21.0,2.64,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,63
64,26252,,1.5,8212,23.0,3.27,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,64
0,26252,,2.75,8821,26.0,3.07,32110051-52cf-4952-a6e5-4c5fe75760b7,0
3,26252,,2.75,8295,26.0,2.07,c496efe1-6c3e-480d-856f-af132dbe7048,3
7,26252,,2.75,8284,26.0,2.57,46c1720a-0af5-44e9-b008-09b89ef78bd9,7
11,26252,,2.75,8213,32.0,2.05,112b96b3-6518-4053-ad9f-ff77320acc23,11
18,26252,,2.75,8293,36.0,2.78,3fd185a3-34a1-4f1a-9d01-aee3deee3988,18
29,26252,,2.75,8150,36.0,3.12,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,29
40,26252,,2.75,8161,23.0,3.61,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,40
43,26252,,2.75,8135,36.0,3.41,4a2adf87-0f15-4bc0-9837-899addfb179c,43
46,26252,,2.75,8222,30.0,2.72,59df47e5-696a-407f-aa33-94dab9b3e492,46
52,26252,,2.75,8136,17.0,3.87,c49bbdbd-6e52-4da5-887c-72db9cec7d93,52
10,26252,,4.0,8463,59.0,2.97,7413c064-c0e5-4104-89aa-79d64ef9d6d9,10
17,26252,,4.0,8152,35.0,4.42,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,17
21,26252,,4.0,8139,34.0,3.42,48fe3ca9-b1df-491d-bef9-6d9c5edee227,21
23,26252,,4.0,8180,56.0,5.05,114b2369-dce5-4979-8319-c64c85175e6a,23
41,26252,,4.0,8225,38.0,2.15,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,41
53,26252,,4.0,8130,29.0,2.47,1f7aa6f4-6516-4b90-8eeb-142b1437644b,53
56,26252,,4.0,8226,31.0,2.54,83dec58f-0765-4ddc-b785-670d8025c467,56
58,26252,,4.0,8147,29.0,3.05,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,58
65,26252,,4.0,8215,54.0,5.78,68382d9c-6cc5-4669-84bf-c8058e3c1472,65
67,26252,,4.0,8378,55.0,2.69,5dd4bcf1-ee00-4ee7-8a76-483bdc62202c,67
4,26252,,5.25,8135,41.0,2.35,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,4
8,26252,,5.25,8188,59.0,2.48,2ef99e5f-bc49-429b-b086-41ed4571b58a,8
14,26252,,5.25,8121,40.0,2.93,8e0deaa9-1ac5-4e69-817a-3204f157f360,14
20,26252,,5.25,8115,40.0,4.02,5f5a825b-b433-4986-b5d6-5239eb407d32,20
22,26252,,5.25,8209,28.0,2.04,4cf04acf-6776-453a-a811-1c5e51c2ece4,22
25,26252,,5.25,8186,32.0,4.24,82cc23d1-ba4b-48c5-995a-a30d865ea249,25
48,26252,,5.25,8112,31.0,2.94,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,48
57,26252,,5.25,8023,31.0,2.06,46786fd0-ca59-4ffa-a772-fe489fdbd94c,57
59,26252,,5.25,8167,57.0,2.65,8a889364-bfa4-42f7-8d4c-ee7478ea863c,59
66,26252,,5.25,8267,54.0,2.06,124d9b3a-acac-4627-93e0-f05b493598f3,66
2,26252,,6.5,8149,78.0,2.99,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,2
5,26252,,6.5,8246,34.0,2.67,8bee64f6-a3cb-48f4-be48-142b9065f5d7,5
13,26252,,6.5,8249,67.0,2.36,d98f2d5f-eb3b-4ebd-b714-878343382f2a,13
24,26252,,6.5,8310,39.0,3.18,755a600e-d336-4f66-8771-52eed84faf02,24
36,26252,,6.5,8183,57.0,2.19,8dbfdd79-2b3f-4297-8ec2-92d59884dd68,36
39,26252,,6.5,8162,54.0,2.8,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,39
42,26252,,6.5,8199,60.0,2.08,5456278f-d454-4194-af69-2784112cffb9,42
50,26252,,6.5,8180,59.0,2.27,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,50
61,26252,,6.5,8109,57.0,2.33,d80f638e-7e4b-4e80-bc19-a4b764fd7614,61
69,26252,,6.5,8251,43.0,6.03,93e661c0-3f68-4205-9141-04164911b7e4,69
6,26252,,7.75,8758,36.0,2.81,7f445daf-d952-4bf3-b733-def683994895,6
9,26252,,7.75,8233,65.0,2.51,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,9
12,26252,,7.75,8217,74.0,2.34,5a652d01-49a0-4b52-a54c-51c21b53e0fe,12
19,26252,,7.75,8516,66.0,2.2,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,19
26,26252,,7.75,8331,74.0,2.65,3dbdd697-e200-4003-92f8-47202577ad0a,26
34,26252,,7.75,8126,63.0,3.12,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,34
38,26252,,7.75,8074,56.0,2.74,085d7298-e568-4752-a909-8eecf82e3ebc,38
44,26252,,7.75,8175,72.0,3.51,8b590505-e40d-4ff8-802d-5430cc2802b6,44
55,26252,,7.75,8013,72.0,3.13,534a6ddb-dbec-42ac-b559-3f4cbdd66423,55
62,26252,,7.75,8052,63.0,1.97,65eed33d-db39-4b87-b8a4-de20693d3821,62
28,26252,,9.0,8232,81.0,4.13,6a57f963-5846-4eaa-a5d2-0e658499a4a9,28
31,26252,,9.0,8212,72.0,2.21,059f8cfb-52c8-47fd-8d26-b0fec58eafae,31
33,26252,,9.0,8128,65.0,2.69,7d40f846-95bc-4c08-b7a1-b4a410852b77,33
35,26252,,9.0,8165,64.0,2.83,16718611-6bca-4e79-8071-94d68c181ba1,35
37,26252,,9.0,8251,63.0,2.56,9301277e-6b35-4aa7-bd52-4f56ae0f029b,37
47,26252,,9.0,8433,24.0,3.47,8649b489-429a-4894-9c74-827e94f04566,47
49,26252,,9.0,8165,71.0,2.81,91327185-f59e-4ae7-a000-fd66526bab82,49
51,26252,,9.0,8106,85.0,2.87,9f7e489f-4076-4332-b57e-13a42d4c75fd,51
60,26252,,9.0,8080,83.0,2.63,3322caf5-0aeb-4230-89db-c56b23e94819,60
68,26252,,9.0,7861,71.0,2.41,8e6be05b-c10c-43db-b062-a559f5033312,68
1,26253,,1.5,8195,36.0,3.59,e4bc0778-6eb7-4065-bf77-a9b6e293735f,1
3,26253,,1.5,8190,30.0,4.35,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,3
5,26253,,1.5,8203,2.0,2.63,15dfbaca-4429-4c18-90f4-8d4804129e6f,5
8,26253,,1.5,8217,44.0,9.71,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,8
21,26253,,1.5,8078,2.0,4.81,1a8cf3c1-690b-449c-bb36-fd3b251837c1,21
22,26253,,1.5,8208,8.0,3.36,0e704828-9ccd-480e-8056-3a2a8158df0f,22
27,26253,,1.5,8176,0.0,4.01,e838dadb-c02f-4273-ae93-210720dcd06c,27
36,26253,,1.5,8196,17.0,4.32,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,36
48,26253,,1.5,8238,44.0,3.09,50919f52-6a9c-4824-b24f-2f1aebd58e1b,48
62,26253,,1.5,8085,15.0,2.47,9d425f58-501f-43f3-955e-05126bd09bb5,62
0,26253,,2.75,8236,69.0,3.32,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,0
12,26253,,2.75,8147,34.0,4.46,215ead11-5650-429d-b541-0b107fbb996a,12
15,26253,,2.75,8105,20.0,3.05,c49bbdbd-6e52-4da5-887c-72db9cec7d93,15
16,26253,,2.75,8033,48.0,3.78,59df47e5-696a-407f-aa33-94dab9b3e492,16
37,26253,,2.75,8153,67.0,2.63,112b96b3-6518-4053-ad9f-ff77320acc23,37
39,26253,,2.75,8236,48.0,3.2,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,39
46,26253,,2.75,8086,56.0,2.38,0bad25fa-4a38-4561-9d35-56f1108797cd,46
55,26253,,2.75,8100,54.0,2.31,4a2adf87-0f15-4bc0-9837-899addfb179c,55
60,26253,,2.75,8212,53.0,2.34,32110051-52cf-4952-a6e5-4c5fe75760b7,60
69,26253,,2.75,8066,31.0,2.58,8dc79a0d-b826-4ac2-8483-04346b06960d,69
7,26253,,4.0,8073,40.0,4.54,48fe3ca9-b1df-491d-bef9-6d9c5edee227,7
9,26253,,4.0,8219,66.0,2.73,9f53cd68-f278-45d6-806a-74eeef55bbcc,9
24,26253,,4.0,8237,54.0,4.84,fb491605-8f46-43ab-ba62-bfd86d95e4d6,24
31,26253,,4.0,8057,22.0,2.86,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,31
32,26253,,4.0,8114,36.0,3.51,114b2369-dce5-4979-8319-c64c85175e6a,32
43,26253,,4.0,8129,53.0,3.29,70326c05-1133-4c5d-8a4c-3e71e0da8479,43
49,26253,,4.0,8118,75.0,2.44,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,49
61,26253,,4.0,8059,43.0,1.85,a0007ede-8266-4a38-bf86-2a3e66d5d5d4,61
64,26253,,4.0,8173,61.0,3.11,50781782-fbf2-4226-a593-5173be906638,64
67,26253,,4.0,8168,38.0,1.8,68382d9c-6cc5-4669-84bf-c8058e3c1472,67
4,26253,,5.25,8057,81.0,2.42,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,4
6,26253,,5.25,8141,36.0,4.28,35ae5b09-f580-4922-91bd-f22c23175a47,6
10,26253,,5.25,8273,48.0,6.38,124d9b3a-acac-4627-93e0-f05b493598f3,10
11,26253,,5.25,8067,21.0,1.65,39d4c0f1-9195-4761-98c6-457bad8a2291,11
17,26253,,5.25,8119,42.0,3.33,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,17
23,26253,,5.25,8089,33.0,3.47,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,23
30,26253,,5.25,8010,38.0,3.31,46786fd0-ca59-4ffa-a772-fe489fdbd94c,30
40,26253,,5.25,8082,57.0,2.74,4cf04acf-6776-453a-a811-1c5e51c2ece4,40
56,26253,,5.25,8145,39.0,1.89,86e934a2-75ef-4084-a167-ce0ca737532d,56
57,26253,,5.25,8081,18.0,2.07,0a4312a1-7156-4c68-9698-0f1495558bee,57
14,26253,,6.5,8140,42.0,3.14,2c174300-1111-477c-b605-e34e6031cd26,14
18,26253,,6.5,8119,32.0,2.95,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,18
20,26253,,6.5,7990,54.0,2.79,e2c787c5-5358-4a21-bb35-c422b37ef982,20
25,26253,,6.5,8125,35.0,6.18,40860eea-1c44-4896-96b1-ee2d42a6c522,25
33,26253,,6.5,8106,12.0,2.71,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,33
41,26253,,6.5,8079,20.0,3.92,93e661c0-3f68-4205-9141-04164911b7e4,41
45,26253,,6.5,8104,56.0,2.4,d80f638e-7e4b-4e80-bc19-a4b764fd7614,45
58,26253,,6.5,8112,40.0,2.12,debe6245-13a4-4a31-b28a-e7b25ce8fa93,58
59,26253,,6.5,8207,54.0,1.76,187f8493-9a30-43cc-a2bd-5d96f6d2263d,59
63,26253,,6.5,8036,44.0,7.2,e3160d16-fe5e-4987-918b-0921ab937804,63
13,26253,,7.75,8060,28.0,3.25,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,13
19,26253,,7.75,8048,24.0,2.0,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,19
29,26253,,7.75,8073,49.0,5.66,8b590505-e40d-4ff8-802d-5430cc2802b6,29
34,26253,,7.75,8031,66.0,3.35,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,34
35,26253,,7.75,7975,62.0,3.0,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,35
50,26253,,7.75,8088,52.0,2.86,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,50
51,26253,,7.75,8141,52.0,2.77,015f75aa-de90-4fdc-8657-d630f1963869,51
52,26253,,7.75,7969,39.0,2.5,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,52
65,26253,,7.75,8081,37.0,1.46,09060d5d-c3e1-451b-a3b5-4b2b567660ff,65
66,26253,,7.75,7360,25.0,4.12,981d9d90-47c5-4443-a939-26060914c7e4,66
2,26253,,9.0,8224,73.0,2.99,9f7e489f-4076-4332-b57e-13a42d4c75fd,2
26,26253,,9.0,8048,40.0,4.83,132133b4-5554-4500-9494-87f534100012,26
28,26253,,9.0,8102,54.0,4.18,9301277e-6b35-4aa7-bd52-4f56ae0f029b,28
38,26253,,9.0,8168,41.0,2.09,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,38
42,26253,,9.0,8239,19.0,3.38,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,42
44,26253,,9.0,8241,67.0,3.8,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,44
47,26253,,9.0,8105,52.0,4.34,3322caf5-0aeb-4230-89db-c56b23e94819,47
53,26253,,9.0,8102,,,2abe0875-f8ff-4373-aad8-bca142211a09,53
54,26253,,9.0,8234,58.0,2.31,a5228b86-ba0a-42f2-aa38-23b5369f0e56,54
68,26253,,9.0,8066,69.0,2.4,1be4605b-9f78-45d4-8eb0-87bdc69537e2,68
2,26255,,1.5,8126,17.0,4.97,1a8cf3c1-690b-449c-bb36-fd3b251837c1,2
5,26255,,1.5,8048,8.0,7.4,95aaf072-b6be-4da4-9857-deaf20ab49f2,5
9,26255,,1.5,8158,15.0,8.47,38ad4b16-44e2-4e52-8d02-b23eca73a48d,9
12,26255,,1.5,8073,14.0,3.58,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,12
14,26255,,1.5,8047,24.0,3.04,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,14
21,26255,,1.5,8058,21.0,2.48,50919f52-6a9c-4824-b24f-2f1aebd58e1b,21
26,26255,,1.5,8063,65.0,4.82,e4bc0778-6eb7-4065-bf77-a9b6e293735f,26
29,26255,,1.5,8009,28.0,3.27,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,29
55,26255,,1.5,8097,10.0,2.81,1f6c6525-a740-48c2-8dfc-9c4fb520c630,55
68,26255,,1.5,8186,19.0,4.09,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,68
3,26255,,2.75,8106,13.0,9.29,8fa1d226-bf98-4c72-8961-7121546d4a11,3
22,26255,,2.75,8038,34.0,2.46,32110051-52cf-4952-a6e5-4c5fe75760b7,22
24,26255,,2.75,8003,37.0,3.09,0bad25fa-4a38-4561-9d35-56f1108797cd,24
28,26255,,2.75,8097,69.0,4.21,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,28
30,26255,,2.75,8060,83.0,3.64,112b96b3-6518-4053-ad9f-ff77320acc23,30
33,26255,,2.75,8162,24.0,2.31,42a6675b-868f-488d-a671-17a04c97ab01,33
40,26255,,2.75,8131,15.0,2.62,88ff8e25-5b4f-453c-add2-298ef66c683c,40
48,26255,,2.75,8017,27.0,3.1,59df47e5-696a-407f-aa33-94dab9b3e492,48
59,26255,,2.75,8078,19.0,2.56,c496efe1-6c3e-480d-856f-af132dbe7048,59
63,26255,,2.75,8165,71.0,3.26,215ead11-5650-429d-b541-0b107fbb996a,63
4,26255,,4.0,8215,8.0,2.68,83dec58f-0765-4ddc-b785-670d8025c467,4
7,26255,,4.0,8055,64.0,2.4,9f53cd68-f278-45d6-806a-74eeef55bbcc,7
17,26255,,4.0,8059,22.0,2.53,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,17
23,26255,,4.0,8067,67.0,2.54,0890b767-b394-4f89-aea1-c60cab7014af,23
35,26255,,4.0,8100,28.0,2.72,1a1c3419-9320-46a3-8b48-10e9514c3e7d,35
50,26255,,4.0,8108,22.0,2.8,7413c064-c0e5-4104-89aa-79d64ef9d6d9,50
53,26255,,4.0,8040,12.0,2.46,1f7aa6f4-6516-4b90-8eeb-142b1437644b,53
56,26255,,4.0,8034,60.0,2.66,48fe3ca9-b1df-491d-bef9-6d9c5edee227,56
64,26255,,4.0,8117,14.0,2.47,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,64
69,26255,,4.0,8117,72.0,3.77,1d41f125-7386-42b4-8250-f6c540c627a8,69
1,26255,,5.25,8029,24.0,6.58,0a4312a1-7156-4c68-9698-0f1495558bee,1
10,26255,,5.25,8214,,,35ae5b09-f580-4922-91bd-f22c23175a47,10
15,26255,,5.25,8044,67.0,3.84,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,15
18,26255,,5.25,8030,69.0,3.47,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,18
27,26255,,5.25,8074,77.0,4.29,86e934a2-75ef-4084-a167-ce0ca737532d,27
34,26255,,5.25,8089,64.0,2.98,2ef99e5f-bc49-429b-b086-41ed4571b58a,34
42,26255,,5.25,8100,7.0,2.87,124d9b3a-acac-4627-93e0-f05b493598f3,42
43,26255,,5.25,8050,7.0,2.41,39d4c0f1-9195-4761-98c6-457bad8a2291,43
46,26255,,5.25,8015,19.0,4.98,8a889364-bfa4-42f7-8d4c-ee7478ea863c,46
67,26255,,5.25,8153,86.0,5.05,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,67
11,26255,,6.5,8048,26.0,4.26,13e24563-ab7e-41df-adf6-e8e88b4d9e08,11
