,subID,stimset_rows,chargeSpeed,stim_dur,responses,movie,trial_num,neg_score,neu_score,pos_score,pos-neg,pos-neu,neg-neu,neu-neg
2,28079,23,7.75,8049,joining,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,2,0.08074767887592316,0.6322901844978333,0.2869620621204376,0.20621438324451447,-0.34532812237739563,-0.5515425056219101,0.5515425056219101
3,28045,97,7.75,8167,attraction ,5a652d01-49a0-4b52-a54c-51c21b53e0fe,3,0.093020960688591,0.8514306545257568,0.05554845556616783,-0.03747250512242317,-0.795882198959589,-0.7584096938371658,0.7584096938371658
2,28066,25,7.75,7838,"The dots very slowly moved away from each other then rapidly hit each other, twice",44ab78ba-bb99-4b6d-a69b-ede18f9116ec,2,0.0935148149728775,0.8589237928390503,0.04756135493516922,-0.04595346003770828,-0.8113624379038811,-0.7654089778661728,0.7654089778661728
0,28027,71,7.75,8349,"The dots moved away from eachother and then bumped into eachother, I think 3 times",3dbdd697-e200-4003-92f8-47202577ad0a,0,0.09377343207597733,0.8655426502227783,0.04068399593234062,-0.053089436143636703,-0.8248586542904377,-0.771769218146801,0.771769218146801
2,28035,84,7.75,7388,bash,981d9d90-47c5-4443-a939-26060914c7e4,2,0.0969509556889534,0.5834600329399109,0.3195890188217163,0.2226380631327629,-0.2638710141181946,-0.4865090772509575,0.4865090772509575
0,28030,74,7.75,7938,collision,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,0,0.10679610073566437,0.7709386348724365,0.12226526439189911,0.015469163656234741,-0.6486733704805374,-0.6641425341367722,0.6641425341367722
5,28090,49,7.75,8173,collision,5a652d01-49a0-4b52-a54c-51c21b53e0fe,5,0.10679610073566437,0.7709386348724365,0.12226526439189911,0.015469163656234741,-0.6486733704805374,-0.6641425341367722,0.6641425341367722
5,28036,76,7.75,7925,collided,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,5,0.11279021948575974,0.77171391248703,0.11549578607082367,0.0027055665850639343,-0.6562181264162064,-0.6589236930012703,0.6589236930012703
2,28057,14,7.75,7290,collided,981d9d90-47c5-4443-a939-26060914c7e4,2,0.11279021948575974,0.77171391248703,0.11549578607082367,0.0027055665850639343,-0.6562181264162064,-0.6589236930012703,0.6589236930012703
5,28051,4,7.75,8361,2 dots hit each other,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,5,0.11411537230014801,0.7887375950813293,0.09714709967374802,-0.016968272626399994,-0.6915904954075813,-0.6746222227811813,0.6746222227811813
2,28100,66,7.75,8021,the animations were colliding,8845e64c-078b-4a3a-a732-1efe937de14a,2,0.12138594686985016,0.8136937022209167,0.06492039561271667,-0.056465551257133484,-0.7487733066082001,-0.6923077553510666,0.6923077553510666
1,28062,27,7.75,8048,collisions,7f445daf-d952-4bf3-b733-def683994895,1,0.1241300106048584,0.7457147836685181,0.13015510141849518,0.00602509081363678,-0.6155596822500229,-0.6215847730636597,0.6215847730636597
2,28085,51,7.75,8036,aggressively colliding,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,2,0.1318243145942688,0.7845292687416077,0.08364634960889816,-0.048177964985370636,-0.7008829191327095,-0.6527049541473389,0.6527049541473389
3,28016,51,7.75,7970,clashing,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,3,0.13211646676063538,0.7353312373161316,0.13255223631858826,0.00043576955795288086,-0.6027790009975433,-0.6032147705554962,0.6032147705554962
4,28053,3,7.75,7993,Aggressive collisions ,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,4,0.14164304733276367,0.8073692321777344,0.05098770186305046,-0.09065534546971321,-0.7563815303146839,-0.6657261848449707,0.6657261848449707
0,28001,25,7.75,7882,"The dots mostly meaninglessly wandered away from each other with very brief, rapid, instances of sudden closeness",44ab78ba-bb99-4b6d-a69b-ede18f9116ec,0,0.14188742637634277,0.8100116848945618,0.04810098186135292,-0.09378644451498985,-0.7619107030332088,-0.668124258518219,0.668124258518219
6,28023,66,7.75,7750,they quickly attracted and slowly repelled,8845e64c-078b-4a3a-a732-1efe937de14a,6,0.15682531893253326,0.8042416572570801,0.03893296420574188,-0.11789235472679138,-0.7653086930513382,-0.6474163383245468,0.6474163383245468
5,28002,28,7.75,8156,hit each other fast,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,5,0.16134919226169586,0.6830806732177734,0.1555701196193695,-0.005779072642326355,-0.5275105535984039,-0.5217314809560776,0.5217314809560776
6,28087,48,7.75,8086,"In this occasion, the dots looks like two rams hitting each other ",3dbdd697-e200-4003-92f8-47202577ad0a,6,0.16667602956295013,0.7445342540740967,0.08878977596759796,-0.07788625359535217,-0.6557444781064987,-0.5778582245111465,0.5778582245111465
2,28040,92,7.75,7981,bumped into each other,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,2,0.17633499205112457,0.7104159593582153,0.11324890702962875,-0.06308608502149582,-0.5971670523285866,-0.5340809673070908,0.5340809673070908
2,28076,31,7.75,8280,white going farther off from black,09060d5d-c3e1-451b-a3b5-4b2b567660ff,2,0.17725703120231628,0.7999209761619568,0.022822121158242226,-0.15443491004407406,-0.7770988550037146,-0.6226639449596405,0.6226639449596405
2,28017,48,7.75,8034,direct collisions,3dbdd697-e200-4003-92f8-47202577ad0a,2,0.17904025316238403,0.746610164642334,0.07434952259063721,-0.10469073057174683,-0.6722606420516968,-0.56756991147995,0.56756991147995
3,28069,35,7.75,8049,bumped,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,3,0.1797160655260086,0.6197268962860107,0.2005571573972702,0.020841091871261597,-0.41916973888874054,-0.44001083076000214,0.44001083076000214
0,28088,52,7.75,8153,the two dots was fighting.,015f75aa-de90-4fdc-8657-d630f1963869,0,0.18913567066192627,0.7489460706710815,0.061918213963508606,-0.12721745669841766,-0.6870278567075729,-0.5598104000091553,0.5598104000091553
3,28081,43,7.75,7959,aggressive collisions,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,3,0.2033957839012146,0.6903762817382812,0.10622790455818176,-0.09716787934303284,-0.5841483771800995,-0.48698049783706665,0.48698049783706665
5,28011,40,7.75,7851,light gray attacked the darker dot twice,65eed33d-db39-4b87-b8a4-de20693d3821,5,0.20627319812774658,0.7686265110969543,0.025100229308009148,-0.18117296881973743,-0.7435262817889452,-0.5623533129692078,0.5623533129692078
6,28061,19,7.75,7993,Rammed into each other,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,6,0.21119248867034912,0.7000935673713684,0.08871395140886307,-0.12247853726148605,-0.6113796159625053,-0.4889010787010193,0.4889010787010193
6,28012,42,7.75,7988,The dots moved downwards as they collided,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,6,0.21596941351890564,0.7642734050750732,0.019757190719246864,-0.19621222279965878,-0.7445162143558264,-0.5483039915561676,0.5483039915561676
2,28080,42,7.75,8062,They hit each other and seperate. ,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,2,0.22306567430496216,0.7533106207847595,0.02362373284995556,-0.1994419414550066,-0.729686887934804,-0.5302449464797974,0.5302449464797974
3,28065,29,7.75,8073,seemed like a little jousting session....like a boxing match,015f75aa-de90-4fdc-8657-d630f1963869,3,0.2372179925441742,0.7181417942047119,0.044640131294727325,-0.19257786124944687,-0.6735016629099846,-0.4809238016605377,0.4809238016605377
5,28093,56,7.75,7907,random movements at afar then crashing into eachother,8845e64c-078b-4a3a-a732-1efe937de14a,5,0.24214693903923035,0.727260410785675,0.030592599883675575,-0.21155433915555477,-0.6966678109019995,-0.4851134717464447,0.4851134717464447
4,28031,80,7.75,7812,hit,65eed33d-db39-4b87-b8a4-de20693d3821,4,0.24515336751937866,0.5435630679130554,0.21128356456756592,-0.033869802951812744,-0.3322795033454895,-0.29840970039367676,0.29840970039367676
5,28005,35,7.75,8036,keeping a distance then crashing ,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,5,0.25369545817375183,0.7096902132034302,0.03661437705159187,-0.21708108112215996,-0.6730758361518383,-0.45599475502967834,0.45599475502967834
6,28091,54,7.75,7909,attraction,534a6ddb-dbec-42ac-b559-3f4cbdd66423,6,0.26045894622802734,0.6830507516860962,0.05649030953645706,-0.20396863669157028,-0.6265604421496391,-0.42259180545806885,0.42259180545806885
3,28086,50,7.75,8104,they are arguing,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,3,0.2757055461406708,0.6834078431129456,0.04088664427399635,-0.23481890186667442,-0.6425211988389492,-0.4077022969722748,0.4077022969722748
4,28074,38,7.75,7920,anger,534a6ddb-dbec-42ac-b559-3f4cbdd66423,4,0.27925100922584534,0.5889039635658264,0.13184502720832825,-0.1474059820175171,-0.45705893635749817,-0.3096529543399811,0.3096529543399811
1,28064,17,7.75,8004,They clashed,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,1,0.2923615872859955,0.6596227884292603,0.04801568016409874,-0.24434590712189674,-0.6116071082651615,-0.36726120114326477,0.36726120114326477
6,28041,85,7.75,8662,consecutive collision,085d7298-e568-4752-a909-8eecf82e3ebc,6,0.29307451844215393,0.6575174331665039,0.04940805211663246,-0.24366646632552147,-0.6081093810498714,-0.36444291472435,0.36444291472435
5,28096,59,7.75,8075,double collision with each other.,085d7298-e568-4752-a909-8eecf82e3ebc,5,0.3242153525352478,0.6468748450279236,0.028909843415021896,-0.2953055091202259,-0.6179650016129017,-0.3226594924926758,0.3226594924926758
3,28098,64,7.75,7929,Dots collided with eachother.,534a6ddb-dbec-42ac-b559-3f4cbdd66423,3,0.3276593089103699,0.6376623511314392,0.03467850014567375,-0.2929808087646961,-0.6029838509857655,-0.31000304222106934,0.31000304222106934
0,28095,60,7.75,7989,they hit each other,5a652d01-49a0-4b52-a54c-51c21b53e0fe,0,0.3416169285774231,0.6023603677749634,0.056022610515356064,-0.28559431806206703,-0.5463377572596073,-0.2607434391975403,0.2607434391975403
2,28000,26,7.75,8015,the black dot attacked the grey dot,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,2,0.34375816583633423,0.6322137117385864,0.02402821183204651,-0.3197299540042877,-0.6081854999065399,-0.2884555459022522,0.2884555459022522
5,28010,39,7.75,8146,intentional collisions,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,5,0.35816290974617004,0.5962001085281372,0.04563707858324051,-0.31252583116292953,-0.5505630299448967,-0.23803719878196716,0.23803719878196716
3,28089,53,7.75,7909,Calmly moving but then attacked each other,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,3,0.43229174613952637,0.5247157216072083,0.04299250617623329,-0.3892992399632931,-0.48172321543097496,-0.09242397546768188,0.09242397546768188
5,28034,81,7.75,8153,"They took turns attacking each other, they moved quite far apart",8845e64c-078b-4a3a-a732-1efe937de14a,5,0.4693598747253418,0.5102483630180359,0.02039186842739582,-0.448968006297946,-0.48985649459064007,-0.04088848829269409,0.04088848829269409
3,28042,91,7.75,8016,moved quickly to bash each other,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,3,0.5270550847053528,0.4398072361946106,0.033137593418359756,-0.493917491286993,-0.40666964277625084,0.08724784851074219,-0.08724784851074219
2,28101,65,7.75,8177,targeting and hitting each other,09060d5d-c3e1-451b-a3b5-4b2b567660ff,2,0.5316641926765442,0.4375990033149719,0.03073679655790329,-0.5009273961186409,-0.40686220675706863,0.09406518936157227,-0.09406518936157227
2,28083,46,7.75,8120,bumped into each other violently,09060d5d-c3e1-451b-a3b5-4b2b567660ff,2,0.5395506024360657,0.3987285792827606,0.061720795929431915,-0.47782980650663376,-0.3370077833533287,0.14082202315330505,-0.14082202315330505
0,28097,58,7.75,8235,hitting each other,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,0,0.5438045263290405,0.41509810090065,0.041097402572631836,-0.5027071237564087,-0.3740006983280182,0.1287064254283905,-0.1287064254283905
5,28056,4,7.75,8005,The black dot is repressed,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,5,0.5504477620124817,0.43555811047554016,0.013994136825203896,-0.5364536251872778,-0.42156397365033627,0.11488965153694153,-0.11488965153694153
0,28020,49,7.75,7925,the dots circled then attacked each other,5a652d01-49a0-4b52-a54c-51c21b53e0fe,0,0.6515899896621704,0.3316066563129425,0.016803424805402756,-0.6347865648567677,-0.31480323150753975,0.3199833333492279,-0.3199833333492279
3,28014,45,7.75,7353,it looked as if they were doing the opposite of eachother,981d9d90-47c5-4443-a939-26060914c7e4,3,0.6643272042274475,0.32374459505081177,0.011928202584385872,-0.6523990016430616,-0.3118163924664259,0.34058260917663574,-0.34058260917663574
5,28076,31,9.0,8222,both dots steering close to the center ,3322caf5-0aeb-4230-89db-c56b23e94819,5,0.009522061794996262,0.895365297794342,0.09511274099349976,0.0855906791985035,-0.8002525568008423,-0.8858432359993458,0.8858432359993458
5,28075,30,9.0,8305,they always found a way to come back together,7d40f846-95bc-4c08-b7a1-b4a410852b77,5,0.010072453878819942,0.21784783899784088,0.7720797061920166,0.7620072523131967,0.5542318671941757,-0.20777538511902094,0.20777538511902094
5,28019,52,9.0,8139,the dots were moving freely until they both redirected and chose to collide quickly with each other,9f7e489f-4076-4332-b57e-13a42d4c75fd,5,0.011895116418600082,0.8228579163551331,0.16524696350097656,0.15335184708237648,-0.6576109528541565,-0.810962799936533,0.810962799936533
6,28026,64,9.0,8083,move closer until touching then away then touching each other again,8649b489-429a-4894-9c74-827e94f04566,6,0.012500619515776634,0.8637305498123169,0.12376870959997177,0.11126809008419514,-0.7399618402123451,-0.8512299302965403,0.8512299302965403
2,28001,25,9.0,8035,The black dot moved away from the grey dot but then both dots furiously came back together rapidly for a brief time before restarting the chase.,abb20336-74c4-448b-a5f7-252c765a55f4,2,0.013727842830121517,0.9313409924507141,0.054931171238422394,0.04120332840830088,-0.8764098212122917,-0.9176131496205926,0.9176131496205926
1,28028,68,9.0,7999,"Both dots struck each other, the grey dot was the one that struck first.",abb20336-74c4-448b-a5f7-252c765a55f4,1,0.016245383769273758,0.9059070348739624,0.07784758508205414,0.06160220131278038,-0.8280594497919083,-0.8896616511046886,0.8896616511046886
5,28094,57,9.0,8006,Circled below center of the box touched two times,16718611-6bca-4e79-8071-94d68c181ba1,5,0.016605038195848465,0.9301604628562927,0.0532345175743103,0.03662947937846184,-0.8769259452819824,-0.9135554246604443,0.9135554246604443
5,28042,91,9.0,7885,sudden movement together,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,5,0.016758861020207405,0.8650978207588196,0.11814328283071518,0.10138442181050777,-0.7469545379281044,-0.8483389597386122,0.8483389597386122
2,28021,58,9.0,8183,the dots moved outwards before colliding together.,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,2,0.020547108724713326,0.9307860136032104,0.048666901886463165,0.02811979316174984,-0.8821191117167473,-0.9102389048784971,0.9102389048784971
4,28007,33,9.0,7698,"Accelerated into each other twice, otherwise were moving around slowly",9f7e489f-4076-4332-b57e-13a42d4c75fd,4,0.022710241377353668,0.902250349521637,0.07503950595855713,0.05232926458120346,-0.8272108435630798,-0.8795401081442833,0.8795401081442833
4,28049,88,9.0,8304,The black dot in a swapped position floated to the top of the box and hit each other twice with the black dot on top and bouncing on the grey dot twice  ,91327185-f59e-4ae7-a000-fd66526bab82,4,0.023000018671154976,0.9142171144485474,0.06278286129236221,0.03978284262120724,-0.8514342531561852,-0.8912170957773924,0.8912170957773924
2,28045,97,9.0,8378,single match fight,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,2,0.02327260747551918,0.8722326159477234,0.1044948548078537,0.08122224733233452,-0.7677377611398697,-0.8489600084722042,0.8489600084722042
2,28099,63,9.0,9976,The dots periodically collided ,9301277e-6b35-4aa7-bd52-4f56ae0f029b,2,0.024708328768610954,0.923936128616333,0.051355551928281784,0.02664722315967083,-0.8725805766880512,-0.899227799847722,0.899227799847722
5,28073,35,9.0,8097,the two dots nodded each other after moving in a dissimilar manner,6a57f963-5846-4eaa-a5d2-0e658499a4a9,5,0.02564210258424282,0.9118865728378296,0.062471214681863785,0.036829112097620964,-0.8494153581559658,-0.8862444702535868,0.8862444702535868
3,28038,86,9.0,8145,They were copying each other's movements and then touching one another.,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,3,0.02605515345931053,0.9184874892234802,0.05545715242624283,0.029401998966932297,-0.8630303367972374,-0.8924323357641697,0.8924323357641697
3,28066,25,9.0,8037,The dots moved in unison then hit twice,abb20336-74c4-448b-a5f7-252c765a55f4,3,0.02752014994621277,0.8605166077613831,0.11196320503950119,0.08444305509328842,-0.7485534027218819,-0.8329964578151703,0.8329964578151703
2,28067,32,9.0,8096,the dots move in ever growing angles then touched,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,2,0.029683321714401245,0.854993462562561,0.11532321572303772,0.08563989400863647,-0.7396702468395233,-0.8253101408481598,0.8253101408481598
5,28029,67,9.0,8191,With this one i feel the grey dot's movement was less chaotic and the black dot movement was more round and in a circular motion before coming together or being pulled in within the frame,1be4605b-9f78-45d4-8eb0-87bdc69537e2,5,0.03262544050812721,0.7623600959777832,0.20501452684402466,0.17238908633589745,-0.5573455691337585,-0.729734655469656,0.729734655469656
6,28063,16,9.0,9574,"Moving in circle, attract then part",8649b489-429a-4894-9c74-827e94f04566,6,0.03286164253950119,0.8561818599700928,0.11095656454563141,0.07809492200613022,-0.7452252954244614,-0.8233202174305916,0.8233202174305916
1,28043,99,9.0,8042,Bumping fast,059f8cfb-52c8-47fd-8d26-b0fec58eafae,1,0.03325146064162254,0.4281403720378876,0.538608193397522,0.5053567327558994,0.1104678213596344,-0.39488891139626503,0.39488891139626503
6,28005,35,9.0,8176,light grey dot moving first to collide,6a57f963-5846-4eaa-a5d2-0e658499a4a9,6,0.03344026580452919,0.8891217112541199,0.07743804156780243,0.04399777576327324,-0.8116836696863174,-0.8556814454495907,0.8556814454495907
6,28018,47,9.0,8090,The dots moved relatively slow & then abruptly moved together quickly then apart. This occured twice.,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,6,0.03527176007628441,0.9334040880203247,0.031324055045843124,-0.003947705030441284,-0.9020800329744816,-0.8981323279440403,0.8981323279440403
1,28003,29,9.0,8160,the dots bumped into each other twice,1be4605b-9f78-45d4-8eb0-87bdc69537e2,1,0.03699391707777977,0.8759738206863403,0.0870322659611702,0.05003834888339043,-0.7889415547251701,-0.8389799036085606,0.8389799036085606
2,28089,53,9.0,7627,Circular movement until they reached closer to each other. Began attacking,8e6be05b-c10c-43db-b062-a559f5033312,2,0.03791811689734459,0.9041551351547241,0.05792658030986786,0.02000846341252327,-0.8462285548448563,-0.8662370182573795,0.8662370182573795
1,28044,96,9.0,8317,collision ,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,1,0.03886011987924576,0.8584580421447754,0.10268187522888184,0.06382175534963608,-0.7557761669158936,-0.8195979222655296,0.8195979222655296
0,28015,46,9.0,8279,the dots alternated between slowly moving apart and rapidly being drawn into one another,a5228b86-ba0a-42f2-aa38-23b5369f0e56,0,0.03899841010570526,0.9295302033424377,0.031471285969018936,-0.007527124136686325,-0.8980589173734188,-0.8905317932367325,0.8905317932367325
6,28046,94,9.0,8044,Black dot moved sharply to collide with the grey dot twice,2abe0875-f8ff-4373-aad8-bca142211a09,6,0.040866509079933167,0.9033877849578857,0.055745743215084076,0.01487923413515091,-0.8476420417428017,-0.8625212758779526,0.8625212758779526
5,28078,40,9.0,8383,"one dot floated up, the other sharply pulled left",3322caf5-0aeb-4230-89db-c56b23e94819,5,0.042342834174633026,0.8976465463638306,0.060010530054569244,0.017667695879936218,-0.8376360163092613,-0.8553037121891975,0.8553037121891975
1,28082,44,9.0,8112,pulled toward each other,87da47db-3d5c-48b2-b3f2-123123d766f0,1,0.04319338873028755,0.8185104727745056,0.13829603791236877,0.09510264918208122,-0.6802144348621368,-0.7753170840442181,0.7753170840442181
4,28035,84,9.0,8108,gliding smash,a5228b86-ba0a-42f2-aa38-23b5369f0e56,4,0.04621342569589615,0.6310551166534424,0.3227314054965973,0.27651797980070114,-0.3083237111568451,-0.5848416909575462,0.5848416909575462
4,28055,2,9.0,8260,they both went for the collision twice,7d40f846-95bc-4c08-b7a1-b4a410852b77,4,0.04882427304983139,0.8927611708641052,0.05841460078954697,0.009590327739715576,-0.8343465700745583,-0.8439368978142738,0.8439368978142738
4,28025,63,9.0,8134,one dot would charge towards the other dot whilst the other dot was in a cycle of moving away from the first dot,9301277e-6b35-4aa7-bd52-4f56ae0f029b,4,0.04980785772204399,0.914945662021637,0.03524640202522278,-0.014561455696821213,-0.8796992599964142,-0.865137804299593,0.865137804299593
6,28051,4,9.0,8466,collision between 2 dots,abb20336-74c4-448b-a5f7-252c765a55f4,6,0.053894270211458206,0.8584049940109253,0.08770069479942322,0.03380642458796501,-0.7707042992115021,-0.8045107237994671,0.8045107237994671
6,28070,26,9.0,7730,The dots hovered around the middle of the box and collided twice.,8e6be05b-c10c-43db-b062-a559f5033312,6,0.05397426337003708,0.9194741249084473,0.02655165083706379,-0.02742261253297329,-0.8929224740713835,-0.8654998615384102,0.8654998615384102
3,28013,42,9.0,8198,the same as before-the dots moved around and collided with each other x2,2abe0875-f8ff-4373-aad8-bca142211a09,3,0.054043982177972794,0.90505051612854,0.0409054271876812,-0.013138554990291595,-0.8641450889408588,-0.8510065339505672,0.8510065339505672
0,28069,35,9.0,8028,bumping,6a57f963-5846-4eaa-a5d2-0e658499a4a9,0,0.0548020638525486,0.42774054408073425,0.5174574851989746,0.462655421346426,0.08971694111824036,-0.37293848022818565,0.37293848022818565
6,28040,92,9.0,8043,bumped into each other quickly,1be4605b-9f78-45d4-8eb0-87bdc69537e2,6,0.059342995285987854,0.7621933817863464,0.17846356332302094,0.11912056803703308,-0.5837298184633255,-0.7028503865003586,0.7028503865003586
0,28032,73,9.0,7989,the had a gravitational pull if close enough,7d40f846-95bc-4c08-b7a1-b4a410852b77,0,0.05949518829584122,0.8414897918701172,0.09901498258113861,0.039519794285297394,-0.7424748092889786,-0.781994603574276,0.781994603574276
4,28039,90,9.0,8010,The two dots clashed twice,6a57f963-5846-4eaa-a5d2-0e658499a4a9,4,0.0610874705016613,0.8667232394218445,0.07218929380178452,0.011101823300123215,-0.79453394562006,-0.8056357689201832,0.8056357689201832
5,28074,38,9.0,8116,fighting,87da47db-3d5c-48b2-b3f2-123123d766f0,5,0.061159271746873856,0.3902158737182617,0.5486249327659607,0.48746566101908684,0.15840905904769897,-0.32905660197138786,0.32905660197138786
1,28090,49,9.0,8208,bouncing on each other,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,1,0.07091514766216278,0.7424380779266357,0.18664665520191193,0.11573150753974915,-0.5557914227247238,-0.671522930264473,0.671522930264473
6,28037,77,9.0,8185,The dots moved slowly apart then quickly together,2abe0875-f8ff-4373-aad8-bca142211a09,6,0.07291173189878464,0.8639816641807556,0.06310644745826721,-0.009805284440517426,-0.8008752167224884,-0.791069932281971,0.791069932281971
6,28060,19,9.0,8085,quickly bounced off each other twice,a5228b86-ba0a-42f2-aa38-23b5369f0e56,6,0.07344520092010498,0.8014909029006958,0.1250639259815216,0.051618725061416626,-0.6764269769191742,-0.7280457019805908,0.7280457019805908
1,28011,40,9.0,8017,rapidly collided twice,3322caf5-0aeb-4230-89db-c56b23e94819,1,0.07733316719532013,0.728766143321991,0.19390054047107697,0.11656737327575684,-0.534865602850914,-0.6514329761266708,0.6514329761266708
1,28081,43,9.0,8104,its like they are fighthing ,059f8cfb-52c8-47fd-8d26-b0fec58eafae,1,0.0784771665930748,0.8439334630966187,0.07758931815624237,-0.000887848436832428,-0.7663441449403763,-0.7654562965035439,0.7654562965035439
6,28065,29,9.0,8028,black was moving faster towards gray this time,1be4605b-9f78-45d4-8eb0-87bdc69537e2,6,0.07943645864725113,0.8855677843093872,0.034995757043361664,-0.044440701603889465,-0.8505720272660255,-0.8061313256621361,0.8061313256621361
3,28079,23,9.0,8119,connect,8649b489-429a-4894-9c74-827e94f04566,3,0.07948601990938187,0.666137158870697,0.25437691807746887,0.174890898168087,-0.41176024079322815,-0.5866511389613152,0.5866511389613152
1,28071,33,9.0,8098,connected,9f7e489f-4076-4332-b57e-13a42d4c75fd,1,0.08003826439380646,0.6452891826629639,0.2746725380420685,0.19463427364826202,-0.3706166446208954,-0.5652509182691574,0.5652509182691574
0,28059,80,9.0,7964,They each rotated in a small circle and then hit each other and than they moved apart and hit each other again.,9f7e489f-4076-4332-b57e-13a42d4c75fd,0,0.08690498024225235,0.8793942332267761,0.03370086848735809,-0.05320411175489426,-0.845693364739418,-0.7924892529845238,0.7924892529845238
1,28072,21,9.0,8084,Moving,16718611-6bca-4e79-8071-94d68c181ba1,1,0.0913318395614624,0.6718365550041199,0.23683162033557892,0.14549978077411652,-0.43500493466854095,-0.5805047154426575,0.5805047154426575
0,28006,36,9.0,9377,Magnetic,059f8cfb-52c8-47fd-8d26-b0fec58eafae,0,0.09873352199792862,0.5886138081550598,0.31265270709991455,0.21391918510198593,-0.27596110105514526,-0.4898802861571312,0.4898802861571312
5,28027,71,9.0,8157,Dots were floating around then bumped together twice,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,5,0.10225240886211395,0.8426104187965393,0.055137161165475845,-0.04711524769663811,-0.7874732576310635,-0.7403580099344254,0.7403580099344254
6,28100,66,9.0,8060,the animations speedily hit each other ,9f7e489f-4076-4332-b57e-13a42d4c75fd,6,0.10531292110681534,0.6422674059867859,0.2524195909500122,0.14710666984319687,-0.3898478150367737,-0.5369544848799706,0.5369544848799706
1,28087,48,9.0,8014,"The dots on this occasion it seemed as if they were facing each other, like a fight",132133b4-5554-4500-9494-87f534100012,1,0.10642766952514648,0.8126388788223267,0.08093339949846268,-0.025494270026683807,-0.731705479323864,-0.7062112092971802,0.7062112092971802
3,28009,41,9.0,8233,chasing,7d40f846-95bc-4c08-b7a1-b4a410852b77,3,0.10676845908164978,0.6832846999168396,0.20994684100151062,0.10317838191986084,-0.473337858915329,-0.5765162408351898,0.5765162408351898
5,28098,64,9.0,8001,Dots collided twice.,8649b489-429a-4894-9c74-827e94f04566,5,0.10960506647825241,0.7988972067832947,0.09149770438671112,-0.01810736209154129,-0.7073995023965836,-0.6892921403050423,0.6892921403050423
6,28088,52,9.0,8200,is like the the two dots are confronting each other.,9f7e489f-4076-4332-b57e-13a42d4c75fd,6,0.11227443069219589,0.8320629596710205,0.05566249415278435,-0.056611936539411545,-0.7764004655182362,-0.7197885289788246,0.7197885289788246
1,28057,14,9.0,8061,collided,16718611-6bca-4e79-8071-94d68c181ba1,1,0.11279021948575974,0.77171391248703,0.11549578607082367,0.0027055665850639343,-0.6562181264162064,-0.6589236930012703,0.6589236930012703
0,28092,55,9.0,8322,"Mirroring, then a collision",8649b489-429a-4894-9c74-827e94f04566,0,0.12330279499292374,0.826546311378479,0.050150904804468155,-0.07315189018845558,-0.7763954065740108,-0.7032435163855553,0.7032435163855553
3,28096,59,9.0,8182,Both dots collides and separate almost immediately.,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,3,0.12552909553050995,0.8184159398078918,0.056055016815662384,-0.06947407871484756,-0.7623609229922295,-0.6928868442773819,0.6928868442773819
0,28016,51,9.0,8073,clashing,9301277e-6b35-4aa7-bd52-4f56ae0f029b,0,0.13211646676063538,0.7353312373161316,0.13255223631858826,0.00043576955795288086,-0.6027790009975433,-0.6032147705554962,0.6032147705554962
2,28012,42,9.0,8037,They flew at each other fast,2abe0875-f8ff-4373-aad8-bca142211a09,2,0.13337993621826172,0.6162301898002625,0.2503899931907654,0.11701005697250366,-0.36584019660949707,-0.48285025358200073,0.48285025358200073
5,28054,8,9.0,8107,black,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,5,0.13719625771045685,0.6514899134635925,0.21131375432014465,0.0741174966096878,-0.4401761591434479,-0.5142936557531357,0.5142936557531357
