,subID,stimset_rows,chargeSpeed,responses,movie,trial_num,similarity_playing,similarity_fighting,similarity_fight_play
5,24046,15,7.75,Discussing,5a652d01-49a0-4b52-a54c-51c21b53e0fe,5,0.35331887006759644,0.3961103558540344,0.04279148578643799
6,24047,9,7.75,Pretending to be bumper cars,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,6,0.26732194423675537,0.29533982276916504,0.028017878532409668
0,24048,67,7.75,Playing tag,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,0,0.6409550309181213,0.271896630525589,-0.36905840039253235
5,24049,73,7.75,circling then coming together,8b590505-e40d-4ff8-802d-5430cc2802b6,5,0.248772993683815,0.25646406412124634,0.0076910704374313354
5,24050,14,7.75,grey dot aggressively running into black dot,981d9d90-47c5-4443-a939-26060914c7e4,5,0.2090163379907608,0.13524989783763885,-0.07376644015312195
3,24051,23,7.75,The dots collided with one another.,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,3,0.18560078740119934,0.2048080861568451,0.019207298755645752
2,24052,82,7.75,playing,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,2,1.0,0.46540114283561707,-0.5345988571643829
0,24053,77,7.75,Playing ,015f75aa-de90-4fdc-8657-d630f1963869,0,1.0,0.46540114283561707,-0.5345988571643829
5,24054,4,7.75,playing rugby,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,5,0.6339061856269836,0.36324161291122437,-0.2706645727157593
2,24055,66,7.75,Running into each other,8845e64c-078b-4a3a-a732-1efe937de14a,2,0.3382231891155243,0.35371220111846924,0.015489012002944946
2,24056,1,7.75,arguing,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,2,0.4221847653388977,0.6016830205917358,0.17949825525283813
3,24057,12,7.75,Clashing,65eed33d-db39-4b87-b8a4-de20693d3821,3,0.38464027643203735,0.5858198404312134,0.20117956399917603
6,24058,96,7.75,exploring the talking,015f75aa-de90-4fdc-8657-d630f1963869,6,0.26003170013427734,0.31176072359085083,0.051729023456573486
5,24059,7,7.75,"The dots drifted around slowing, then running together. They did this a couple of times. Perhaps passing something between them",015f75aa-de90-4fdc-8657-d630f1963869,5,0.10542625933885574,0.0682235136628151,-0.03720274567604065
4,24060,19,7.75,flirting,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,4,0.3811280429363251,0.30641207098960876,-0.07471597194671631
5,24061,89,7.75,Hitting,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,5,0.5046802163124084,0.48129308223724365,-0.023387134075164795
0,24062,63,7.75,mirroring each other's movements then colliding,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,0,0.22618038952350616,0.2790735065937042,0.05289311707019806
4,24063,0,7.75,Fighting,8845e64c-078b-4a3a-a732-1efe937de14a,4,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24064,16,7.75,Tag,085d7298-e568-4752-a909-8eecf82e3ebc,5,0.3403148949146271,0.29815465211868286,-0.042160242795944214
3,24065,10,7.75,racing,09060d5d-c3e1-451b-a3b5-4b2b567660ff,3,0.42952895164489746,0.4129354953765869,-0.016593456268310547
5,24066,59,7.75,Charging to bump into each other.,085d7298-e568-4752-a909-8eecf82e3ebc,5,0.26113206148147583,0.2608042061328888,-0.00032785534858703613
4,24067,90,7.75,Swinging into each other,3dbdd697-e200-4003-92f8-47202577ad0a,4,0.3691751956939697,0.35005632042884827,-0.01911887526512146
2,24068,57,7.75,They are chasing each other.,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,2,0.24454572796821594,0.2622760236263275,0.017730295658111572
3,24069,42,7.75,pushing another on a swing,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,3,0.2255050092935562,0.1696372628211975,-0.055867746472358704
5,24070,24,7.75,touch each other and seperate,5a652d01-49a0-4b52-a54c-51c21b53e0fe,5,0.2558072507381439,0.23914556205272675,-0.016661688685417175
6,24071,22,7.75,The two were moving around and there were a few moments where they got close to each other ,8b590505-e40d-4ff8-802d-5430cc2802b6,6,0.14659924805164337,0.21378113329410553,0.06718188524246216
4,24072,11,7.75,crashing into each other,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,4,0.2583954930305481,0.27016913890838623,0.011773645877838135
6,24073,35,7.75,playing some sort of game,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,6,0.782035231590271,0.42528390884399414,-0.35675132274627686
4,24074,76,7.75,fighting,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,4,0.46540117263793945,1.0000001192092896,0.5345989465713501
6,24075,46,7.75,fighting ,09060d5d-c3e1-451b-a3b5-4b2b567660ff,6,0.46540117263793945,1.0000001192092896,0.5345989465713501
2,24076,36,7.75,bump and play,3dbdd697-e200-4003-92f8-47202577ad0a,2,0.5904431939125061,0.2689901888370514,-0.3214530050754547
4,24077,24,7.75,shoving ,5a652d01-49a0-4b52-a54c-51c21b53e0fe,4,0.4312512278556824,0.42120128870010376,-0.010049939155578613
1,24078,30,7.75,Playing chicken (again?),8aeee0c2-7419-4cbe-aa42-af10b66f80b4,1,0.4919998049736023,0.23629261553287506,-0.25570718944072723
3,24079,38,7.75,Fighting,534a6ddb-dbec-42ac-b559-3f4cbdd66423,3,0.46540117263793945,1.0000001192092896,0.5345989465713501
4,24080,37,7.75,"Perhaps playing a game, but seems they are running at each other",8845e64c-078b-4a3a-a732-1efe937de14a,4,0.512405276298523,0.3104119300842285,-0.20199334621429443
5,24081,1,7.75,attacking each other,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,5,0.3538603186607361,0.5728182196617126,0.21895790100097656
0,24082,93,7.75,Hitting one another occasionally ,8aeee0c2-7419-4cbe-aa42-af10b66f80b4,0,0.34603509306907654,0.3750138282775879,0.028978735208511353
4,24083,7,7.75,Walk around in a circle before rushing to a centre point once told to.,015f75aa-de90-4fdc-8657-d630f1963869,4,0.19644026458263397,0.14283311367034912,-0.05360715091228485
4,24084,47,7.75,fighting,7f445daf-d952-4bf3-b733-def683994895,4,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24085,32,7.75,role playing game,981d9d90-47c5-4443-a939-26060914c7e4,5,0.6706117391586304,0.27083680033683777,-0.3997749388217926
0,24086,69,7.75,Bumping,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,0,0.3179419934749603,0.333545058965683,0.015603065490722656
6,24087,39,7.75,playing a game,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,6,0.8228989243507385,0.3966796100139618,-0.42621931433677673
3,24088,21,7.75,Same game different speed,65eed33d-db39-4b87-b8a4-de20693d3821,3,0.2775031626224518,0.15259143710136414,-0.12491172552108765
3,24089,34,7.75,playing,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,3,1.0,0.46540114283561707,-0.5345988571643829
2,24090,17,7.75,They made small circles and then got closer to collide faster.,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,2,0.0520382821559906,0.18232224881649017,0.13028396666049957
6,24091,25,7.75,playing tag,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,6,0.6409550309181213,0.271896630525589,-0.36905840039253235
6,24092,18,7.75,Walking and running,534a6ddb-dbec-42ac-b559-3f4cbdd66423,6,0.32714346051216125,0.3396891951560974,0.012545734643936157
2,24093,10,7.75,They were running,09060d5d-c3e1-451b-a3b5-4b2b567660ff,2,0.30309849977493286,0.23726707696914673,-0.06583142280578613
1,24094,98,7.75,playing,7f445daf-d952-4bf3-b733-def683994895,1,1.0,0.46540114283561707,-0.5345988571643829
4,24095,64,7.75,playing football,534a6ddb-dbec-42ac-b559-3f4cbdd66423,4,0.6501007676124573,0.4180335998535156,-0.23206716775894165
4,24096,33,7.75,"Looks like dueling, watching each other's moves",8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,4,0.3429858684539795,0.425717294216156,0.08273142576217651
1,24097,84,7.75,football,981d9d90-47c5-4443-a939-26060914c7e4,1,0.5426803827285767,0.48581287264823914,-0.056867510080337524
3,24098,41,7.75,Swinging towards each other,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,3,0.3386111855506897,0.33378326892852783,-0.004827916622161865
1,24099,86,7.75,It seems they are colliding to each other? Or they are fighting?,8b590505-e40d-4ff8-802d-5430cc2802b6,1,0.2416716367006302,0.4773466885089874,0.23567505180835724
2,24100,71,7.75,playing,3dbdd697-e200-4003-92f8-47202577ad0a,2,1.0,0.46540114283561707,-0.5345988571643829
1,24101,82,7.75,Colliding,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,1,0.38597387075424194,0.4753241539001465,0.08935028314590454
4,24000,22,9.0,Hit and run away.,a5228b86-ba0a-42f2-aa38-23b5369f0e56,4,0.3257092833518982,0.3780800700187683,0.05237078666687012
4,24001,5,9.0,aggressively charging at each other,87da47db-3d5c-48b2-b3f2-123123d766f0,4,0.19097736477851868,0.3002804219722748,0.1093030571937561
0,24002,20,9.0,The dots are running into each other and colliding. ,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,0,0.24623040854930878,0.2361973077058792,-0.010033100843429565
1,24003,85,9.0,playing tag,132133b4-5554-4500-9494-87f534100012,1,0.6409550309181213,0.271896630525589,-0.36905840039253235
1,24004,88,9.0,colliding,91327185-f59e-4ae7-a000-fd66526bab82,1,0.38597387075424194,0.4753241539001465,0.08935028314590454
3,24005,27,9.0,Wandering then coming together,2abe0875-f8ff-4373-aad8-bca142211a09,3,0.25588276982307434,0.23577772080898285,-0.02010504901409149
2,24006,52,9.0,running at each other,9f7e489f-4076-4332-b57e-13a42d4c75fd,2,0.3633069097995758,0.3366614878177643,-0.026645421981811523
4,24007,13,9.0,hanging out,6a57f963-5846-4eaa-a5d2-0e658499a4a9,4,0.46477746963500977,0.40090906620025635,-0.06386840343475342
4,24008,54,9.0,Running around the park and then coming back to each other frequently,abb20336-74c4-448b-a5f7-252c765a55f4,4,0.2913559377193451,0.22173547744750977,-0.06962046027183533
3,24009,8,9.0,hide and seek,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,3,0.31166601181030273,0.22193656861782074,-0.089729443192482
1,24010,11,9.0,the dots were moving around and it themselves twice ,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,1,0.15102744102478027,0.08386039733886719,-0.06716704368591309
2,24011,60,9.0,running and hugging,a5228b86-ba0a-42f2-aa38-23b5369f0e56,2,0.29200422763824463,0.3930940330028534,0.10108980536460876
0,24012,87,9.0,tackling,16718611-6bca-4e79-8071-94d68c181ba1,0,0.4376967251300812,0.40764015913009644,-0.03005656599998474
6,24013,45,9.0,play fighting,91327185-f59e-4ae7-a000-fd66526bab82,6,0.5840149521827698,0.8009829521179199,0.21696799993515015
0,24014,75,9.0,Hit against one another ,132133b4-5554-4500-9494-87f534100012,0,0.3605538308620453,0.4438815116882324,0.08332768082618713
3,24015,9,9.0,running towards each other,91327185-f59e-4ae7-a000-fd66526bab82,3,0.30618607997894287,0.30705735087394714,0.0008712708950042725
0,24016,13,9.0,Fighting,6a57f963-5846-4eaa-a5d2-0e658499a4a9,0,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24017,31,9.0,the dots were running into each other when they got close,3322caf5-0aeb-4230-89db-c56b23e94819,5,0.17793413996696472,0.15906640887260437,-0.01886773109436035
0,24018,8,9.0,running away and coming together,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,0,0.26570701599121094,0.3077947795391083,0.04208776354789734
6,24019,14,9.0,"Black dot was faster, sort of seeking the white dot to initiate contact. ",16718611-6bca-4e79-8071-94d68c181ba1,6,0.15106846392154694,0.09594208747148514,-0.0551263764500618
1,24020,2,9.0,hide and go seek,7d40f846-95bc-4c08-b7a1-b4a410852b77,1,0.3074624538421631,0.20036403834819794,-0.10709841549396515
5,24021,50,9.0,running around and bumping in to each other,1be4605b-9f78-45d4-8eb0-87bdc69537e2,5,0.3088395595550537,0.309583455324173,0.0007438957691192627
6,24022,68,9.0,playing pretend,abb20336-74c4-448b-a5f7-252c765a55f4,6,0.6683349013328552,0.3202441334724426,-0.3480907678604126
0,24023,57,9.0,There were circling each other and then ran towards each other.,16718611-6bca-4e79-8071-94d68c181ba1,0,0.2236887365579605,0.2759132981300354,0.05222456157207489
0,24024,17,9.0,running towards each other,9f7e489f-4076-4332-b57e-13a42d4c75fd,0,0.30618607997894287,0.30705735087394714,0.0008712708950042725
5,24025,3,9.0,The black dot was coming at the grey dot quickly,1be4605b-9f78-45d4-8eb0-87bdc69537e2,5,0.19061610102653503,0.12280625104904175,-0.06780984997749329
3,24026,3,9.0,The dots were playing together,1be4605b-9f78-45d4-8eb0-87bdc69537e2,3,0.38874322175979614,0.2034328430891037,-0.18531037867069244
0,24027,6,9.0,colliding into each other,9301277e-6b35-4aa7-bd52-4f56ae0f029b,0,0.26848265528678894,0.3656423091888428,0.09715965390205383
3,24028,6,9.0,the kids were bumping into each other,9301277e-6b35-4aa7-bd52-4f56ae0f029b,3,0.18925727903842926,0.2277417629957199,0.03848448395729065
0,24029,4,9.0,moving around and meeting at a point,abb20336-74c4-448b-a5f7-252c765a55f4,0,0.24370364844799042,0.19725202023983002,-0.0464516282081604
3,24030,25,9.0,football?,abb20336-74c4-448b-a5f7-252c765a55f4,3,0.44420191645622253,0.38068658113479614,-0.06351533532142639
2,24031,49,9.0,Running for a while and touching each other afterwards,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,2,0.2532519996166229,0.209809347987175,-0.04344265162944794
5,24032,62,9.0,seesaw,8e6be05b-c10c-43db-b062-a559f5033312,5,0.25710079073905945,0.19260549545288086,-0.06449529528617859
3,24033,56,9.0,The grey dot seems to be going after the black dot.,6a57f963-5846-4eaa-a5d2-0e658499a4a9,3,0.14037591218948364,0.057591550052165985,-0.08278436213731766
2,24034,94,9.0,Colliding,2abe0875-f8ff-4373-aad8-bca142211a09,2,0.38597387075424194,0.4753241539001465,0.08935028314590454
5,24035,19,9.0,slowly moved then sped up to strike each other,a5228b86-ba0a-42f2-aa38-23b5369f0e56,5,0.2789047658443451,0.31282728910446167,0.03392252326011658
1,24036,54,9.0,Playing it,abb20336-74c4-448b-a5f7-252c765a55f4,1,0.8009191751480103,0.37851428985595703,-0.4224048852920532
1,24037,65,9.0,body slamming,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,1,0.3615465462207794,0.38109874725341797,0.01955220103263855
0,24038,20,9.0,fighting,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,0,0.46540117263793945,1.0000001192092896,0.5345989465713501
2,24039,16,9.0,running quickly towards each other ,8649b489-429a-4894-9c74-827e94f04566,2,0.2623021900653839,0.23250438272953033,-0.029797807335853577
4,24040,23,9.0,chasing after something thrown for them,8649b489-429a-4894-9c74-827e94f04566,4,0.31445056200027466,0.2146543562412262,-0.09979620575904846
5,24041,5,9.0,fighting,87da47db-3d5c-48b2-b3f2-123123d766f0,5,0.46540117263793945,1.0000001192092896,0.5345989465713501
5,24042,12,9.0,dancing,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,5,0.45027947425842285,0.3849746584892273,-0.06530481576919556
2,24043,95,9.0,swings,87da47db-3d5c-48b2-b3f2-123123d766f0,2,0.4046834707260132,0.33181533217430115,-0.07286813855171204
6,24044,43,9.0,play fight,059f8cfb-52c8-47fd-8d26-b0fec58eafae,6,0.5715482234954834,0.7334487438201904,0.16190052032470703
2,24045,92,9.0,swinging,1be4605b-9f78-45d4-8eb0-87bdc69537e2,2,0.4605644941329956,0.38996419310569763,-0.07060030102729797
3,24046,15,9.0,Fighting,3322caf5-0aeb-4230-89db-c56b23e94819,3,0.46540117263793945,1.0000001192092896,0.5345989465713501
0,24047,9,9.0,Swordfighting,91327185-f59e-4ae7-a000-fd66526bab82,0,0.3748055398464203,0.618373453617096,0.24356791377067566
6,24048,67,9.0,soccer,1be4605b-9f78-45d4-8eb0-87bdc69537e2,6,0.5482361316680908,0.4406452476978302,-0.10759088397026062
1,24049,73,9.0,coming together repeatedely,7d40f846-95bc-4c08-b7a1-b4a410852b77,1,0.21086499094963074,0.2703160047531128,0.059451013803482056
4,24050,14,9.0,aggressively running into each other,16718611-6bca-4e79-8071-94d68c181ba1,4,0.31933286786079407,0.4236319363117218,0.10429906845092773
2,24051,23,9.0,The dots collided with one another.,8649b489-429a-4894-9c74-827e94f04566,2,0.18560078740119934,0.2048080861568451,0.019207298755645752
3,24052,82,9.0,playing,8649b489-429a-4894-9c74-827e94f04566,3,1.0,0.46540114283561707,-0.5345988571643829
5,24053,77,9.0,Playing around in the park,2abe0875-f8ff-4373-aad8-bca142211a09,5,0.5695834159851074,0.24727749824523926,-0.32230591773986816
0,24054,4,9.0,playing tag,abb20336-74c4-448b-a5f7-252c765a55f4,0,0.6409550309181213,0.271896630525589,-0.36905840039253235
0,24055,66,9.0,Tackling each other,9f7e489f-4076-4332-b57e-13a42d4c75fd,0,0.374269962310791,0.41764599084854126,0.043376028537750244
0,24056,1,9.0,chasing,2abe0875-f8ff-4373-aad8-bca142211a09,0,0.4900258779525757,0.3591281473636627,-0.13089773058891296
4,24057,12,9.0,Running,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,4,0.5148481130599976,0.4141086935997009,-0.10073941946029663
0,24058,96,9.0,trying to find each other,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,0,0.25236281752586365,0.24693772196769714,-0.005425095558166504
2,24059,7,9.0,The dots were moving slowly in small motions then quickly coming together. Like some sort of dance,8e6be05b-c10c-43db-b062-a559f5033312,2,0.14893004298210144,0.10810353606939316,-0.04082650691270828
3,24060,19,9.0,fighting,a5228b86-ba0a-42f2-aa38-23b5369f0e56,3,0.46540117263793945,1.0000001192092896,0.5345989465713501
6,24061,89,9.0,Bouncing off each other ,8e6be05b-c10c-43db-b062-a559f5033312,6,0.32118067145347595,0.3203405737876892,-0.0008400976657867432
3,24062,63,9.0,they were circling around one another and occassionally meeting in middle,9301277e-6b35-4aa7-bd52-4f56ae0f029b,3,0.1682007759809494,0.22875550389289856,0.06055472791194916
5,24063,0,9.0,Fighting or clashing over something,059f8cfb-52c8-47fd-8d26-b0fec58eafae,5,0.3330982029438019,0.7450898885726929,0.411991685628891
4,24064,16,9.0,Basketball,8649b489-429a-4894-9c74-827e94f04566,4,0.5795840620994568,0.4075186848640442,-0.1720653772354126
4,24065,10,9.0,playing on equipment,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,4,0.6179715394973755,0.24080592393875122,-0.37716561555862427
3,24066,59,9.0,Running and charging each other.,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,3,0.33540406823158264,0.3215707540512085,-0.013833314180374146
0,24067,90,9.0,Fighting,6a57f963-5846-4eaa-a5d2-0e658499a4a9,0,0.46540117263793945,1.0000001192092896,0.5345989465713501
1,24068,57,9.0,They are running and playing tag.,16718611-6bca-4e79-8071-94d68c181ba1,1,0.47034576535224915,0.20502595603466034,-0.2653198093175888
5,24069,42,9.0,playing flag football,2abe0875-f8ff-4373-aad8-bca142211a09,5,0.49157312512397766,0.26733577251434326,-0.2242373526096344
0,24070,24,9.0,running and tagging themselves,132133b4-5554-4500-9494-87f534100012,0,0.2752407193183899,0.25298815965652466,-0.022252559661865234
0,24071,22,9.0,At certain times they clashed,a5228b86-ba0a-42f2-aa38-23b5369f0e56,0,0.15607847273349762,0.38780516386032104,0.23172669112682343
3,24072,11,9.0,violently crashing,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,3,0.30152419209480286,0.33083757758140564,0.029313385486602783
2,24073,35,9.0,fighting each other,6a57f963-5846-4eaa-a5d2-0e658499a4a9,2,0.3560452461242676,0.8188337683677673,0.46278852224349976
5,24074,76,9.0,boxing,059f8cfb-52c8-47fd-8d26-b0fec58eafae,5,0.378073513507843,0.6589028835296631,0.28082937002182007
5,24075,46,9.0,crashing ,a5228b86-ba0a-42f2-aa38-23b5369f0e56,5,0.32490119338035583,0.21114546060562134,-0.1137557327747345
1,24076,36,9.0,bumping into each other ,059f8cfb-52c8-47fd-8d26-b0fec58eafae,1,0.2541939318180084,0.301634281873703,0.04744035005569458
0,24077,24,9.0,clashing,132133b4-5554-4500-9494-87f534100012,0,0.38464027643203735,0.5858198404312134,0.20117956399917603
0,24078,30,9.0,Playing chicken (running at each other to see who bails first),7d40f846-95bc-4c08-b7a1-b4a410852b77,0,0.4672364592552185,0.30551308393478394,-0.16172337532043457
6,24079,38,9.0,Play Fighting,87da47db-3d5c-48b2-b3f2-123123d766f0,6,0.5840149521827698,0.8009829521179199,0.21696799993515015
5,24080,37,9.0,Perhaps playing a game,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,5,0.7079014778137207,0.3501695692539215,-0.3577319085597992
3,24081,1,9.0,seem to be playing tag,2abe0875-f8ff-4373-aad8-bca142211a09,3,0.5745294690132141,0.24640609323978424,-0.32812337577342987
3,24082,93,9.0,Moving around and forcefully hitting,7d40f846-95bc-4c08-b7a1-b4a410852b77,3,0.33122286200523376,0.34885430335998535,0.017631441354751587
0,24083,7,9.0,Moving around in a circle and then rushing to a centre point to touch or grab something first before the other did.,8e6be05b-c10c-43db-b062-a559f5033312,0,0.21791119873523712,0.14895091950893402,-0.0689602792263031
6,24084,47,9.0,running into each other,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,6,0.3382231891155243,0.35371220111846924,0.015489012002944946
3,24085,32,9.0,scavenger hunt,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,3,0.2969120740890503,0.1753532439470291,-0.12155883014202118
4,24086,69,9.0,Chasing,6a57f963-5846-4eaa-a5d2-0e658499a4a9,4,0.4900258779525757,0.3591281473636627,-0.13089773058891296
2,24087,39,9.0,touching,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,2,0.337496280670166,0.283955454826355,-0.053540825843811035
1,24088,21,9.0,Playing solo then coming together,16718611-6bca-4e79-8071-94d68c181ba1,1,0.4829214811325073,0.29662781953811646,-0.18629366159439087
0,24089,34,9.0,fighting,91327185-f59e-4ae7-a000-fd66526bab82,0,0.46540117263793945,1.0000001192092896,0.5345989465713501
1,24090,17,9.0,They separated slowly and collided with each other very quickly.,9f7e489f-4076-4332-b57e-13a42d4c75fd,1,0.13304099440574646,0.23220111429691315,0.09916011989116669
2,24091,25,9.0,kickball,abb20336-74c4-448b-a5f7-252c765a55f4,2,0.49255457520484924,0.4336971640586853,-0.05885741114616394
2,24092,18,9.0,Running,132133b4-5554-4500-9494-87f534100012,2,0.5148481130599976,0.4141086935997009,-0.10073941946029663
5,24093,10,9.0,They are having dispute,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,5,0.19748227298259735,0.31380146741867065,0.1163191944360733
3,24094,98,9.0,running around,abb20336-74c4-448b-a5f7-252c765a55f4,3,0.456896036863327,0.3924204707145691,-0.06447556614875793
1,24095,64,9.0,playing football,8649b489-429a-4894-9c74-827e94f04566,1,0.650100827217102,0.41803357005119324,-0.2320672571659088
3,24096,33,9.0,"Running into each other, but it was as if they planned when to",9f7e489f-4076-4332-b57e-13a42d4c75fd,3,0.21076706051826477,0.21819274127483368,0.007425680756568909
2,24097,84,9.0,wrestling,a5228b86-ba0a-42f2-aa38-23b5369f0e56,2,0.3662254512310028,0.5506446957588196,0.18441924452781677
4,24098,41,9.0,Using the same playground equipment,7d40f846-95bc-4c08-b7a1-b4a410852b77,4,0.27184322476387024,0.04981638491153717,-0.22202683985233307
6,24099,86,9.0,They are colliding to each other.,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,6,0.27424126863479614,0.3594818413257599,0.08524057269096375
1,24100,71,9.0,playing,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,1,1.0,0.46540114283561707,-0.5345988571643829
6,24101,82,9.0,Jousting,8649b489-429a-4894-9c74-827e94f04566,6,0.3773936629295349,0.43776559829711914,0.06037193536758423
