,subID,subtlety,block_type,responses_subt_1,responses_pf,RT,accuracy,rating180,diff_from_180,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
99,30020,30.0,1.0,71.33333333333333,,2431.3333333333335,1.0,16.166666666666668,55.16666666666666,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
100,30020,60.0,1.0,63.333333333333336,,2356.6666666666665,1.0,16.166666666666668,47.16666666666667,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
101,30020,90.0,1.0,42.166666666666664,,2160.3333333333335,1.0,16.166666666666668,25.999999999999996,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
102,30020,120.0,1.0,26.5,,2692.3333333333335,1.0,16.166666666666668,10.333333333333332,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
103,30020,150.0,1.0,15.333333333333334,,2534.8333333333335,0.6666666666666666,16.166666666666668,-0.8333333333333339,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
104,30020,180.0,1.0,16.166666666666668,,2719.0,0.6666666666666666,16.166666666666668,0.0,10.0,14.0,9.0,11.0,6.0,15.0,12.0,48.0,30.0,50.0,47.0,54.0,44.0,4.0
105,30022,0.0,1.0,100.0,,4886.5,1.0,0.0,100.0,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
106,30022,30.0,1.0,100.0,,4743.0,1.0,0.0,100.0,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
107,30022,60.0,1.0,100.0,,5431.333333333333,1.0,0.0,100.0,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
108,30022,90.0,1.0,100.0,,4633.833333333333,1.0,0.0,100.0,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
109,30022,120.0,1.0,16.666666666666668,,4865.0,0.3333333333333333,0.0,16.666666666666668,14.0,12.0,14.0,14.444444444444445,11.0,24.0,0.0,24.0,40.0,39.0,43.0,44.0,55.0,1.0
