,index,subID,r_squared_subt,nrmse_subt,aic_subt,center_subt,PSE_subt,sigma_subt,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,center_pf,PSE_pf,sigma_pf,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
145,145,30188.0,0.9854105025191984,0.051693270315722,-37.473987434806766,0.4895606670143757,0.4863631312415064,0.0359485795053986,0.1416675801118676,0.108333844364922,0.1416666666666666,0.1083333333333332,False,0.7499985755232104,0.5666670916309925,0.8629633823986929,0.1318321048685548,-24.367165383240007,0.4783536529030853,0.3391783891363174,0.2007874628507295,0.3345428521735523,0.1027292757949595,0.2783333333333333,0.0566666666666667,False,0.5627278720314882,0.7650678622664076,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
146,146,30189.0,0.9905242723118948,0.0401616183974755,-41.007809079362005,0.3797447422132995,0.3584020569823843,0.086265077442861,0.2228673931900378,0.1354897355347918,0.215,0.135,False,0.6416428712751704,0.6219142172030577,0.9644035231527908,0.0714883218816712,-32.935096421276214,0.5141346951551713,0.4939924882595775,0.1560479426903687,0.153661729352634,0.107445208125161,0.125,0.0733333333333332,False,0.738893062522205,0.5885011361128681,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
147,147,30190.0,0.9826312475069896,0.0547942774168986,-36.658373240519225,0.4100337071607379,0.3981975400905827,0.1019132318640269,0.174293678627945,0.1221923397758097,0.1616666666666666,0.12,False,0.7035139815962453,0.5878647484502687,0.9447965662059876,0.0951465131060595,-28.93272265073921,0.6021972350139643,0.6113053792115137,0.1247261534770492,0.1504373626833136,0.1971028587058753,0.145,0.17,False,0.6524597786108112,0.4328631721588508,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
148,148,30192.0,0.9887487596029988,0.042228512109722,-40.30523501142582,0.4619095817055523,0.3932862012867359,0.1270078981340829,0.3030873994068159,0.1448602302284738,0.2883333333333333,0.1366666666666667,False,0.5520523703647102,0.6766134685288631,0.9539017873860994,0.0899232397983561,-29.72318409179753,0.8567139260610134,0.8494746237507845,0.0624983928414621,0.2150006738197191,0.2354994765580882,0.215,0.18,False,0.5494998496221927,0.4772488391833188,19.0,16.0,9.0,10.0,12.0,21.0,7.0,35.0,30.0,47.0,47.0,52.0,47.0,3.0
149,149,30193.0,0.9934552097797216,0.0335613542389118,-43.52132063600257,0.4729935701675263,0.3865068518558174,0.0961900932499512,0.3472689948581987,0.1172516958363647,0.3433333333333334,0.1149999999999999,False,0.5354793093054366,0.7475856335676955,0.9671819315194746,0.0618972756845164,-34.95190756546355,0.5646142737295817,0.526099203199615,0.1839188808460957,0.235726183759803,0.1944686553094448,0.2066666666666666,0.1383333333333333,False,0.5698051609307522,0.5479521424985261,25.0,23.0,14.0,12.0,18.0,13.0,26.0,53.0,20.0,29.0,37.0,48.0,59.0,1.0
150,150,30194.0,0.9908878951589096,0.039172374190922,-41.35696928922887,0.3994717750545639,0.4008018362661111,0.0844571414172361,0.1855564562181829,0.1855180722695288,0.18,0.185,False,0.6289254715122884,0.5000517199992284,0.9138494152178234,0.1195106694696906,-25.740894782633728,0.5364241136122959,0.4589758125300304,0.129833461252743,0.3184545554940757,0.1696431459397676,0.31,0.155,False,0.5119022985661568,0.6524401867875605,8.0,14.0,5.0,18.0,5.0,24.0,4.0,35.0,48.0,49.0,47.0,58.0,38.0,5.0
151,151,30195.0,0.9998721268530708,0.0057953093289387,-68.10988995032672,0.4662162608713959,0.4662162608713959,0.0476321541270965,5.612643570347153e-05,1.3587127730474435e-05,0.0,0.0,False,0.999930286436566,0.8051006567273193,0.9794921795112616,0.0578154024492928,-35.90700084617944,0.6480765542742135,0.6422733735543175,0.1214291716007167,0.0280085353177273,0.0510246481435889,0.0233333333333333,0.0,False,0.9209668165386838,0.3543895625998216,17.0,15.0,13.0,16.0,18.0,10.0,22.0,43.0,32.0,34.0,34.0,44.0,68.0,5.0
152,152,30197.0,0.996968593474802,0.0241632104035946,-48.12093647319901,0.4606068753094627,0.4686447645461979,0.098888149865115,0.0597642794621314,0.090336047569496,0.0516666666666666,0.0866666666666666,False,0.8498996729683727,0.39816222018982383,0.8209268856873642,0.1246420546908089,-25.15232896789212,0.6807969418376767,0.5070306773329045,0.2381942883325081,0.4625061246290688,0.4353700557262657,0.455,0.4066666666666666,False,0.10212381964466549,0.5151112533646143,23.0,13.0,11.0,9.0,10.0,2.0,0.0,22.0,29.0,41.0,46.0,53.0,63.0,0.0
153,153,30199.0,0.7735157143300521,0.1623527574434026,-21.45177314423778,0.4287389726219832,0.3728994995261176,0.1409977057293293,0.2901721852217965,0.1583925118183331,0.2633333333333333,0.1483333333333333,False,0.5514353029598704,0.6468903753159984,0.8577847585542472,0.1310766834802899,-24.447618597505365,0.4404354878192591,0.6184764374132232,0.2028780470557341,0.2292385740003978,0.3950670031350884,0.1833333333333333,0.3683333333333334,False,0.37569442286451377,0.3671896942715421,8.0,17.0,9.0,15.0,11.0,13.0,10.0,47.0,37.0,39.0,43.0,29.0,46.0,8.0
154,154,30201.0,0.99298702790808,0.0411948951367332,-40.65217308652335,0.4184792728155146,0.0,0.0421985646022283,0.5616875501395769,0.0150004383811159,0.5616666666666666,0.015,False,0.42331201147930714,0.9739886408600348,0.9237073582455892,0.0914355245145047,-29.48969687277121,0.721541816764323,0.8485589820123134,0.1681939838722236,0.0654775012496213,0.396165686576116,0.0566666666666666,0.2916666666666667,False,0.5383568121742628,0.1418357358591371,5.0,11.0,2.0,20.0,3.0,22.0,2.0,27.0,43.0,43.0,45.0,54.0,39.0,5.0
155,155,30202.0,0.9989418672019242,0.0148463084466909,-54.940056477194645,0.4978628823489005,0.4973207445024203,0.0501472623831359,0.0400451271044535,0.0350414402804617,0.04,0.035,False,0.9249134326150847,0.5333194537868635,0.8834600196302637,0.1341404674344195,-24.12414869097064,0.5485096024054095,0.4961595201906911,0.1024813160874246,0.2975775112499021,0.1649270475328572,0.295,0.1583333333333333,False,0.5374954412172406,0.6434044932077648,7.0,8.0,8.0,19.0,10.0,24.0,10.0,27.0,39.0,40.0,51.0,51.0,29.0,4.0
156,156,30204.0,0.7910134984969945,0.1748650520969963,-20.41237026770192,0.4815483022476649,0.4009358714000371,0.1110460418355394,0.3319303143501205,0.1433223456343795,0.325,0.1383333333333333,False,0.5247473400155,0.6984291563164446,0.9002272121908352,0.1049710724459798,-27.55698654214862,0.558835267892875,0.4446845403401525,0.1936501762690419,0.3125970657498702,0.1606516083769751,0.28,0.1033333333333332,False,0.5267513258731547,0.6605344776224022,10.0,17.0,13.0,16.0,15.0,25.0,10.0,35.0,38.0,34.0,33.81818181818182,38.0,46.0,4.0
157,157,30205.0,0.9869281772008652,0.0502311158919291,-37.87568848148472,0.2875065068385716,0.1752144073687845,0.0942962683634419,0.4073292317143844,0.1219245517563889,0.385,0.1216666666666667,False,0.4707462165292267,0.7696293242216908,0.6820892023417457,0.2000290075679385,-18.53010039155929,0.5884158914062056,0.5755065770262132,0.1586970668206506,0.2197256904826438,0.2227773033600508,0.205,0.18,False,0.5574970061573055,0.4965518731851882,7.0,12.0,6.0,16.0,0.0,38.0,0.0,19.0,44.0,37.0,47.0,48.0,34.0,2.0
158,158,30206.0,0.9635473853135555,0.0818212779765164,-31.045051261317774,0.5439120730319225,0.5067055589753584,0.0891473149062015,0.1768289821414024,0.0115468034911798,0.175,0.0066666666666667,False,0.8116242143674178,0.9387033558883131,0.8963869493791314,0.1197607654049171,-25.71162806828391,0.4135498544624506,0.3694328660060172,0.1647706497447361,0.1858994154577806,0.0275943767053642,0.12,0.0033333333333332,False,0.7865062078368551,0.870748575751198,6.0,16.0,8.0,20.0,1.0,40.0,0.0,29.0,49.0,38.0,44.0,56.0,30.0,3.0
159,159,30207.0,0.9014649081353404,0.1192348577699395,-25.77324190602464,0.3732563623497976,0.2403998614019175,0.1530448578035945,0.376147404790707,0.104418644283178,0.33,0.0949999999999999,False,0.519433950926115,0.7827173923659263,0.9293633925240667,0.0946570667012216,-29.00492639803625,0.6651551705274487,0.5883545987796558,0.1577072194547431,0.2659492695774759,0.1723202776664099,0.2566666666666666,0.104,False,0.5617304527561142,0.6068166753769043,11.0,15.0,14.0,16.0,10.0,6.0,5.0,44.0,40.0,37.0,37.0,39.0,65.0,1.0
160,160,30208.0,0.9866528283796364,0.0486019329986623,-38.33728765324256,0.4841161349640993,0.4273148402836647,0.0944579264749187,0.313171630620758,0.1556029681787685,0.31,0.1533333333333333,False,0.5312254012004736,0.6680644203477569,0.745822859920978,0.1601965267844979,-21.6389549511084,0.7936695867818427,0.5499126810347501,0.1861909390325567,0.4003010285998685,0.2295201963494488,0.3933333333333333,0.1049999999999999,False,0.3701787750506827,0.6355788162459614,11.0,12.22222222222222,18.0,16.0,13.0,34.0,5.0,31.0,46.0,42.0,40.0,49.0,40.0,1.0
161,161,30209.0,0.9202332845681592,0.1000875255387906,-28.223943085862928,0.294515916973715,0.2554748864158902,0.1410198686385584,0.3560830569007745,0.2479925073757348,0.3066666666666667,0.245,False,0.39592443572349073,0.5894677387377006,0.8692665608310409,0.1258941953577737,-25.01238821845312,0.5316972900672313,0.4446426875714513,0.2043130503107464,0.4119596392004361,0.3614474479155738,0.3933333333333333,0.3366666666666666,False,0.22659291288399008,0.5326556299562881,21.0,15.0,11.0,13.0,18.0,11.0,12.0,42.0,32.0,35.0,41.0,42.0,57.0,0.0
162,162,30210.0,0.9927360927839796,0.0352912665781315,-42.81767651919937,0.4495338958549785,0.4294584132887763,0.0822102065648445,0.1120796711912536,0.0011007816934487,0.1083333333333333,0.0,False,0.8868195471152976,0.9902741006473081,0.8596810979206463,0.1321771507359382,-24.330570871561022,0.5554019635519678,0.4219282449601754,0.1973143090792594,0.2905417928345744,0.0759853630938108,0.2483333333333333,0.005,False,0.6334728440716149,0.7926883128172435,2.0,8.0,2.0,9.0,0.0,17.0,1.0,26.0,48.0,56.0,51.0,46.0,31.0,10.0
163,163,30212.0,0.9900394059147172,0.0391552080730563,-41.36310571389617,0.437587408075564,0.4346243973628755,0.1223663635669445,0.1787393991418334,0.1585430709297232,0.16,0.1516666666666667,False,0.6627175299284435,0.5299397834222238,0.9731017265781768,0.0642643941395576,-34.426493657972166,0.5247876705094017,0.5170445023397536,0.137017613247926,0.3629344646431587,0.3572508968963772,0.3566666666666666,0.3483333333333333,False,0.2798146384604641,0.5039459061863127,9.0,12.0,10.0,10.0,10.0,21.0,3.0,28.0,42.0,45.0,45.0,38.0,39.0,5.0
164,164,30213.0,0.9854353784251664,0.0521087763897157,-37.361906482844354,0.4409600997735657,0.4024327323462839,0.0553140970719442,0.2535891293749314,0.0050302643406833,0.2533333333333333,0.005,False,0.7413806062843853,0.9805495470837939,0.9966118115155618,0.0264632460501834,-46.84797830260501,0.6618681279934902,0.6490137387595915,0.0908440211923391,0.083947330403554,0.0411718914180426,0.0833333333333333,0.02,False,0.8748807781784035,0.6709387189384197,16.0,22.0,17.0,21.0,17.0,8.0,32.0,53.0,27.0,35.0,37.0,38.0,63.0,3.0
165,165,30214.0,0.9992500897416798,0.0130980720183087,-56.6940632729356,0.4662445974656369,0.3368322028300345,0.0780425783771985,0.4147075404740806,0.0455794336802688,0.4133333333333333,0.045,False,0.5397130258456506,0.9009760513774946,0.9185002546609984,0.0958395454610538,-28.83111842235973,0.7691430987307089,0.7894947393481353,0.1396704937809808,0.4024077924124333,0.4444656443890763,0.4016666666666666,0.415,False,0.15312656319849038,0.475168750046354,11.0,16.0,11.0,19.0,8.0,10.0,3.0,35.0,37.0,46.0,45.0,45.0,44.0,6.0
166,166,30215.0,0.9626097591089616,0.0871094501632024,-30.168258644152907,0.3107489523670433,0.2182246435967684,0.0832658857647405,0.3807662334256581,0.100135071681219,0.3683333333333333,0.0999999999999999,False,0.5190986948931229,0.7917762530110733,0.6044244631838169,0.2210583110348119,-17.13060266002898,0.6223641746995036,0.4234828500859388,0.2482226811402395,0.3839645617117082,0.2470677648557437,0.3466666666666666,0.1583333333333333,False,0.3689676734325481,0.6084705102198369,1.0,8.0,7.0,14.0,0.0,33.0,0.0,22.0,54.0,50.0,43.0,56.0,20.0,6.0
167,167,30216.0,0.9469425512273988,0.0844529491115076,-30.60185000925265,0.3774264140830598,0.3206013331569209,0.1407809084928819,0.2438281076919758,0.052369967253895,0.195,0.0433333333333333,False,0.7038019250541292,0.8231927494347644,0.930846247502832,0.0892770646638949,-29.824149222614597,0.4897974778822771,0.4918879195787883,0.1905766904923897,0.1064761142101216,0.1053189057841772,0.0416666666666666,0.0466666666666667,False,0.7882049800057012,0.5027319066000125,20.0,24.0,13.0,14.0,14.0,9.0,15.0,51.0,24.0,45.0,36.0,22.0,52.0,4.0
168,168,30217.0,0.9691077350071065,0.0689248343293315,-33.44634215996793,0.3116761160631321,0.3019364221710418,0.0509784188966623,0.0903417597953335,0.0016679114209718,0.0883333333333333,0.0016666666666667,False,0.9079903287836947,0.9818724336374303,0.8856752828802829,0.1038561470049466,-27.706479549122605,0.6049323148696647,0.566540211457533,0.2257911081244711,0.1675940388189523,0.166798061923981,0.1133333333333333,0.0416666666666667,False,0.6656078992570666,0.5011901849553306,6.0,13.0,3.0,9.0,4.0,18.0,11.0,39.0,38.0,43.0,40.0,45.0,46.0,10.0
169,169,30218.0,0.9413980897406048,0.0955513926090894,-28.87327447234108,0.39348215192126,0.3831816211136715,0.0911657381953371,0.1613947159136154,0.1109514117135097,0.1516666666666666,0.1099999999999999,False,0.7276538723728749,0.5926088148188557,0.9525010210051176,0.0806338579340027,-31.249713016740813,0.6155412344205271,0.4402294148733914,0.1466955448310064,0.376737962022047,0.1034268573366652,0.3683333333333333,0.0649999999999999,False,0.5198351806412878,0.7846013427747627,23.0,18.0,7.0,14.0,14.0,13.0,12.0,47.0,29.0,39.0,46.0,55.0,38.0,2.0
170,170,30219.0,0.9429253007599896,0.0944936239591745,-29.029120853263077,0.3166130080601747,0.3056419769391792,0.0222772689721762,0.2066671866726085,0.0200000000000367,0.2066666666666666,0.02,False,0.7733328133273548,0.9117649083061992,0.94675398714339,0.1074592612454595,-27.22900855757729,0.707058234654941,0.7132092359048726,0.0723704993007975,0.050049329403987,0.1014823245049576,0.05,0.0866666666666666,False,0.8484683460910554,0.33028960031058363,13.0,16.0,11.0,15.0,8.0,29.0,4.0,26.0,35.0,39.0,43.0,49.0,35.0,3.0
171,171,30220.0,0.8441633287423161,0.1476303038705143,-22.782617079586128,0.338014378234914,0.3399096071395032,0.126030347145812,0.3050592485430246,0.2823083028999449,0.2766666666666666,0.28,False,0.4126324485570305,0.5193668730824405,0.830225765626013,0.1446140234932781,-23.07161789749953,0.5506425263415324,0.4356659435696897,0.1927454507804443,0.3927106507060244,0.3015862150022507,0.3733333333333333,0.27,False,0.3057031342917249,0.5656235395869278,5.0,10.0,11.0,14.0,8.0,34.0,1.0,22.0,47.0,37.0,43.0,54.0,29.0,3.0
172,172,30221.0,0.9913285618488736,0.0373632457909558,-42.01894906871259,0.5432821122180275,0.4931000073487509,0.1163387926428583,0.2103294128107098,0.057906984370498,0.2033333333333333,0.0433333333333333,False,0.7317636028187922,0.7841195863834289,0.880295805043203,0.1123919619773529,-26.60067999431381,0.6417344751462823,0.6373769652832734,0.2113317410133818,0.1370205312779565,0.2170256824888407,0.1,0.0916666666666666,False,0.6459537862332029,0.38701312413471833,16.0,16.0,11.0,17.0,14.0,10.0,18.0,50.0,27.0,42.0,43.0,43.0,56.0,7.0
173,173,30222.0,0.9300025970641572,0.095432904437042,-28.890645896559207,0.3918881181856861,0.3353322941797579,0.1240449984824672,0.2598373330114188,0.0817672424494666,0.2316666666666667,0.0766666666666666,False,0.6583954245391146,0.7606377422224277,0.9443119062895644,0.078167557602069,-31.68460814708432,0.6085236232566388,0.4139807829544478,0.1959431586707695,0.3695824214838902,0.1501357148177513,0.345,0.0816666666666666,False,0.4802818636983585,0.7111208858591509,21.0,21.0,21.0,24.0,13.0,20.0,29.0,44.0,32.0,41.0,35.0,42.0,67.0,1.0
174,174,30223.0,0.9848169569541262,0.048276259414495,-38.43141507738432,0.3912179075431464,0.4075304591237593,0.0932750342455094,0.0655417414962032,0.1262009705310696,0.0533333333333333,0.125,False,0.8082572879727272,0.34182129168424813,0.8901139709937148,0.1161324225661688,-26.142338311812185,0.7679382782870601,0.5328742494903691,0.1374008340687885,0.4512167363056247,0.2742656752739278,0.45,0.2233333333333332,False,0.27451758842044743,0.6219540668439026,21.0,22.0,13.0,24.0,20.0,16.0,30.0,56.0,21.0,46.0,32.0,33.0,59.0,2.0
175,175,30224.0,0.948218830479456,0.0825690454206823,-30.91768590056344,0.452215913591314,0.171332283758714,0.1188349300632939,0.466390733041397,0.0268253967379681,0.455,0.0216666666666667,False,0.5067838702206349,0.9456112744123593,0.9413296717110416,0.0840229322979212,-30.673317193911608,0.6465285612601237,0.6117913647116247,0.1742672488677645,0.1780392767609138,0.1727766201585429,0.16,0.0849999999999999,False,0.6491841030805433,0.5075005959658366,19.0,17.0,5.0,17.0,15.0,21.0,2.0,28.0,29.0,54.0,35.0,40.0,48.0,4.0
176,176,30228.0,0.9564868579693496,0.0885173319474037,-29.943796669006534,0.4535901326889507,0.4450784393804913,0.0361951950182336,0.1140031564115619,0.0116669095965751,0.114,0.0116666666666667,False,0.874329933991863,0.9071623818848022,0.948112140457988,0.0833080638222898,-30.792939018674037,0.3012089001298006,0.3109058119254859,0.1394082045233333,0.1625574633039279,0.1120537420933561,0.0783333333333333,0.1066666666666666,False,0.725388794602716,0.5919549534359083,4.0,14.0,9.0,28.0,5.0,24.0,0.0,36.0,44.0,42.0,50.0,50.0,51.0,2.0
177,177,30229.0,0.9650608873958292,0.076079967881435,-32.06358396078761,0.4091995413325974,0.3850912527909874,0.0682527607315015,0.163703633758943,0.018476043922895,0.1616666666666666,0.0183333333333333,False,0.8178203223181619,0.8985833976764307,0.880196423076692,0.1174383107709716,-25.985789371741586,0.4891308515656763,0.4029297908570139,0.2002295706025262,0.2555711807147913,0.0846312275716409,0.1933333333333333,0.0283333333333333,False,0.6597975917135678,0.751232720550332,26.0,20.0,11.0,18.0,24.0,23.0,15.0,33.0,25.0,46.0,33.0,41.0,57.0,5.0
178,178,30230.0,0.9867871139151232,0.0475735748812917,-38.63668950030033,0.3817875227042149,0.3045810574410247,0.113793785653324,0.3455351893819893,0.1638862187680299,0.3283333333333333,0.1616666666666667,False,0.49057859184998076,0.6782894944223326,0.9887594663025776,0.0389810208901089,-41.42552553203556,0.4290684247938698,0.3424687714472973,0.1404801894541025,0.2835645171582858,0.051962060076799,0.2516666666666667,0.04,False,0.6644734227649152,0.8451328043668145,21.0,23.0,19.0,10.0,13.0,12.0,18.0,45.0,27.0,47.0,43.0,34.0,49.0,0.0
179,179,30231.0,0.8693738596329812,0.1400474565837984,-23.52083513498929,0.2970742647709123,0.2932911523720668,0.1242025880267812,0.097539159913634,0.0034200456686785,0.015,0.0,False,0.8990407944176875,0.9661244791997683,0.9479903325013156,0.079419237844336,-31.46220509783913,0.7076504017209087,0.6640836573606029,0.1468819024089795,0.1353237231063227,0.1047896154741337,0.1283333333333333,0.0,False,0.7598866614195436,0.563582697680824,7.0,15.0,6.0,19.0,6.0,35.0,7.0,29.0,51.0,38.0,46.0,57.0,28.0,3.0
180,180,30232.0,0.903847509594134,0.1083435991896432,-27.11426679283395,0.3744771212700712,0.3450210412378827,0.153666311733561,0.1990688799859982,0.070247119710222,0.134,0.0566666666666667,False,0.7306840003037798,0.7391646994999981,0.9792877869572246,0.0513205008947694,-37.57530970679652,0.5296744506524246,0.4055503531519741,0.1714613445245349,0.3151231913550338,0.0995141596411399,0.2866666666666667,0.06,False,0.5853626490038263,0.759997116993789,20.0,18.0,13.0,18.0,15.0,20.0,15.0,42.0,33.0,38.0,46.0,44.0,44.0,2.0
181,181,30234.0,0.9893348289388698,0.0433890722312547,-39.925667260821584,0.4283999832764767,0.4114142611078158,0.0935111479738703,0.0991411239927208,0.0103258376560767,0.09,0.0083333333333333,False,0.8905330383512025,0.9056716519710756,0.9292792602408936,0.0965426220574424,-28.72878964315904,0.6335513729992274,0.5990672935294271,0.1435688286471675,0.141685861984349,0.0921273453826845,0.1316666666666666,0.0316666666666667,False,0.7661867926329665,0.6059788648377525,15.0,18.0,0.0,9.0,4.0,28.0,25.0,51.0,32.0,42.0,37.0,30.0,60.0,4.0
182,182,30235.0,0.8613620420957336,0.1304373777559284,-24.51606843862254,0.3973109554399792,0.0,0.1102709913211875,0.6164656317028167,0.086291770186671,0.6083333333333334,0.0849999999999999,False,0.29724259811051235,0.8772097313316654,0.8822072954926437,0.1143832964724878,-26.35480308773909,0.452357061451588,0.2771552349812616,0.211646491879526,0.3791923865737129,0.1192164784872023,0.315,0.0766666666666666,False,0.5015911349390848,0.7608058627275184,26.0,29.0,19.0,15.0,24.0,21.0,16.0,45.0,26.0,40.0,36.0,34.0,70.0,2.0
183,183,30236.0,0.9763075891294593,0.0562407955083285,-36.29358041372769,0.3973938091276749,0.3711025861464228,0.140082761618948,0.2732247403014237,0.1959504355905317,0.2416666666666666,0.1883333333333332,False,0.5308248241080447,0.5823512290094897,0.973130260379102,0.0628447413176783,-34.73923224933376,0.5208274031025503,0.4509167428641065,0.1359420858277026,0.3176315997886461,0.1914505505726556,0.3066666666666667,0.1766666666666667,False,0.49091784963869833,0.6239299483653457,12.0,13.0,11.11111111111111,16.0,5.0,26.0,3.0,26.0,41.0,38.0,44.0,48.0,30.0,4.0
184,184,30237.0,0.9867783816725362,0.0534741197480158,-36.99980479209052,0.4661232066408911,0.4626231139934366,0.0226201202662582,0.0916666676612047,0.0233333333830826,0.0916666666666666,0.0233333333333333,False,0.8849999989557127,0.7971014506852329,0.929336821581776,0.0989203645594997,-28.388162113137938,0.3898382528237416,0.3272302816758686,0.1386753928742929,0.2480158976636616,0.0458647171934357,0.205,0.0366666666666667,False,0.7061193851429027,0.8439341866228981,15.0,25.0,10.0,13.0,13.0,20.0,8.0,35.0,37.0,50.0,45.0,52.0,41.0,1.0
185,185,30239.0,0.9907887262044032,0.0372758720753614,-42.05172632042829,0.4906393139092826,0.4893048931809891,0.1238775264031132,0.0556876159857774,0.0482926867571658,0.0383333333333333,0.0333333333333333,False,0.8960196972570568,0.5355592791785436,0.9305423686516195,0.0856195424819898,-30.409784106147512,0.4832015343229445,0.4203750914773763,0.2158578114584382,0.2133380061721051,0.0773304304591595,0.13,0.005,False,0.7093315633687354,0.7339565611065672,27.0,27.0,10.0,25.0,23.0,21.0,28.0,55.0,28.0,52.0,37.0,38.0,78.0,0.0
186,186,30240.0,0.9884002013688624,0.0445654572447305,-39.55114709786935,0.488331221029055,0.4807103956876914,0.0913969571747428,0.2267411216073036,0.202125691874152,0.2239999999999999,0.1999999999999999,False,0.5711331865185444,0.5286982216382382,0.9361608618669752,0.0897203655674556,-29.75480492722065,0.5876512139248717,0.4485681427790404,0.1744453307561605,0.3779803300095065,0.2344967221917009,0.3633333333333333,0.1966666666666667,False,0.3875229477987926,0.6171338642828607,7.0,12.0,12.22222222222222,13.0,5.0,28.88888888888889,1.0,19.0,46.0,39.27272727272727,48.0,52.0,35.0,3.0
187,187,30241.0,0.9573488406434144,0.0889882387671215,-29.86951493333004,0.4604499367806729,0.4604499367806729,0.0287375327050866,1.1002060118384536e-07,7.015804381893531e-09,0.0,0.0,False,0.9999998829635944,0.9400545125426568,0.9987720297297356,0.0143301455924113,-55.435458281091066,0.6848366698403885,0.6848366698403885,0.0860253178795179,0.0003487266272725,0.0249987887265886,0.0,0.0,False,0.974652484646139,0.013757822903118578,10.0,16.0,13.0,16.0,16.0,20.0,9.0,36.0,41.0,34.0,36.0,42.0,43.0,5.0
188,188,30243.0,0.8456525972862102,0.1437144147960164,-23.158980508732142,0.4250998879240388,0.3492516785764396,0.1398576656637784,0.3905285398691528,0.2904853027947807,0.375,0.285,False,0.3189861573360665,0.5734516912923762,0.8815700012351736,0.1316346967663131,-24.388144982426123,0.5881706020186543,0.5042882552990509,0.1367209555999021,0.3428794444479329,0.220131710154152,0.3366666666666666,0.1983333333333332,False,0.43698884539791516,0.6090100376257505,9.0,13.0,13.0,22.0,10.0,35.0,2.0,38.0,43.0,35.0,43.0,49.0,42.0,4.0
189,189,30244.0,0.981743379445115,0.0529717000668407,-37.13196456657349,0.4031866231288046,0.3445591218280083,0.1199302342765527,0.2203643156510833,0.0055272863679386,0.1933333333333333,0.0,False,0.7741083979809781,0.9755312445503258,0.9621220599574312,0.0750531263051014,-32.253826916623545,0.6655725936512247,0.6784203453832293,0.128829611302178,0.0136472901179767,0.1200078968663027,0.0083333333333333,0.055,False,0.8663448130157205,0.10210819666566255,21.0,28.0,25.0,23.0,17.0,28.0,10.0,37.0,29.0,45.0,35.0,50.0,46.0,5.0
190,190,30245.0,0.994061105511001,0.0355634064463608,-42.71013310032736,0.4585394582210453,0.4565289237409428,0.0340016352026883,0.171667607609029,0.1516667487836656,0.1716666666666667,0.1516666666666667,False,0.6766656436073054,0.5309290652693153,0.9021315627717033,0.1081060366081329,-27.144997983157605,0.4917522915506079,0.3400670391579808,0.188506522719433,0.3845861138316364,0.1986688926315423,0.3516666666666666,0.1683333333333333,False,0.41674499353682126,0.6593790187310044,12.0,10.0,3.0,16.0,4.0,27.0,8.0,19.0,42.0,42.0,47.0,48.0,23.47058823529412,5.0
191,191,30246.0,0.9249998073128358,0.1259881576726033,-25.00194308442282,0.4916829111511697,0.0,0.0119989311533565,0.5,0.0,0.5,0.0,False,0.5,1.0,1.0,0.0,-inf,0.8118814738439116,0.8118814738439116,0.0,0.0,0.0,0.0,0.0,False,1.0,0.0,9.0,12.0,15.0,18.0,3.0,40.0,0.0,24.0,52.0,36.0,48.0,60.0,20.0,2.0
192,192,30248.0,0.9766085152595122,0.0680937529805738,-33.616177242918724,0.4854818246843435,0.4781647548871991,0.0907779620690087,0.0478395340535713,0.0082768749883143,0.0433333333333333,0.005,False,0.9438835909581144,0.8525052630838086,0.9786463991771104,0.0635402248447455,-34.585149561195344,0.3674212139613142,0.3244386173268812,0.1019629216058095,0.2122980107377427,0.0315700815530827,0.1916666666666666,0.03,False,0.7561319077091746,0.8705444354916521,14.0,17.0,20.0,11.0,12.0,7.0,2.0,36.0,34.0,29.0,39.0,43.0,50.0,0.0
193,193,30249.0,0.9881087097266512,0.0404241961999237,-40.91657460435388,0.5020814934809947,0.5283722239419313,0.1531859360269021,0.1529103956610107,0.2122377055504292,0.128,0.1866666666666667,False,0.6348518987885601,0.4187626750726756,-0.2633230710443617,0.3455198786587125,-10.877871421200323,1.0681822532020713,0.0,1.0,0.6725911548668155,0.3073384417219301,0.65,0.2616666666666667,False,0.02007040341125438,0.6863668137059921,27.0,28.0,21.0,21.0,21.0,11.0,9.0,36.0,24.0,36.0,36.0,42.0,44.0,1.0
