,subID,block_type,subtlety,chargeSpeeds,responses_subt_1,responses_subt_2,pred_color,responses_pf,RT,movie,trial_num,stim_dur,subt_norm,chargeSpeed_norm,accuracy,responses_pf_rev,chargeSpeed_norm_rev
73,30206,2,,7.75,,, ,82.0,2963.0,5a652d01-49a0-4b52-a54c-51c21b53e0fe,73,8447,,0.8333333333333334,,18.0,0.16666666666666663
80,30206,2,,7.75,,, ,94.0,6030.0,453a1fa5-895a-4a5e-a4cf-25c0a35d74d2,80,8596,,0.8333333333333334,,6.0,0.16666666666666663
43,30206,2,,9.0,,, ,98.0,3879.0,abb20336-74c4-448b-a5f7-252c765a55f4,43,8785,,1.0,,2.0,0.0
71,30206,2,,9.0,,, ,92.0,2677.0,132133b4-5554-4500-9494-87f534100012,71,8657,,1.0,,8.0,0.0
74,30206,2,,9.0,,, ,100.0,3349.0,8e6be05b-c10c-43db-b062-a559f5033312,74,8070,,1.0,,0.0,0.0
76,30206,2,,9.0,,, ,31.0,5508.0,6e2932f2-a9d1-4f2a-9599-a872b605c1eb,76,8546,,1.0,,69.0,0.0
82,30206,2,,9.0,,, ,89.0,3060.0,2abe0875-f8ff-4373-aad8-bca142211a09,82,8468,,1.0,,11.0,0.0
83,30206,2,,9.0,,, ,89.0,4939.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,83,8525,,1.0,,11.0,0.0
50,30207,2,,1.5,,, ,0.0,2470.0,15dfbaca-4429-4c18-90f4-8d4804129e6f,50,7916,,0.0,,100.0,1.0
52,30207,2,,1.5,,, ,,,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,52,8070,,0.0,,,1.0
53,30207,2,,1.5,,, ,22.0,3453.0,95aaf072-b6be-4da4-9857-deaf20ab49f2,53,8024,,0.0,,78.0,1.0
70,30207,2,,1.5,,, ,14.0,2067.0,1a8cf3c1-690b-449c-bb36-fd3b251837c1,70,7960,,0.0,,86.0,1.0
81,30207,2,,1.5,,, ,16.0,3586.0,e4bc0778-6eb7-4065-bf77-a9b6e293735f,81,7988,,0.0,,84.0,1.0
83,30207,2,,1.5,,, ,0.0,2288.0,9d425f58-501f-43f3-955e-05126bd09bb5,83,7950,,0.0,,100.0,1.0
15,30207,2,,2.75,,, ,20.0,2094.0,c49bbdbd-6e52-4da5-887c-72db9cec7d93,15,7998,,0.16666666666666666,,80.0,0.8333333333333334
17,30207,2,,2.75,,, ,37.0,2107.0,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,17,7976,,0.16666666666666666,,63.0,0.8333333333333334
21,30207,2,,2.75,,, ,14.0,2404.0,3fd185a3-34a1-4f1a-9d01-aee3deee3988,21,7975,,0.16666666666666666,,86.0,0.8333333333333334
26,30207,2,,2.75,,, ,30.0,2302.0,c3cfe5d9-0b66-460b-a3db-a76a0df825ae,26,7969,,0.16666666666666666,,70.0,0.8333333333333334
46,30207,2,,2.75,,, ,34.0,2402.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,46,7948,,0.16666666666666666,,66.0,0.8333333333333334
82,30207,2,,2.75,,, ,15.0,2016.0,59df47e5-696a-407f-aa33-94dab9b3e492,82,7962,,0.16666666666666666,,85.0,0.8333333333333334
20,30207,2,,4.0,,, ,48.0,1877.0,50781782-fbf2-4226-a593-5173be906638,20,7980,,0.3333333333333333,,52.0,0.6666666666666667
22,30207,2,,4.0,,, ,73.0,2330.0,48fe3ca9-b1df-491d-bef9-6d9c5edee227,22,7967,,0.3333333333333333,,27.0,0.6666666666666667
23,30207,2,,4.0,,, ,43.0,2319.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,23,7998,,0.3333333333333333,,57.0,0.6666666666666667
47,30207,2,,4.0,,, ,32.0,2389.0,114b2369-dce5-4979-8319-c64c85175e6a,47,8000,,0.3333333333333333,,68.0,0.6666666666666667
77,30207,2,,4.0,,, ,54.0,1948.0,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,77,7963,,0.3333333333333333,,46.0,0.6666666666666667
78,30207,2,,4.0,,, ,51.0,1917.0,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,78,7932,,0.3333333333333333,,49.0,0.6666666666666667
19,30207,2,,5.25,,, ,61.0,2513.0,4cf04acf-6776-453a-a811-1c5e51c2ece4,19,7977,,0.5,,39.0,0.5
25,30207,2,,5.25,,, ,61.0,2246.0,1b4e0da1-e8b8-4342-8d4f-9d2a551e7fed,25,7979,,0.5,,39.0,0.5
44,30207,2,,5.25,,, ,38.0,6704.0,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,44,7975,,0.5,,62.0,0.5
48,30207,2,,5.25,,, ,43.0,4322.0,8a889364-bfa4-42f7-8d4c-ee7478ea863c,48,7982,,0.5,,57.0,0.5
49,30207,2,,5.25,,, ,78.0,1673.0,86e934a2-75ef-4084-a167-ce0ca737532d,49,7969,,0.5,,22.0,0.5
72,30207,2,,5.25,,, ,48.0,2298.0,39d4c0f1-9195-4761-98c6-457bad8a2291,72,7961,,0.5,,52.0,0.5
16,30207,2,,6.5,,, ,25.0,2046.0,8bee64f6-a3cb-48f4-be48-142b9065f5d7,16,7970,,0.6666666666666666,,75.0,0.33333333333333337
42,30207,2,,6.5,,, ,63.0,1779.0,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,42,7922,,0.6666666666666666,,37.0,0.33333333333333337
43,30207,2,,6.5,,, ,65.0,3524.0,e2c787c5-5358-4a21-bb35-c422b37ef982,43,7880,,0.6666666666666666,,35.0,0.33333333333333337
71,30207,2,,6.5,,, ,100.0,1892.0,d80f638e-7e4b-4e80-bc19-a4b764fd7614,71,7915,,0.6666666666666666,,0.0,0.33333333333333337
73,30207,2,,6.5,,, ,77.0,2629.0,d98f2d5f-eb3b-4ebd-b714-878343382f2a,73,8016,,0.6666666666666666,,23.0,0.33333333333333337
76,30207,2,,6.5,,, ,50.0,1863.0,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,76,7885,,0.6666666666666666,,50.0,0.33333333333333337
24,30207,2,,7.75,,, ,90.0,1891.0,8845e64c-078b-4a3a-a732-1efe937de14a,24,7905,,0.8333333333333334,,10.0,0.16666666666666663
51,30207,2,,7.75,,, ,93.0,2103.0,65eed33d-db39-4b87-b8a4-de20693d3821,51,7776,,0.8333333333333334,,7.0,0.16666666666666663
54,30207,2,,7.75,,, ,62.0,1545.0,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,54,7884,,0.8333333333333334,,38.0,0.16666666666666663
74,30207,2,,7.75,,, ,79.0,1975.0,981d9d90-47c5-4443-a939-26060914c7e4,74,7278,,0.8333333333333334,,21.0,0.16666666666666663
75,30207,2,,7.75,,, ,84.0,1716.0,5a652d01-49a0-4b52-a54c-51c21b53e0fe,75,7959,,0.8333333333333334,,16.0,0.16666666666666663
79,30207,2,,7.75,,, ,38.0,1818.0,3dbdd697-e200-4003-92f8-47202577ad0a,79,8001,,0.8333333333333334,,62.0,0.16666666666666663
14,30207,2,,9.0,,, ,42.0,2766.0,abb20336-74c4-448b-a5f7-252c765a55f4,14,8005,,1.0,,58.0,0.0
18,30207,2,,9.0,,, ,37.0,2005.0,8649b489-429a-4894-9c74-827e94f04566,18,7988,,1.0,,63.0,0.0
27,30207,2,,9.0,,, ,80.0,2110.0,3322caf5-0aeb-4230-89db-c56b23e94819,27,7939,,1.0,,20.0,0.0
45,30207,2,,9.0,,, ,66.0,2441.0,87da47db-3d5c-48b2-b3f2-123123d766f0,45,7926,,1.0,,34.0,0.0
55,30207,2,,9.0,,, ,77.0,2164.0,91327185-f59e-4ae7-a000-fd66526bab82,55,7914,,1.0,,23.0,0.0
80,30207,2,,9.0,,, ,75.0,2060.0,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,80,7841,,1.0,,25.0,0.0
17,30208,2,,1.5,,, ,2.0,2220.0,e5e05e73-9cd0-4990-8da2-4962e0a03e5d,17,8162,,0.0,,98.0,1.0
22,30208,2,,1.5,,, ,0.0,2348.0,29e7c94f-a6bf-4f1d-8ea1-46efbdb6a836,22,8152,,0.0,,100.0,1.0
49,30208,2,,1.5,,, ,30.0,3260.0,81e3fe3f-5a7c-42d3-8ea7-c2bf3831288b,49,7999,,0.0,,70.0,1.0
52,30208,2,,1.5,,, ,22.0,4087.0,38ad4b16-44e2-4e52-8d02-b23eca73a48d,52,8058,,0.0,,78.0,1.0
72,30208,2,,1.5,,, ,9.0,2780.0,1a8cf3c1-690b-449c-bb36-fd3b251837c1,72,8167,,0.0,,91.0,1.0
75,30208,2,,1.5,,, ,0.0,2346.0,50919f52-6a9c-4824-b24f-2f1aebd58e1b,75,8163,,0.0,,100.0,1.0
18,30208,2,,2.75,,, ,12.0,2581.0,c496efe1-6c3e-480d-856f-af132dbe7048,18,8127,,0.16666666666666666,,88.0,0.8333333333333334
42,30208,2,,2.75,,, ,54.0,1996.0,8dc79a0d-b826-4ac2-8483-04346b06960d,42,8037,,0.16666666666666666,,46.0,0.8333333333333334
43,30208,2,,2.75,,, ,57.0,2349.0,215ead11-5650-429d-b541-0b107fbb996a,43,8142,,0.16666666666666666,,43.0,0.8333333333333334
70,30208,2,,2.75,,, ,42.0,1978.0,8fa1d226-bf98-4c72-8961-7121546d4a11,70,8138,,0.16666666666666666,,58.0,0.8333333333333334
74,30208,2,,2.75,,, ,58.0,5792.0,0bad25fa-4a38-4561-9d35-56f1108797cd,74,8133,,0.16666666666666666,,42.0,0.8333333333333334
76,30208,2,,2.75,,, ,65.0,6708.0,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,76,8062,,0.16666666666666666,,35.0,0.8333333333333334
15,30208,2,,4.0,,, ,13.0,1958.0,1a1c3419-9320-46a3-8b48-10e9514c3e7d,15,8038,,0.3333333333333333,,87.0,0.6666666666666667
19,30208,2,,4.0,,, ,56.0,2196.0,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,19,8148,,0.3333333333333333,,44.0,0.6666666666666667
24,30208,2,,4.0,,, ,29.0,3556.0,114b2369-dce5-4979-8319-c64c85175e6a,24,8131,,0.3333333333333333,,71.0,0.6666666666666667
48,30208,2,,4.0,,, ,54.0,1568.0,fb491605-8f46-43ab-ba62-bfd86d95e4d6,48,8152,,0.3333333333333333,,46.0,0.6666666666666667
51,30208,2,,4.0,,, ,56.0,2745.0,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,51,8070,,0.3333333333333333,,44.0,0.6666666666666667
80,30208,2,,4.0,,, ,29.0,2954.0,50781782-fbf2-4226-a593-5173be906638,80,8059,,0.3333333333333333,,71.0,0.6666666666666667
27,30208,2,,5.25,,, ,60.0,2807.0,2ef99e5f-bc49-429b-b086-41ed4571b58a,27,8107,,0.5,,40.0,0.5
44,30208,2,,5.25,,, ,58.0,2219.0,8a889364-bfa4-42f7-8d4c-ee7478ea863c,44,8035,,0.5,,42.0,0.5
46,30208,2,,5.25,,, ,58.0,2240.0,0a4312a1-7156-4c68-9698-0f1495558bee,46,8078,,0.5,,42.0,0.5
47,30208,2,,5.25,,, ,56.0,1879.0,8b72023d-88b1-4615-b871-cac794edf1d9,47,8177,,0.5,,44.0,0.5
78,30208,2,,5.25,,, ,53.0,1523.0,82cc23d1-ba4b-48c5-995a-a30d865ea249,78,8087,,0.5,,47.0,0.5
83,30208,2,,5.25,,, ,30.0,1574.0,9ed3a785-369e-4eb1-b5ca-50d2602a44d4,83,8086,,0.5,,70.0,0.5
14,30208,2,,6.5,,, ,29.0,2154.0,5456278f-d454-4194-af69-2784112cffb9,14,8092,,0.6666666666666666,,71.0,0.33333333333333337
21,30208,2,,6.5,,, ,77.0,3622.0,8bee64f6-a3cb-48f4-be48-142b9065f5d7,21,8117,,0.6666666666666666,,23.0,0.33333333333333337
23,30208,2,,6.5,,, ,64.0,2534.0,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,23,8087,,0.6666666666666666,,36.0,0.33333333333333337
53,30208,2,,6.5,,, ,42.0,2032.0,93e661c0-3f68-4205-9141-04164911b7e4,53,8131,,0.6666666666666666,,58.0,0.33333333333333337
55,30208,2,,6.5,,, ,45.0,3251.0,e2c787c5-5358-4a21-bb35-c422b37ef982,55,7975,,0.6666666666666666,,55.0,0.33333333333333337
71,30208,2,,6.5,,, ,41.0,2083.0,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,71,8032,,0.6666666666666666,,59.0,0.33333333333333337
16,30208,2,,7.75,,, ,63.0,3119.0,7b0c39f7-8bb3-4c19-94da-30117a8ec17d,16,7944,,0.8333333333333334,,37.0,0.16666666666666663
25,30208,2,,7.75,,, ,57.0,3264.0,7f445daf-d952-4bf3-b733-def683994895,25,8015,,0.8333333333333334,,43.0,0.16666666666666663
26,30208,2,,7.75,,, ,65.0,2118.0,8845e64c-078b-4a3a-a732-1efe937de14a,26,7994,,0.8333333333333334,,35.0,0.16666666666666663
54,30208,2,,7.75,,, ,40.0,3277.0,8b590505-e40d-4ff8-802d-5430cc2802b6,54,8077,,0.8333333333333334,,60.0,0.16666666666666663
77,30208,2,,7.75,,, ,65.0,1871.0,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,77,8005,,0.8333333333333334,,35.0,0.16666666666666663
79,30208,2,,7.75,,, ,64.0,1911.0,3dbdd697-e200-4003-92f8-47202577ad0a,79,8119,,0.8333333333333334,,36.0,0.16666666666666663
20,30208,2,,9.0,,, ,79.0,1682.0,9301277e-6b35-4aa7-bd52-4f56ae0f029b,20,8179,,1.0,,21.0,0.0
45,30208,2,,9.0,,, ,80.0,1742.0,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,45,8150,,1.0,,20.0,0.0
50,30208,2,,9.0,,, ,59.0,2157.0,8649b489-429a-4894-9c74-827e94f04566,50,8109,,1.0,,41.0,0.0
73,30208,2,,9.0,,, ,35.0,2796.0,7a2ccf3c-feb4-4b5c-9c03-44c10f774f9a,73,7993,,1.0,,65.0,0.0
81,30208,2,,9.0,,, ,55.0,2965.0,8e6be05b-c10c-43db-b062-a559f5033312,81,7611,,1.0,,45.0,0.0
82,30208,2,,9.0,,, ,56.0,1867.0,7d40f846-95bc-4c08-b7a1-b4a410852b77,82,8030,,1.0,,44.0,0.0
15,30209,2,,1.5,,, ,38.0,2683.0,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,15,7932,,0.0,,62.0,1.0
27,30209,2,,1.5,,, ,30.0,2992.0,0e704828-9ccd-480e-8056-3a2a8158df0f,27,8041,,0.0,,70.0,1.0
46,30209,2,,1.5,,, ,29.0,4195.0,e838dadb-c02f-4273-ae93-210720dcd06c,46,7987,,0.0,,71.0,1.0
51,30209,2,,1.5,,, ,22.0,3635.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,51,7916,,0.0,,78.0,1.0
54,30209,2,,1.5,,, ,47.0,2918.0,e4bc0778-6eb7-4065-bf77-a9b6e293735f,54,7983,,0.0,,53.0,1.0
76,30209,2,,1.5,,, ,38.0,2405.0,d3cc8306-21ab-4f88-ae4f-3970e4cd53ea,76,8108,,0.0,,62.0,1.0
17,30209,2,,2.75,,, ,37.0,2203.0,3fd185a3-34a1-4f1a-9d01-aee3deee3988,17,7954,,0.16666666666666666,,63.0,0.8333333333333334
44,30209,2,,2.75,,, ,32.0,1940.0,59df47e5-696a-407f-aa33-94dab9b3e492,44,7916,,0.16666666666666666,,68.0,0.8333333333333334
48,30209,2,,2.75,,, ,16.0,3743.0,0bad25fa-4a38-4561-9d35-56f1108797cd,48,7918,,0.16666666666666666,,84.0,0.8333333333333334
49,30209,2,,2.75,,, ,36.0,3020.0,215ead11-5650-429d-b541-0b107fbb996a,49,8033,,0.16666666666666666,,64.0,0.8333333333333334
53,30209,2,,2.75,,, ,52.0,2322.0,cc654364-6ba7-42d1-b98c-c44f96b2e4e4,53,7974,,0.16666666666666666,,48.0,0.8333333333333334
73,30209,2,,2.75,,, ,29.0,1889.0,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,73,7996,,0.16666666666666666,,71.0,0.8333333333333334
22,30209,2,,4.0,,, ,25.0,2791.0,1f7aa6f4-6516-4b90-8eeb-142b1437644b,22,7975,,0.3333333333333333,,75.0,0.6666666666666667
23,30209,2,,4.0,,, ,37.0,2899.0,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,23,7918,,0.3333333333333333,,63.0,0.6666666666666667
55,30209,2,,4.0,,, ,54.0,2388.0,7c45bceb-e7dc-4a58-a9f2-02aa015541c6,55,7931,,0.3333333333333333,,46.0,0.6666666666666667
72,30209,2,,4.0,,, ,57.0,2494.0,96c2a684-adc3-4f98-8b2a-c19c48e7f5a9,72,8090,,0.3333333333333333,,43.0,0.6666666666666667
79,30209,2,,4.0,,, ,58.0,2628.0,70326c05-1133-4c5d-8a4c-3e71e0da8479,79,8053,,0.3333333333333333,,42.0,0.6666666666666667
82,30209,2,,4.0,,, ,56.0,2658.0,609aaddc-b0c4-4442-b4ef-ba29fa1dbe22,82,7977,,0.3333333333333333,,44.0,0.6666666666666667
14,30209,2,,5.25,,, ,37.0,4656.0,384dc3de-9717-4531-83a1-683588fe1381,14,7947,,0.5,,63.0,0.5
16,30209,2,,5.25,,, ,55.0,3330.0,86e934a2-75ef-4084-a167-ce0ca737532d,16,7951,,0.5,,45.0,0.5
19,30209,2,,5.25,,, ,56.0,2481.0,2ef99e5f-bc49-429b-b086-41ed4571b58a,19,8038,,0.5,,44.0,0.5
24,30209,2,,5.25,,, ,37.0,2693.0,4cf04acf-6776-453a-a811-1c5e51c2ece4,24,7994,,0.5,,63.0,0.5
42,30209,2,,5.25,,, ,77.0,2211.0,46786fd0-ca59-4ffa-a772-fe489fdbd94c,42,7799,,0.5,,23.0,0.5
75,30209,2,,5.25,,, ,42.0,2493.0,9cf1ba8f-113d-408d-831d-4cf31ca51b3b,75,8015,,0.5,,58.0,0.5
20,30209,2,,6.5,,, ,35.0,2468.0,2fa02aa8-ef06-46e0-87af-9e3b7267ee79,20,7899,,0.6666666666666666,,65.0,0.33333333333333337
25,30209,2,,6.5,,, ,55.0,4635.0,13e24563-ab7e-41df-adf6-e8e88b4d9e08,25,7973,,0.6666666666666666,,45.0,0.33333333333333337
45,30209,2,,6.5,,, ,62.0,1859.0,1827c058-6388-491a-b84c-d4d6c512039e,45,7888,,0.6666666666666666,,38.0,0.33333333333333337
78,30209,2,,6.5,,, ,58.0,3233.0,ed3846d1-c7e9-4e73-a1ab-cd413d18c0b8,78,8026,,0.6666666666666666,,42.0,0.33333333333333337
81,30209,2,,6.5,,, ,36.0,1883.0,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,81,7925,,0.6666666666666666,,64.0,0.33333333333333337
83,30209,2,,6.5,,, ,58.0,5527.0,d98f2d5f-eb3b-4ebd-b714-878343382f2a,83,8107,,0.6666666666666666,,42.0,0.33333333333333337
47,30209,2,,7.75,,, ,28.0,2111.0,44ab78ba-bb99-4b6d-a69b-ede18f9116ec,47,7802,,0.8333333333333334,,72.0,0.16666666666666663
50,30209,2,,7.75,,, ,59.0,2584.0,534a6ddb-dbec-42ac-b559-3f4cbdd66423,50,7881,,0.8333333333333334,,41.0,0.16666666666666663
70,30209,2,,7.75,,, ,59.0,2573.0,905c9d73-dba9-472d-a6e4-ea3dcd3b3530,70,7943,,0.8333333333333334,,41.0,0.16666666666666663
71,30209,2,,7.75,,, ,,,a57832a0-0b6a-4bdf-a636-adf042cd3fcc,71,7919,,0.8333333333333334,,,0.16666666666666663
77,30209,2,,7.75,,, ,58.0,2498.0,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,77,7853,,0.8333333333333334,,42.0,0.16666666666666663
80,30209,2,,7.75,,, ,64.0,1957.0,65eed33d-db39-4b87-b8a4-de20693d3821,80,7820,,0.8333333333333334,,36.0,0.16666666666666663
18,30209,2,,9.0,,, ,72.0,2014.0,6a57f963-5846-4eaa-a5d2-0e658499a4a9,18,7952,,1.0,,28.0,0.0
21,30209,2,,9.0,,, ,61.0,4873.0,87da47db-3d5c-48b2-b3f2-123123d766f0,21,7875,,1.0,,39.0,0.0
26,30209,2,,9.0,,, ,53.0,2443.0,9f7e489f-4076-4332-b57e-13a42d4c75fd,26,7970,,1.0,,47.0,0.0
43,30209,2,,9.0,,, ,63.0,2259.0,3322caf5-0aeb-4230-89db-c56b23e94819,43,7950,,1.0,,37.0,0.0
52,30209,2,,9.0,,, ,56.0,4832.0,a5228b86-ba0a-42f2-aa38-23b5369f0e56,52,8030,,1.0,,44.0,0.0
74,30209,2,,9.0,,, ,59.0,2648.0,7d40f846-95bc-4c08-b7a1-b4a410852b77,74,8021,,1.0,,41.0,0.0
15,30210,2,,1.5,,, ,0.0,1330.0,e4bc0778-6eb7-4065-bf77-a9b6e293735f,15,8001,,0.0,,100.0,1.0
17,30210,2,,1.5,,, ,3.0,4257.0,8ed7c0fc-1490-4e35-a000-7f7357a0772a,17,8026,,0.0,,97.0,1.0
19,30210,2,,1.5,,, ,0.0,1510.0,1a8cf3c1-690b-449c-bb36-fd3b251837c1,19,7991,,0.0,,100.0,1.0
24,30210,2,,1.5,,, ,0.0,1864.0,0e704828-9ccd-480e-8056-3a2a8158df0f,24,8053,,0.0,,100.0,1.0
70,30210,2,,1.5,,, ,0.0,1320.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,70,7966,,0.0,,100.0,1.0
78,30210,2,,1.5,,, ,0.0,1459.0,31e1789e-459a-4f3d-bfdd-2f4c8c4e9f50,78,7999,,0.0,,100.0,1.0
14,30210,2,,2.75,,, ,19.0,1899.0,c49bbdbd-6e52-4da5-887c-72db9cec7d93,14,8048,,0.16666666666666666,,81.0,0.8333333333333334
21,30210,2,,2.75,,, ,10.0,1959.0,112b96b3-6518-4053-ad9f-ff77320acc23,21,8026,,0.16666666666666666,,90.0,0.8333333333333334
44,30210,2,,2.75,,, ,0.0,1915.0,8dc79a0d-b826-4ac2-8483-04346b06960d,44,7959,,0.16666666666666666,,100.0,0.8333333333333334
48,30210,2,,2.75,,, ,0.0,2275.0,32110051-52cf-4952-a6e5-4c5fe75760b7,48,7993,,0.16666666666666666,,100.0,0.8333333333333334
52,30210,2,,2.75,,, ,0.0,1950.0,204d8c5c-c9ac-4aef-956d-74de8c6eedc4,52,7983,,0.16666666666666666,,100.0,0.8333333333333334
73,30210,2,,2.75,,, ,26.0,1565.0,d445e5d9-95ae-4a8f-a6bf-53380fef78b4,73,7999,,0.16666666666666666,,74.0,0.8333333333333334
43,30210,2,,4.0,,, ,22.0,1184.0,7413c064-c0e5-4104-89aa-79d64ef9d6d9,43,7994,,0.3333333333333333,,78.0,0.6666666666666667
47,30210,2,,4.0,,, ,6.0,3379.0,1a1c3419-9320-46a3-8b48-10e9514c3e7d,47,7952,,0.3333333333333333,,94.0,0.6666666666666667
54,30210,2,,4.0,,, ,0.0,1833.0,50bec0a0-7e7c-4edd-a8eb-394750dbdb77,54,7959,,0.3333333333333333,,100.0,0.6666666666666667
72,30210,2,,4.0,,, ,54.0,1584.0,fb491605-8f46-43ab-ba62-bfd86d95e4d6,72,7990,,0.3333333333333333,,46.0,0.6666666666666667
77,30210,2,,4.0,,, ,52.0,1530.0,86e26a06-c6f9-47dc-bc1f-1c78f1f93251,77,8013,,0.3333333333333333,,48.0,0.6666666666666667
81,30210,2,,4.0,,, ,53.0,1189.0,9f53cd68-f278-45d6-806a-74eeef55bbcc,81,8007,,0.3333333333333333,,47.0,0.6666666666666667
16,30210,2,,5.25,,, ,85.0,1402.0,04b8ff17-66ff-4d6b-a0aa-a91efebb4368,16,8000,,0.5,,15.0,0.5
18,30210,2,,5.25,,, ,93.0,1689.0,86e934a2-75ef-4084-a167-ce0ca737532d,18,7989,,0.5,,7.0,0.5
25,30210,2,,5.25,,, ,54.0,1370.0,27f4d7f8-d998-48b2-a3e4-f885f21c713d,25,8024,,0.5,,46.0,0.5
26,30210,2,,5.25,,, ,67.0,1987.0,8e0deaa9-1ac5-4e69-817a-3204f157f360,26,7986,,0.5,,33.0,0.5
42,30210,2,,5.25,,, ,55.0,1497.0,2d3d47a2-03c8-4642-84ec-a8f67c64868c,42,7955,,0.5,,45.0,0.5
46,30210,2,,5.25,,, ,0.0,1773.0,8b72023d-88b1-4615-b871-cac794edf1d9,46,8000,,0.5,,100.0,0.5
20,30210,2,,6.5,,, ,100.0,1823.0,3c21b0c7-30d1-41a7-99ae-02e24be36ad3,20,7981,,0.6666666666666666,,0.0,0.33333333333333337
45,30210,2,,6.5,,, ,0.0,1650.0,d80f638e-7e4b-4e80-bc19-a4b764fd7614,45,7936,,0.6666666666666666,,100.0,0.33333333333333337
51,30210,2,,6.5,,, ,23.0,2244.0,e2c787c5-5358-4a21-bb35-c422b37ef982,51,7885,,0.6666666666666666,,77.0,0.33333333333333337
53,30210,2,,6.5,,, ,8.0,1998.0,755a600e-d336-4f66-8771-52eed84faf02,53,8023,,0.6666666666666666,,92.0,0.33333333333333337
75,30210,2,,6.5,,, ,44.0,1389.0,7c59d616-cf70-400a-8ebd-9b3cdfb854ec,75,7984,,0.6666666666666666,,56.0,0.33333333333333337
83,30210,2,,6.5,,, ,61.0,1957.0,14c0e4c6-94d9-41ec-b44a-5f6c8678230e,83,7906,,0.6666666666666666,,39.0,0.33333333333333337
22,30210,2,,7.75,,, ,74.0,1288.0,50f23891-0e3f-40d3-8bcb-a5bcfcec1987,22,7818,,0.8333333333333334,,26.0,0.16666666666666663
27,30210,2,,7.75,,, ,58.0,1220.0,65eed33d-db39-4b87-b8a4-de20693d3821,27,7851,,0.8333333333333334,,42.0,0.16666666666666663
55,30210,2,,7.75,,, ,64.0,1915.0,2d84acc9-9c9b-441c-9a1a-c901bc48b88f,55,7933,,0.8333333333333334,,36.0,0.16666666666666663
79,30210,2,,7.75,,, ,77.0,1080.0,8ecf5da9-a68c-4392-8c1a-ecb9754dd9d9,79,7977,,0.8333333333333334,,23.0,0.16666666666666663
80,30210,2,,7.75,,, ,55.0,1420.0,3dbdd697-e200-4003-92f8-47202577ad0a,80,8022,,0.8333333333333334,,45.0,0.16666666666666663
82,30210,2,,7.75,,, ,59.0,1416.0,534a6ddb-dbec-42ac-b559-3f4cbdd66423,82,7868,,0.8333333333333334,,41.0,0.16666666666666663
23,30210,2,,9.0,,, ,88.0,1543.0,5b2465b2-47b6-4cc7-b06f-c362ff7454f8,23,8016,,1.0,,12.0,0.0
49,30210,2,,9.0,,, ,72.0,1250.0,7d40f846-95bc-4c08-b7a1-b4a410852b77,49,7965,,1.0,,28.0,0.0
50,30210,2,,9.0,,, ,68.0,2287.0,f45daf2e-6d4e-4a6f-ab5b-1829d67d93fe,50,8019,,1.0,,32.0,0.0
71,30210,2,,9.0,,, ,100.0,1441.0,132133b4-5554-4500-9494-87f534100012,71,7924,,1.0,,0.0,0.0
74,30210,2,,9.0,,, ,57.0,1506.0,abb20336-74c4-448b-a5f7-252c765a55f4,74,8000,,1.0,,43.0,0.0
76,30210,2,,9.0,,, ,66.0,1173.0,3322caf5-0aeb-4230-89db-c56b23e94819,76,7945,,1.0,,34.0,0.0
5,30212,2,,1.5,,, ,38.0,2982.0,1b1159fc-de2b-4ae5-a736-d98d8524a366,5,8013,,0.0,,62.0,1.0
12,30212,2,,1.5,,, ,36.0,3295.0,0e704828-9ccd-480e-8056-3a2a8158df0f,12,8131,,0.0,,64.0,1.0
13,30212,2,,1.5,,, ,37.0,3003.0,8ed7c0fc-1490-4e35-a000-7f7357a0772a,13,8092,,0.0,,63.0,1.0
39,30212,2,,1.5,,, ,17.0,3215.0,b3a507ff-2289-4ad3-8922-1a3d0532e154,39,8033,,0.0,,83.0,1.0
57,30212,2,,1.5,,, ,31.0,3545.0,fc87f268-5d06-4cb4-8db9-dbf7fb69a2ce,57,7990,,0.0,,69.0,1.0
