,index,subID,r_squared_subt,nrmse_subt,aic_subt,subj_center_subt,PSE_subt,sigma_subt,bias_xmin_subt,bias_xmax_subt,bias_lower_subt,bias_upper_subt,flipped_subt,range_subt,bias_subt,r_squared_pf,nrmse_pf,aic_pf,PSE_pf,slope_pf,intercept,bias_xmin_pf,bias_xmax_pf,bias_lower_pf,bias_upper_pf,flipped_pf,range_pf,bias_pf,social_skill,attn_switch,img,attn_to_det,comm,posAffect,negAffect,neuroticism,extraversion,openness,agreeableness,conscientiousness,loneliness,nfriends
143,143,30184.0,0.9392994988496786,0.0943420774242708,-29.051591730629973,0.4805223285294548,0.3999074441087604,0.1308619718009095,0.301750693625733,0.1162724096354959,0.2866666666666667,0.1049999999999999,False,0.5819768967387711,0.7218517141076877,0.4575124078808844,0.2356040762006776,-21.50112364603834,0.2061965774642459,0.4457142868691734,0.4080952395206593,0.4080952395206593,0.1461904736101672,0.0,0.0,False,0.44571428686917347,0.7362542996383126,4.0,4.0,2.0,12.0,0.0,30.0,0.0,18.0,46.0,42.0,51.0,55.0,20.0,7.0
144,144,30187.0,0.9805894479789156,0.062903444922654,-34.72616087941687,0.4293698751889829,0.4261894548473278,0.0437114976214567,0.1467064118335096,0.1200015697095004,0.1466666666666666,0.12,False,0.73329201845699,0.5500638225551242,0.9296185170023196,0.0957335230829745,-33.3810061734114,0.5245979208931241,0.7550000067837169,0.1039285661669675,0.1039285661669675,0.1410714270493156,0.0,0.0,False,0.7550000067837168,0.4241982409984011,10.0,10.0,8.0,14.0,7.0,34.0,2.0,20.0,46.0,44.0,47.0,55.0,32.0,4.0
145,145,30188.0,0.9854105025191984,0.051693270315722,-37.473987434806766,0.4895606670143757,0.4863631312415064,0.0359485795053986,0.1416675801118676,0.108333844364922,0.1416666666666666,0.1083333333333332,False,0.7499985755232104,0.5666670916309925,0.8926857411264959,0.1160700286290718,-31.86141738584185,0.669340468419631,0.6678571469623166,0.0529761844148446,0.0529761844148446,0.2791666686228388,0.0,0.0,False,0.6678571469623166,0.15949819160743517,14.0,9.0,8.88888888888889,13.0,14.0,19.0,6.0,48.0,29.454545454545453,39.27272727272727,44.0,47.0,48.0,5.0
146,146,30189.0,0.9905242723118948,0.0401616183974755,-41.007809079362005,0.3797447422132995,0.3584020569823843,0.086265077442861,0.2228673931900378,0.1354897355347918,0.215,0.135,False,0.6416428712751704,0.6219142172030577,0.962261646197024,0.0716977417644881,-35.9890177763549,0.5339075775106487,0.8707142865431637,0.0351190445678266,0.0351190445678266,0.0941666688890096,0.0,0.0,False,0.8707142865431639,0.2716390204982051,11.0,15.0,11.0,21.0,10.0,29.0,6.0,29.0,46.0,34.0,40.36363636363637,45.0,42.0,10.0
147,147,30190.0,0.9826312475069896,0.0547942774168986,-36.658373240519225,0.4100337071607379,0.3981975400905827,0.1019132318640269,0.174293678627945,0.1221923397758097,0.1616666666666666,0.12,False,0.7035139815962453,0.5878647484502687,0.9005602045374772,0.1227192838301568,-30.66669105065513,0.4297254915208391,0.7589285682740375,0.1738690479692325,0.1738690479692325,0.0672023837567299,0.0,0.0,False,0.7589285682740375,0.7212345599161575,16.0,16.0,6.0,12.0,13.0,18.0,8.0,40.0,37.0,37.0,50.0,43.0,47.0,4.0
148,148,30192.0,0.9887487596029988,0.042228512109722,-40.30523501142582,0.4619095817055523,0.3932862012867359,0.1270078981340829,0.3030873994068159,0.1448602302284738,0.2883333333333333,0.1366666666666667,False,0.5520523703647102,0.6766134685288631,0.5989711171148899,0.2054475182576219,-25.191280779097923,0.2089864257275338,0.4557142924890789,0.4047618988597555,0.4047618988597555,0.1395238086511656,0.0,0.0,False,0.45571429248907896,0.7436570412821909,19.0,16.0,9.0,10.0,12.0,21.0,7.0,35.0,30.0,47.0,47.0,52.0,47.0,3.0
149,149,30193.0,0.9934552097797216,0.0335613542389118,-43.52132063600257,0.4729935701675263,0.3865068518558174,0.0961900932499512,0.3472689948581987,0.1172516958363647,0.3433333333333334,0.1149999999999999,False,0.5354793093054366,0.7475856335676955,0.978366986954215,0.050214915331843,-43.80388510237194,0.5035880924596711,0.6635714341871051,0.1658333272469876,0.1658333272469876,0.1705952385659073,0.0,0.0,False,0.6635714341871051,0.49292284930173247,25.0,23.0,14.0,12.0,18.0,13.0,26.0,53.0,20.0,29.0,37.0,48.0,59.0,1.0
150,150,30194.0,0.9908878951589096,0.039172374190922,-41.35696928922887,0.3994717750545639,0.4008018362661111,0.0844571414172361,0.1855564562181829,0.1855180722695288,0.18,0.185,False,0.6289254715122884,0.5000517199992284,0.8896376238973578,0.1315896035356979,-33.14978114100921,0.626662694040194,0.5996428599031054,0.1242261899511533,0.1242261899511533,0.2761309501457413,0.0,0.0,False,0.5996428599031054,0.3102884337746244,8.0,14.0,5.0,18.0,5.0,24.0,4.0,35.0,48.0,49.0,47.0,58.0,38.0,5.0
151,151,30195.0,0.9998721268530708,0.0057953093289387,-68.10988995032672,0.4662162608713959,0.4662162608713959,0.0476321541270965,5.612643570347153e-05,1.3587127730474435e-05,0.0,0.0,False,0.999930286436566,0.8051006567273193,0.8972601410421309,0.1176552913944939,-26.290484766226605,0.4135714279474068,1.0,0.0864285720525931,0.0864285720525931,0.0,0.0,0.0,False,0.9135714279474069,1.0,17.0,15.0,13.0,16.0,18.0,10.0,22.0,43.0,32.0,34.0,34.0,44.0,68.0,5.0
152,152,30197.0,0.996968593474802,0.0241632104035946,-48.12093647319901,0.4606068753094627,0.4686447645461979,0.098888149865115,0.0597642794621314,0.090336047569496,0.0516666666666666,0.0866666666666666,False,0.8498996729683727,0.39816222018982383,0.7752676997516459,0.1380756319028455,-51.41259827748425,0.5836689202494146,0.106428570540771,0.4378809511487795,0.4378809511487795,0.4556904783104494,0.0,0.0,False,0.10642857054077104,0.490034637089702,23.0,13.0,11.0,9.0,10.0,2.0,0.0,22.0,29.0,41.0,46.0,53.0,63.0,0.0
153,153,30199.0,0.7735157143300521,0.1623527574434026,-21.45177314423778,0.4287389726219832,0.3728994995261176,0.1409977057293293,0.2901721852217965,0.1583925118183331,0.2633333333333333,0.1483333333333333,False,0.5514353029598704,0.6468903753159984,0.8723227763212621,0.1241392163294145,-36.43997868998624,0.3308783427326233,0.436428578845987,0.3555952351102858,0.3555952351102858,0.2079761860437271,0.0,0.0,False,0.43642857884598707,0.630967472378463,8.0,17.0,9.0,15.0,11.0,13.0,10.0,47.0,37.0,39.0,43.0,29.0,46.0,8.0
154,154,30201.0,0.99298702790808,0.0411948951367332,-40.65217308652335,0.4184792728155146,0.0,0.0421985646022283,0.5616875501395769,0.0150004383811159,0.5616666666666666,0.015,False,0.42331201147930714,0.9739886408600348,0.8682399116280017,0.1174936365869585,-31.974304783227545,0.1277003907250115,0.5896428633390471,0.4247023759633891,0.4247023759633891,0.0,0.0,0.0,False,0.5752976240366109,1.0,5.0,11.0,2.0,20.0,3.0,22.0,2.0,27.0,43.0,43.0,45.0,54.0,39.0,5.0
155,155,30202.0,0.9989418672019242,0.0148463084466909,-54.940056477194645,0.4978628823489005,0.4973207445024203,0.0501472623831359,0.0400451271044535,0.0350414402804617,0.04,0.035,False,0.9249134326150847,0.5333194537868635,0.7704049738544918,0.1736880883571877,-28.961743232183224,0.6419119399434338,0.5217857187935232,0.1650595170144705,0.1650595170144705,0.3131547641920063,0.0,0.0,False,0.5217857187935232,0.3451580672121403,7.0,8.0,8.0,19.0,10.0,24.0,10.0,27.0,39.0,40.0,51.0,51.0,29.0,4.0
156,156,30204.0,0.7910134984969945,0.1748650520969963,-20.41237026770192,0.4815483022476649,0.4009358714000371,0.1110460418355394,0.3319303143501205,0.1433223456343795,0.325,0.1383333333333333,False,0.5247473400155,0.6984291563164446,0.8913345656042493,0.1095339984402063,-33.72925715239072,0.6054358983097341,0.5803571427189158,0.1486309519575026,0.1486309519575026,0.2710119053235815,0.0,0.0,False,0.5803571427189158,0.3541843960373833,10.0,17.0,13.0,16.0,15.0,25.0,10.0,35.0,38.0,34.0,33.81818181818182,38.0,46.0,4.0
157,157,30205.0,0.9869281772008652,0.0502311158919291,-37.87568848148472,0.2875065068385716,0.1752144073687845,0.0942962683634419,0.4073292317143844,0.1219245517563889,0.385,0.1216666666666667,False,0.4707462165292267,0.7696293242216908,0.5636563921966852,0.2280516747863996,-23.500424603164003,0.4927308939272581,0.4782142912091565,0.2643690448037221,0.2643690448037221,0.2574166639871214,0.0,0.0,False,0.4782142912091565,0.5066621035220682,7.0,12.0,6.0,16.0,0.0,38.0,0.0,19.0,44.0,37.0,47.0,48.0,34.0,2.0
158,158,30206.0,0.9635473853135555,0.0818212779765164,-31.045051261317774,0.5439120730319225,0.5067055589753584,0.0891473149062015,0.1768289821414024,0.0115468034911798,0.175,0.0066666666666667,False,0.8116242143674178,0.9387033558883131,0.8820482931304072,0.1298494052713481,-26.4221170887598,0.6083509196334128,0.8217296692856741,0.0001,0.0001,0.1781703307143258,0.0,0.0,False,0.8217296692856741,0.0005609458377022241,6.0,16.0,8.0,20.0,1.0,40.0,0.0,29.0,49.0,38.0,44.0,56.0,30.0,3.0
159,159,30207.0,0.9014649081353404,0.1192348577699395,-25.77324190602464,0.3732563623497976,0.2403998614019175,0.1530448578035945,0.376147404790707,0.104418644283178,0.33,0.0949999999999999,False,0.519433950926115,0.7827173923659263,0.8240315156476994,0.138949709233269,-29.893615386433552,0.5225414966184164,0.5767142896841079,0.1986428519472393,0.1986428519472393,0.2246428583686528,0.0,0.0,False,0.5767142896841079,0.469287876028215,11.0,15.0,14.0,16.0,10.0,6.0,5.0,44.0,40.0,37.0,37.0,39.0,65.0,1.0
160,160,30208.0,0.9866528283796364,0.0486019329986623,-38.33728765324256,0.4841161349640993,0.4273148402836647,0.0944579264749187,0.313171630620758,0.1556029681787685,0.31,0.1533333333333333,False,0.5312254012004736,0.6680644203477569,0.682664241873153,0.1773258096486794,-29.874202550567063,0.6100973302638629,0.391428569392331,0.2611904748247356,0.2611904748247356,0.3473809557829332,0.0,0.0,False,0.3914285693923312,0.4291862248017994,11.0,12.22222222222222,18.0,16.0,13.0,34.0,5.0,31.0,46.0,42.0,40.0,49.0,40.0,1.0
161,161,30209.0,0.9202332845681592,0.1000875255387906,-28.223943085862928,0.294515916973715,0.2554748864158902,0.1410198686385584,0.3560830569007745,0.2479925073757348,0.3066666666666667,0.245,False,0.39592443572349073,0.5894677387377006,0.8901119366707355,0.1140527365441102,-44.72598718783959,0.6026894862256311,0.2629285789624267,0.3415357098310997,0.3415357098310997,0.3955357112064734,0.0,0.0,False,0.2629285789624269,0.4633685421560925,21.0,15.0,11.0,13.0,18.0,11.0,12.0,42.0,32.0,35.0,41.0,42.0,57.0,0.0
162,162,30210.0,0.9927360927839796,0.0352912665781315,-42.81767651919937,0.4495338958549785,0.4294584132887763,0.0822102065648445,0.1120796711912536,0.0011007816934487,0.1083333333333333,0.0,False,0.8868195471152976,0.9902741006473081,0.8768584741280838,0.1229039258867392,-29.43884238761646,0.6383892412310931,0.7346428649915828,0.031011898842187,0.031011898842187,0.2343452361662301,0.0,0.0,False,0.7346428649915828,0.11686853206793668,2.0,8.0,2.0,9.0,0.0,17.0,1.0,26.0,48.0,56.0,51.0,46.0,31.0,10.0
163,163,30212.0,0.9900394059147172,0.0391552080730563,-41.36310571389617,0.437587408075564,0.4346243973628755,0.1223663635669445,0.1787393991418334,0.1585430709297232,0.16,0.1516666666666667,False,0.6627175299284435,0.5299397834222238,0.9607550481014376,0.0775648180244498,-48.88389754500758,0.4964949266552913,0.3396428643616221,0.3313690409697833,0.3313690409697833,0.3289880946685946,0.0,0.0,False,0.33964286436162205,0.5018027716917808,9.0,12.0,10.0,10.0,10.0,21.0,3.0,28.0,42.0,45.0,45.0,38.0,39.0,5.0
164,164,30213.0,0.9854353784251664,0.0521087763897157,-37.361906482844354,0.4409600997735657,0.4024327323462839,0.0553140970719442,0.2535891293749314,0.0050302643406833,0.2533333333333333,0.005,False,0.7413806062843853,0.9805495470837939,0.8813908239828647,0.1344230214022944,-25.621685385884163,0.418840581767912,0.9857142893895234,0.087142853575148,0.087142853575148,0.0,0.0,0.0,False,0.912857146424852,1.0,16.0,22.0,17.0,21.0,17.0,8.0,32.0,53.0,27.0,35.0,37.0,38.0,63.0,3.0
165,165,30214.0,0.9992500897416798,0.0130980720183087,-56.6940632729356,0.4662445974656369,0.3368322028300345,0.0780425783771985,0.4147075404740806,0.0455794336802688,0.4133333333333333,0.045,False,0.5397130258456506,0.9009760513774946,0.7960359636655754,0.1492263740431602,-46.38236177144602,0.2298091104180065,0.162142856097556,0.4627380944795858,0.4627380944795858,0.3751190494228582,0.0,0.0,False,0.16214285609755602,0.5522875801050218,11.0,16.0,11.0,19.0,8.0,10.0,3.0,35.0,37.0,46.0,45.0,45.0,44.0,6.0
166,166,30215.0,0.9626097591089616,0.0871094501632024,-30.168258644152907,0.3107489523670433,0.2182246435967684,0.0832658857647405,0.3807662334256581,0.100135071681219,0.3683333333333333,0.0999999999999999,False,0.5190986948931229,0.7917762530110733,0.6121594118000482,0.2186129988592598,-27.13109660204664,0.6395213090881434,0.4078571440518547,0.2391666653150064,0.2391666653150064,0.3529761906331389,0.0,0.0,False,0.4078571440518547,0.4039002799958639,1.0,8.0,7.0,14.0,0.0,33.0,0.0,22.0,54.0,50.0,43.0,56.0,20.0,6.0
167,167,30216.0,0.9469425512273988,0.0844529491115076,-30.60185000925265,0.3774264140830598,0.3206013331569209,0.1407809084928819,0.2438281076919758,0.052369967253895,0.195,0.0433333333333333,False,0.7038019250541292,0.8231927494347644,0.9379118042302894,0.0837923954446348,-32.006514248460654,0.5179096517403083,0.890714279955527,0.0386904774681135,0.0386904774681135,0.0705952425763594,0.0,0.0,False,0.8907142799555271,0.3540304941246554,20.0,24.0,13.0,14.0,14.0,9.0,15.0,51.0,24.0,45.0,36.0,22.0,52.0,4.0
168,168,30217.0,0.9691077350071065,0.0689248343293315,-33.44634215996793,0.3116761160631321,0.3019364221710418,0.0509784188966623,0.0903417597953335,0.0016679114209718,0.0883333333333333,0.0016666666666667,False,0.9079903287836947,0.9818724336374303,0.8671559717421634,0.1112775551788824,-29.09804894520489,0.4725801174921304,0.7207142942589482,0.1594047541408484,0.1594047541408484,0.1198809516002034,0.0,0.0,False,0.7207142942589482,0.5707587279409327,6.0,13.0,3.0,9.0,4.0,18.0,11.0,39.0,38.0,43.0,40.0,45.0,46.0,10.0
169,169,30218.0,0.9413980897406048,0.0955513926090894,-28.87327447234108,0.39348215192126,0.3831816211136715,0.0911657381953371,0.1613947159136154,0.1109514117135097,0.1516666666666666,0.1099999999999999,False,0.7276538723728749,0.5926088148188557,0.8928621882169456,0.1157095865714951,-34.14518160148467,0.6958071351535521,0.5678571408138596,0.1048809496738211,0.1048809496738211,0.3272619095123192,0.0,0.0,False,0.5678571408138597,0.24269971710592328,23.0,18.0,7.0,14.0,14.0,13.0,12.0,47.0,29.0,39.0,46.0,55.0,38.0,2.0
170,170,30219.0,0.9429253007599896,0.0944936239591745,-29.029120853263077,0.3166130080601747,0.3056419769391792,0.0222772689721762,0.2066671866726085,0.0200000000000367,0.2066666666666666,0.02,False,0.7733328133273548,0.9117649083061992,0.8220673150099362,0.1589067650905089,-23.809488627016936,0.3678508979926541,0.8846428569608104,0.1745833306641788,0.1745833306641788,0.0,0.0,0.0,False,0.8254166693358211,1.0,13.0,16.0,11.0,15.0,8.0,29.0,4.0,26.0,35.0,39.0,43.0,49.0,35.0,3.0
171,171,30220.0,0.8441633287423161,0.1476303038705143,-22.782617079586128,0.338014378234914,0.3399096071395032,0.126030347145812,0.3050592485430246,0.2823083028999449,0.2766666666666666,0.28,False,0.4126324485570305,0.5193668730824405,0.8021167200854699,0.1541795965786728,-36.608270985932,0.6376344150294142,0.3321428638453503,0.2882142793057756,0.2882142793057756,0.379642856848874,0.0,0.0,False,0.3321428638453504,0.4315507968743729,5.0,10.0,11.0,14.0,8.0,34.0,1.0,22.0,47.0,37.0,43.0,54.0,29.0,3.0
172,172,30221.0,0.9913285618488736,0.0373632457909558,-42.01894906871259,0.5432821122180275,0.4931000073487509,0.1163387926428583,0.2103294128107098,0.057906984370498,0.2033333333333333,0.0433333333333333,False,0.7317636028187922,0.7841195863834289,0.8861776665519511,0.1087303505188904,-30.04331104301753,0.4042071244096558,0.735714290220486,0.2026190423628864,0.2026190423628864,0.0616666674166276,0.0,0.0,False,0.735714290220486,0.7666666598505294,16.0,16.0,11.0,17.0,14.0,10.0,18.0,50.0,27.0,42.0,43.0,43.0,56.0,7.0
173,173,30222.0,0.9300025970641572,0.095432904437042,-28.890645896559207,0.3918881181856861,0.3353322941797579,0.1240449984824672,0.2598373330114188,0.0817672424494666,0.2316666666666667,0.0766666666666666,False,0.6583954245391146,0.7606377422224277,0.939006375823252,0.079634315873453,-39.2123744210942,0.6746411532007035,0.5374285773441743,0.1374285648175128,0.1374285648175128,0.3251428578383128,0.0,0.0,False,0.5374285773441743,0.29709696294785154,21.0,21.0,21.0,24.0,13.0,20.0,29.0,44.0,32.0,41.0,35.0,42.0,67.0,1.0
174,174,30223.0,0.9848169569541262,0.048276259414495,-38.43141507738432,0.3912179075431464,0.4075304591237593,0.0932750342455094,0.0655417414962032,0.1262009705310696,0.0533333333333333,0.125,False,0.8082572879727272,0.34182129168424813,0.7411551435260697,0.1574339805360942,-37.54589706089599,0.7279981776905755,0.2610714347849385,0.3099404712295008,0.3099404712295008,0.4289880939855606,0.0,0.0,False,0.26107143478493855,0.41944578382795933,21.0,22.0,13.0,24.0,20.0,16.0,30.0,56.0,21.0,46.0,32.0,33.0,59.0,2.0
175,175,30224.0,0.948218830479456,0.0825690454206823,-30.91768590056344,0.452215913591314,0.171332283758714,0.1188349300632939,0.466390733041397,0.0268253967379681,0.455,0.0216666666666667,False,0.5067838702206349,0.9456112744123593,0.9151350104120912,0.0974265906777573,-32.535710825889964,0.4536717657091264,0.7246428611577099,0.1712499936700684,0.1712499936700684,0.1041071451722216,0.0,0.0,False,0.7246428611577099,0.6219195710344424,19.0,17.0,5.0,17.0,15.0,21.0,2.0,28.0,29.0,54.0,35.0,40.0,48.0,4.0
176,176,30228.0,0.9564868579693496,0.0885173319474037,-29.943796669006534,0.4535901326889507,0.4450784393804913,0.0361951950182336,0.1140031564115619,0.0116669095965751,0.114,0.0116666666666667,False,0.874329933991863,0.9071623818848022,0.8817527161901931,0.1202709530683275,-28.51605427036589,0.6237491664337925,0.8014439568041677,0.0001,0.0001,0.1984560431958323,0.0,0.0,False,0.8014439568041677,0.0005036361441861116,4.0,14.0,9.0,28.0,5.0,24.0,0.0,36.0,44.0,42.0,50.0,50.0,51.0,2.0
177,177,30229.0,0.9650608873958292,0.076079967881435,-32.06358396078761,0.4091995413325974,0.3850912527909874,0.0682527607315015,0.163703633758943,0.018476043922895,0.1616666666666666,0.0183333333333333,False,0.8178203223181619,0.8985833976764307,0.8829720209569606,0.1158773475344623,-29.681527511120947,0.6268620871262608,0.7432142863049878,0.034107141304801,0.034107141304801,0.2226785723902112,0.0,0.0,False,0.7432142863049879,0.13282336004607523,26.0,20.0,11.0,18.0,24.0,23.0,15.0,33.0,25.0,46.0,33.0,41.0,57.0,5.0
178,178,30230.0,0.9867871139151232,0.0475735748812917,-38.63668950030033,0.3817875227042149,0.3045810574410247,0.113793785653324,0.3455351893819893,0.1638862187680299,0.3283333333333333,0.1616666666666667,False,0.49057859184998076,0.6782894944223326,0.95824752875981,0.076271584079381,-36.85613447929367,0.6931693168405881,0.7211802193993603,0.0001,0.0001,0.2787197806006397,0.0,0.0,False,0.7211802193993604,0.00035865461117779313,21.0,23.0,19.0,10.0,13.0,12.0,18.0,45.0,27.0,47.0,43.0,34.0,49.0,0.0
179,179,30231.0,0.8693738596329812,0.1400474565837984,-23.52083513498929,0.2970742647709123,0.2932911523720668,0.1242025880267812,0.097539159913634,0.0034200456686785,0.015,0.0,False,0.8990407944176875,0.9661244791997683,0.8754735711792622,0.1194483818504249,-27.671068003707845,0.4186430948813592,0.8282142909191531,0.1532738060246353,0.1532738060246353,0.0185119030562115,0.0,0.0,False,0.8282142909191532,0.8922383989025576,7.0,15.0,6.0,19.0,6.0,35.0,7.0,29.0,51.0,38.0,46.0,57.0,28.0,3.0
180,180,30232.0,0.903847509594134,0.1083435991896432,-27.11426679283395,0.3744771212700712,0.3450210412378827,0.153666311733561,0.1990688799859982,0.070247119710222,0.134,0.0566666666666667,False,0.7306840003037798,0.7391646994999981,0.9846572579774484,0.0434438407134964,-45.86735611865727,0.6521815066968665,0.6821428563902654,0.0551190441368925,0.0551190441368925,0.2627380994728421,0.0,0.0,False,0.6821428563902654,0.17340822833470038,20.0,18.0,13.0,18.0,15.0,20.0,15.0,42.0,33.0,38.0,46.0,44.0,44.0,2.0
181,181,30234.0,0.9893348289388698,0.0433890722312547,-39.925667260821584,0.4283999832764767,0.4114142611078158,0.0935111479738703,0.0991411239927208,0.0103258376560767,0.09,0.0083333333333333,False,0.8905330383512025,0.9056716519710756,0.8070866414152247,0.1502598911238814,-25.03205777010904,0.4802469168533858,0.7714285724531497,0.1295238065067661,0.1295238065067661,0.0990476210400842,0.0,0.0,False,0.7714285724531497,0.566666656007202,15.0,18.0,0.0,9.0,4.0,28.0,25.0,51.0,32.0,42.0,37.0,30.0,60.0,4.0
182,182,30235.0,0.8613620420957336,0.1304373777559284,-24.51606843862254,0.3973109554399792,0.0,0.1102709913211875,0.6164656317028167,0.086291770186671,0.6083333333333334,0.0849999999999999,False,0.29724259811051235,0.8772097313316654,0.9064371942354364,0.1016776715314795,-34.961717955476146,0.7529474886295138,0.5775714278990934,0.0651190438592153,0.0651190438592153,0.3573095282416912,0.0,0.0,False,0.5775714278990935,0.15415397574873357,26.0,29.0,19.0,15.0,24.0,21.0,16.0,45.0,26.0,40.0,36.0,34.0,70.0,2.0
183,183,30236.0,0.9763075891294593,0.0562407955083285,-36.29358041372769,0.3973938091276749,0.3711025861464228,0.140082761618948,0.2732247403014237,0.1959504355905317,0.2416666666666666,0.1883333333333332,False,0.5308248241080447,0.5823512290094897,0.9440704603828658,0.0905735134644225,-38.8673113719038,0.5945304485475086,0.5767857170978051,0.1570833288980455,0.1570833288980455,0.2661309540041493,0.0,0.0,False,0.5767857170978051,0.37116736188780186,12.0,13.0,11.11111111111111,16.0,5.0,26.0,3.0,26.0,41.0,38.0,44.0,48.0,30.0,4.0
184,184,30237.0,0.9867783816725362,0.0534741197480158,-36.99980479209052,0.4661232066408911,0.4626231139934366,0.0226201202662582,0.0916666676612047,0.0233333333830826,0.0916666666666666,0.0233333333333333,False,0.8849999989557127,0.7971014506852329,0.8819893856261937,0.1257894153074862,-28.896896389994986,0.6752657828062666,0.740301097328696,0.0001,0.0001,0.259598902671304,0.0,0.0,False,0.7403010973286961,0.00038506131127773044,15.0,25.0,10.0,13.0,13.0,20.0,8.0,35.0,37.0,50.0,45.0,52.0,41.0,1.0
185,185,30239.0,0.9907887262044032,0.0372758720753614,-42.05172632042829,0.4906393139092826,0.4893048931809891,0.1238775264031132,0.0556876159857774,0.0482926867571658,0.0383333333333333,0.0333333333333333,False,0.8960196972570568,0.5355592791785436,0.9629610352964596,0.0624317202245016,-36.86190595039484,0.5937310877789331,0.8260714285148381,0.009535712164788,0.009535712164788,0.1643928593203739,0.0,0.0,False,0.8260714285148381,0.05482544980024461,27.0,27.0,10.0,25.0,23.0,21.0,28.0,55.0,28.0,52.0,37.0,38.0,78.0,0.0
186,186,30240.0,0.9884002013688624,0.0445654572447305,-39.55114709786935,0.488331221029055,0.4807103956876914,0.0913969571747428,0.2267411216073036,0.202125691874152,0.2239999999999999,0.1999999999999999,False,0.5711331865185444,0.5286982216382382,0.9424712157405368,0.0848946474168031,-42.02254699644854,0.6228346472737979,0.4535714399048715,0.2174999922133807,0.2174999922133807,0.3289285678817477,0.0,0.0,False,0.45357143990487164,0.3980392096919602,7.0,12.0,12.22222222222222,13.0,5.0,28.88888888888889,1.0,19.0,46.0,39.27272727272727,48.0,52.0,35.0,3.0
187,187,30241.0,0.9573488406434144,0.0889882387671215,-29.86951493333004,0.4604499367806729,0.4604499367806729,0.0287375327050866,1.1002060118384536e-07,7.015804381893531e-09,0.0,0.0,False,0.9999998829635944,0.9400545125426568,0.8473870116387893,0.1529656490716734,-22.285586581360093,0.3462857148721817,1.0,0.1537142851278182,0.1537142851278182,0.0,0.0,0.0,False,0.8462857148721818,1.0,10.0,16.0,13.0,16.0,16.0,20.0,9.0,36.0,41.0,34.0,36.0,42.0,43.0,5.0
188,188,30243.0,0.8456525972862102,0.1437144147960164,-23.158980508732142,0.4250998879240388,0.3492516785764396,0.1398576656637784,0.3905285398691528,0.2904853027947807,0.375,0.285,False,0.3189861573360665,0.5734516912923762,0.8298790364406712,0.1495302265408687,-33.32364434067911,0.6183462599340702,0.4607142852295488,0.21511904483011,0.21511904483011,0.3241666699403411,0.0,0.0,False,0.4607142852295489,0.3988962417105304,9.0,13.0,13.0,22.0,10.0,35.0,2.0,38.0,43.0,35.0,43.0,49.0,42.0,4.0
189,189,30244.0,0.981743379445115,0.0529717000668407,-37.13196456657349,0.4031866231288046,0.3445591218280083,0.1199302342765527,0.2203643156510833,0.0055272863679386,0.1933333333333333,0.0,False,0.7741083979809781,0.9755312445503258,0.8952679286723736,0.1163282221446077,-27.034743424372536,0.3667164954843346,0.9557142898638508,0.149523804936829,0.149523804936829,0.0,0.0,0.0,False,0.850476195063171,1.0,21.0,28.0,25.0,23.0,17.0,28.0,10.0,37.0,29.0,45.0,35.0,50.0,46.0,5.0
190,190,30245.0,0.994061105511001,0.0355634064463608,-42.71013310032736,0.4585394582210453,0.4565289237409428,0.0340016352026883,0.171667607609029,0.1516667487836656,0.1716666666666667,0.1516666666666667,False,0.6766656436073054,0.5309290652693153,0.9002740459902742,0.109125856776284,-37.28911624046062,0.7002017175346,0.4721428654576994,0.1694047546848113,0.1694047546848113,0.3584523798574892,0.0,0.0,False,0.4721428654576995,0.3209291749588654,12.0,10.0,3.0,16.0,4.0,27.0,8.0,19.0,42.0,42.0,47.0,48.0,23.47058823529412,5.0
191,191,30246.0,0.9249998073128358,0.1259881576726033,-25.00194308442282,0.4916829111511697,0.0,0.0119989311533565,0.5,0.0,0.5,0.0,False,0.5,1.0,0.6222222222222225,0.2776643759450143,-13.93879045581479,0.2857142893814947,1.0,0.2142857106185053,0.2142857106185053,0.0,0.0,0.0,False,0.7857142893814947,1.0,9.0,12.0,15.0,18.0,3.0,40.0,0.0,24.0,52.0,36.0,48.0,60.0,20.0,2.0
192,192,30248.0,0.9766085152595122,0.0680937529805738,-33.616177242918724,0.4854818246843435,0.4781647548871991,0.0907779620690087,0.0478395340535713,0.0082768749883143,0.0433333333333333,0.005,False,0.9438835909581144,0.8525052630838086,0.8748158248167969,0.1434405366890701,-26.69409147954204,0.6620960777959727,0.7550263727042437,0.0001,0.0001,0.2448736272957563,0.0,0.0,False,0.7550263727042437,0.00040820720623640914,14.0,17.0,20.0,11.0,12.0,7.0,2.0,36.0,34.0,29.0,39.0,43.0,50.0,0.0
193,193,30250.0,0.9501572916762993,0.0874065702576915,-30.12058754402178,0.3569427184655529,0.33674925183644,0.1066150457357478,0.1747105554924848,0.0768608464561338,0.1483333333333333,0.0749999999999999,False,0.7484285980513814,0.6944770118511642,0.8167309274894083,0.1342799763056704,-31.65554697680709,0.4395248422197959,0.4960714286543056,0.2819642835909676,0.2819642835909676,0.2219642877547267,0.0,0.0,False,0.4960714286543057,0.5595322425120851,8.0,10.0,12.0,18.0,4.0,21.0,0.0,25.0,44.0,54.0,51.0,53.0,36.0,6.0
